"INSPECT_ID","SR_NUM","BEG_DATE","END_DATE","STATUS"
"148180","HCE-20141022-6521","03-DEC-14","15-DEC-14","NO CAUSE FOR ACTION INSPECTION"
"153826","HCE-20150717-4715","30-SEP-15","02-OCT-15",""
"153821","HCE-20150810-5103","25-SEP-15","01-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"153619","HCE-20150714-4589","22-SEP-15","22-SEP-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147149","HCE-20140828-5842","22-OCT-14","23-OCT-14","NO CAUSE FOR ACTION INSPECTION"
"154208","HCE-20150804-5006","15-SEP-15","16-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"154084","HCE-20150902-5487","09-OCT-15","13-OCT-15",""
"154053","HCE-20150817-5253","07-OCT-15","09-OCT-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"149644","HCE-20141230-7151","12-MAR-15","16-MAR-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147570","HCE-20140814-5129","14-NOV-14","17-NOV-14",""
"153592","HCE-20150514-3491","18-SEP-15","21-SEP-15",""
"153327","HCE-20150716-4679","04-SEP-15","11-SEP-15",""
"149744","HCE-20141121-6898","20-MAR-15","23-MAR-15",""
"149731","HCE-20150120-2423","20-MAR-15","23-MAR-15",""
"153942","HCE-20150901-5467","01-OCT-15","06-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"153933","HCE-20150902-5493","05-OCT-15","06-OCT-15",""
"153866","HCE-20150813-5191","15-SEP-15","05-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"153812","HCE-20150806-5061","30-SEP-15","01-OCT-15","NO CAUSE FOR ACTION INSPECTION"
"147292","HCE-20140811-5091","29-OCT-14","30-OCT-14",""
"153174","HCE-20150217-2652","02-SEP-15","04-SEP-15",""
"153059","HCE-20150327-3037","27-AUG-15","01-SEP-15",""
"152954","HCE-20150706-4467","26-AUG-15","28-AUG-15",""
"152850","HCE-20150715-4624","25-AUG-15","26-AUG-15",""
"148668","HCE-20140813-5068","06-JAN-15","07-JAN-15",""
"148324","HCE-20140804-4960","11-DEC-14","19-DEC-14",""
"147254","HCE-20140324-3864","28-OCT-14","29-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"153760","HCE-20150820-5311","29-SEP-15","29-SEP-15",""
"153674","HCE-20150715-4622","23-SEP-15","24-SEP-15","NO CAUSE FOR ACTION INSPECTION"
"153668","HCE-20150612-4183","21-SEP-15","24-SEP-15",""
"153611","HCE-20150722-4803","25-SEP-15","22-SEP-15","NO CAUSE FOR ACTION INSPECTION"
"148119","HCE-20141031-6645","11-DEC-14","12-DEC-14",""
"147887","HCE-20140514-4478","02-DEC-14","03-DEC-14",""
"152846","HCE-20150609-4111","06-AUG-15","26-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152827","HCE-20150710-4538","19-AUG-15","25-AUG-15",""
"152817","HCE-20140320-4704","24-AUG-15","25-AUG-15",""
"152722","HCE-20150701-4436","18-AUG-15","20-AUG-15",""
"152684","HCE-20150601-4006","17-AUG-15","19-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"149368","HCE-20141201-6957","25-FEB-15","27-FEB-15",""
"148775","HCE-20150112-2326","15-JAN-15","15-JAN-15",""
"153603","HCE-20150722-4816","18-SEP-15","21-SEP-15",""
"153588","HCE-20150812-5150","18-SEP-15","21-SEP-15","NO CAUSE FOR ACTION INSPECTION"
"153525","HCE-20150717-4707","15-SEP-15","18-SEP-15",""
"153269","HCE-20150910-5549","09-SEP-15","10-SEP-15",""
"153205","HCE-20150714-4580","08-SEP-15","08-SEP-15",""
"148890","HCE-20141212-7056","22-JAN-15","26-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"148844","HCE-20140218-2848","14-JAN-15","21-JAN-15",""
"148842","HCE-20140922-6102","14-JAN-15","21-JAN-15",""
"148837","HCE-20140905-6098","14-JAN-15","21-JAN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152619","HCE-20150618-4255","12-AUG-15","18-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152613","HCE-20150615-4189","10-AUG-15","18-AUG-15",""
"148959","HCE-20141209-7033","29-JAN-15","30-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"148599","HCE-20140909-6012","05-JAN-15","07-JAN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147890","HCE-20140701-3824","02-DEC-14","03-DEC-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147511","HCE-20140714-4184","12-NOV-14","13-NOV-14",""
"147214","HCE-20140612-3565","24-OCT-14","27-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"153086","HCE-20150526-3929","01-SEP-15","02-SEP-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152957","HCE-20150731-4982","26-AUG-15","28-AUG-15",""
"152944","HCE-20150619-4284","27-AUG-15","28-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152927","HCE-20150710-4525","24-AUG-15","27-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"148814","HCE-20140908-5938","08-JAN-15","20-JAN-15",""
"148807","HCE-20141126-6948","16-JAN-15","20-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"148129","HCE-20141211-7045","11-DEC-14","15-DEC-14",""
"147578","HCE-20140805-4947","13-NOV-14","17-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"147261","HCE-20140902-5891","24-OCT-14","29-OCT-14",""
"147250","HCE-20140513-4306","15-OCT-14","29-OCT-14",""
"152106","HCE-20150605-4085","24-JUL-15","29-JUL-15",""
"152105","HCE-20150521-3534","20-JUL-15","29-JUL-15",""
"151979","HCE-20150410-3125","21-JUL-15","24-JUL-15",""
"148730","HCE-20150106-1044","07-JAN-15","13-JAN-15",""
"148725","HCE-20141014-6411","07-JAN-15","13-JAN-15",""
"147422","HCE-20141010-6380","06-NOV-14","07-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"152653","HCE-20150212-2611","18-AUG-15","19-AUG-15",""
"152584","HCE-20150701-4437","14-AUG-15","17-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"149219","HCE-20150106-1037","13-FEB-15","13-FEB-15",""
"149140","HCE-20150113-2352","10-FEB-15","11-FEB-15",""
"149138","HCE-20141113-6789","10-FEB-15","11-FEB-15",""
"151695","HCE-20150602-4017","13-JUL-15","13-JUL-15",""
"151625","HCE-20150626-4366","09-JUL-15","10-JUL-15","NO CAUSE FOR ACTION INSPECTION"
"148899","HCE-20140811-5020","23-JAN-15","27-JAN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"148711","HCE-20140804-4827","06-JAN-15","12-JAN-15",""
"152488","HCE-20150722-4800","27-JUL-15","11-AUG-15",""
"151932","HCE-20150527-3940","14-JUL-15","22-JUL-15",""
"151930","HCE-20150527-3941","14-JUL-15","22-JUL-15",""
"151515","HCE-20150527-3944","02-JUL-15","06-JUL-15","NO CAUSE FOR ACTION INSPECTION"
"151514","HCE-20150527-3946","02-JUL-15","06-JUL-15",""
"151513","HCE-20150609-4119","02-JUL-15","06-JUL-15",""
"151474","HCE-20150226-2752","01-JUL-15","02-JUL-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"151472","HCE-20150527-3935","01-JUL-15","02-JUL-15",""
"151424","HCE-20150528-3964","29-JUN-15","30-JUN-15",""
"149106","HCE-20141226-7128","05-FEB-15","06-FEB-15","NO CAUSE FOR ACTION INSPECTION"
"151850","HCE-20150609-4110","14-JUL-15","20-JUL-15",""
"151835","HCE-20150608-4092","17-JUL-15","20-JUL-15",""
"151769","HCE-20150601-4003","14-JUL-15","16-JUL-15","NO CAUSE FOR ACTION INSPECTION"
"149535","HCE-20150107-1046","05-MAR-15","10-MAR-15",""
"148691","HCE-20140926-6193","06-JAN-15","09-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"152325","HCE-20150625-4354","04-AUG-15","05-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"150309","HCE-20140827-5312","24-APR-15","30-APR-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"151688","HCE-20150529-3968","10-JUL-15","13-JUL-15",""
"151589","HCE-20150512-3471","08-JUL-15","08-JUL-15",""
"147466","HCE-20140612-3568","07-NOV-14","10-NOV-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"151144","HCE-20150312-2863","15-JUN-15","15-JUN-15",""
"151036","HCE-20150428-3289","09-JUN-15","10-JUN-15",""
"151033","HCE-20140307-3005","10-JUN-15","10-JUN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152786","HCE-20150619-4268","21-AUG-15","24-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152378","HCE-20150624-4325","05-AUG-15","06-AUG-15",""
"147409","HCE-20140825-5317","03-NOV-14","07-NOV-14",""
"147408","HCE-20140627-4315","04-NOV-14","07-NOV-14",""
"151301","HCE-20150430-3347","22-JUN-15","23-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"149701","HCE-20150130-2522","11-MAR-15","19-MAR-15","NO CAUSE FOR ACTION INSPECTION"
"147542","HCE-20141007-6316","12-NOV-14","14-NOV-14",""
"147541","HCE-20141001-6259","12-NOV-14","14-NOV-14",""
"150610","HCE-20150319-2951","14-MAY-15","15-MAY-15",""
"153627","HCE-20150715-4611","16-SEP-15","23-SEP-15","NO CAUSE FOR ACTION INSPECTION"
"148594","HCE-20141021-6492","18-DEC-14","06-JAN-15",""
"151034","HCE-20150413-3146","09-JUN-15","10-JUN-15",""
"151019","HCE-20150424-3258","05-JUN-15","09-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"149315","HCE-20140908-5910","23-FEB-15","24-FEB-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144953","HCE-20121023-7355","08-FEB-13","08-FEB-13",""
"144951","HCE-20120205-3423","08-FEB-13","08-FEB-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144098","HCE-20130107-2470","28-MAR-13","28-MAR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145312","HCE-20131009-6673","05-DEC-13","05-DEC-13","NO CAUSE FOR ACTION INSPECTION"
"145291","HCE-20130614-4413","01-AUG-13","01-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"145289","HCE-20130725-5076","29-JUL-13","29-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"144874","HCE-20121127-7680","09-JAN-13","09-JAN-13",""
"144445","HCE-20130411-3259","02-MAY-13","02-MAY-13",""
"144436","HCE-20130228-2906","08-APR-13","08-APR-13","NO CAUSE FOR ACTION INSPECTION"
"145261","HCE-20121011-7261","03-DEC-13","03-DEC-13",""
"144853","HCE-20130116-2563","14-MAR-13","14-MAR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145223","HCE-20130625-4919","29-JUL-13","29-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145216","HCE-20130722-5005","27-FEB-14","27-FEB-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144796","HCE-20130129-2665","18-APR-13","18-APR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144777","HCE-20121129-7717","07-MAR-13","07-MAR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144735","HCE-20130408-3221","12-JUN-13","12-JUN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145126","HCE-20120507-4189","15-JAN-13","15-JAN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144722","HCE-20130416-3287","06-MAY-13","06-MAY-13","NO CAUSE FOR ACTION INSPECTION"
"144294","HCE-20130118-2583","24-MAY-13","24-MAY-13",""
"144252","HCE-20121221-7878","18-JAN-13","18-JAN-13","NO CAUSE FOR ACTION INSPECTION"
"145079","HCE-20120904-6810","11-JAN-13","11-JAN-13",""
"144644","HCE-20130103-1014","21-FEB-13","21-FEB-13",""
"144232","HCE-20130226-2903","19-APR-13","19-APR-13","NO CAUSE FOR ACTION INSPECTION"
"145328","HCE-20131015-6692","21-JAN-14","21-JAN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144638","HCE-20130108-2503","20-FEB-13","20-FEB-13",""
"144183","HCE-20120924-7056","12-FEB-13","12-FEB-13",""
"144153","HCE-20121228-7907","23-APR-13","23-APR-13",""
"145389","HCE-20130819-5510","09-DEC-13","09-DEC-13",""
"145378","HCE-20131017-6708","06-DEC-13","06-DEC-13","NO CAUSE FOR ACTION INSPECTION"
"145376","HCE-20131002-6602","05-DEC-13","05-DEC-13",""
"145375","HCE-20130919-6477","06-DEC-13","06-DEC-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146573","HCE-20140822-5197","12-SEP-14","12-SEP-14",""
"145362","HCE-20130517-3605","25-JUN-13","25-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"146566","HCE-20140604-3525","11-JUL-14","11-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"146548","HCE-20140422-3907","25-AUG-14","25-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145735","HCE-20130705-4752","19-FEB-14","19-FEB-14",""
"145732","HCE-20140107-2505","28-JAN-14","28-JAN-14","NO CAUSE FOR ACTION INSPECTION"
"146955","HCE-20130516-3586","04-SEP-13","04-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145710","HCE-20140428-3961","03-JUL-14","03-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"145709","HCE-20131107-6953","09-APR-14","09-APR-14",""
"146871","HCE-20140108-2545","22-JAN-14","22-JAN-14",""
"146515","HCE-20140725-4569","25-AUG-14","25-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146513","HCE-20140415-4650","13-JUN-14","13-JUN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146109","HCE-20130607-4280","04-SEP-13","04-SEP-13",""
"146108","HCE-20130530-4168","04-SEP-13","04-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146099","HCE-20130619-4500","03-JUL-13","03-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"146779","HCE-20131209-7132","25-MAY-14","25-MAY-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146770","HCE-20140716-4737","19-AUG-14","19-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146769","HCE-20140521-4041","19-AUG-14","19-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146764","HCE-20080625-4932","25-SEP-14","25-SEP-14",""
"146488","HCE-20140409-3891","12-SEP-14","12-SEP-14",""
"145671","HCE-20130919-6496","08-NOV-13","08-NOV-13","NO CAUSE FOR ACTION INSPECTION"
"146459","HCE-20140428-4076","06-JUN-14","06-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146458","HCE-20140424-3894","21-MAY-14","21-MAY-14",""
"146043","HCE-20140828-5313","06-OCT-14","06-OCT-14",""
"145634","HCE-20140715-4291","30-SEP-14","30-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146830","HCE-20140305-2986","22-SEP-14","22-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146033","HCE-20130723-5032","19-SEP-13","19-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"146030","HCE-20130717-5001","28-AUG-13","28-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146026","HCE-20130718-5155","28-AUG-13","28-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146021","HCE-20130814-5397","06-NOV-13","06-NOV-13",""
"145616","HCE-20130814-5415","30-AUG-13","30-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146733","HCE-20130409-3232","24-MAY-13","24-MAY-13","NO CAUSE FOR ACTION INSPECTION"
"146407","HCE-20140611-3815","07-AUG-14","07-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"145575","HCE-20130522-4064","18-JUN-13","18-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"147067","HCE-20140714-4561","20-OCT-14","21-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147065","HCE-20140812-4979","20-OCT-14","21-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147035","HCE-20140820-5252","17-OCT-14","20-OCT-14",""
"145980","HCE-20130130-2673","19-JUN-13","19-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"145975","HCE-20130610-4312","18-JUL-13","18-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145974","HCE-20130813-5348","30-AUG-13","30-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146346","HCE-20140320-4704","18-JUN-14","18-JUN-14",""
"145949","HCE-20130827-5821","26-NOV-13","26-NOV-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145519","HCE-20130125-2643","18-DEC-13","18-DEC-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145905","HCE-20130712-4885","28-AUG-13","28-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"145890","HCE-20130910-6320","30-OCT-13","30-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"145474","HCE-20130906-6287","05-MAR-14","05-MAR-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146708","HCE-20131107-6953","24-SEP-14","24-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146701","HCE-20140707-4052","03-SEP-14","03-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146691","HCE-20140625-4174","03-SEP-14","03-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"145882","HCE-20130827-5801","18-OCT-13","18-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145875","HCE-20130722-5029","25-NOV-13","25-NOV-13",""
"145872","HCE-20131224-7242","08-JAN-14","08-JAN-14","NO CAUSE FOR ACTION INSPECTION"
"145469","HCE-20131112-6962","04-MAR-14","04-MAR-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145458","HCE-20131010-6691","17-DEC-13","17-DEC-13","NO CAUSE FOR ACTION INSPECTION"
"145456","HCE-20130827-5526","16-DEC-13","16-DEC-13",""
"145449","HCE-20130903-6392","13-DEC-13","13-DEC-13",""
"145446","HCE-20130827-5524","15-NOV-13","15-NOV-13",""
"145444","HCE-20140822-5275","30-SEP-14","30-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"145426","HCE-20130606-4268","09-AUG-13","09-AUG-13",""
"146659","HCE-20140723-4545","02-SEP-14","02-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146612","HCE-20140627-4361","29-AUG-14","29-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146610","HCE-20140613-3761","29-AUG-14","29-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146609","HCE-20140404-4327","29-AUG-14","29-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146608","HCE-20140414-3868","25-AUG-14","25-AUG-14",""
"125947","HCE-20140612-3565","20-JUN-14","20-JUN-14",""
"125904","HCE-20140424-3894","15-JUL-14","15-JUL-14",""
"126194","HCE-20140421-4063","25-APR-14","25-APR-14",""
"126163","HCE-20140509-3784","20-JUN-14","20-JUN-14",""
"126159","HCE-20140312-3938","29-MAY-14","29-MAY-14",""
"126137","HCE-20140319-4024","03-JUL-14","03-JUL-14",""
"126131","HCE-20140507-3914","10-JUL-14","10-JUL-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"125991","HCE-20140203-2746","02-MAY-14","02-MAY-14",""
"125985","HCE-20130912-6353","17-MAR-14","17-MAR-14",""
"122273","HCE-20130301-2921","24-JUN-13","24-JUN-13",""
"121657","HCE-20130716-4969","27-AUG-13","27-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"121650","HCE-20130805-5218","27-AUG-13","27-AUG-13",""
"121640","HCE-20130705-4752","21-AUG-13","21-AUG-13",""
"121637","HCE-20130708-4778","26-AUG-13","26-AUG-13",""
"122883","HCE-20130604-4242","12-JUL-13","12-JUL-13",""
"122868","HCE-20130524-4100","12-JUL-13","12-JUL-13",""
"122859","HCE-20130524-4090","11-JUL-13","11-JUL-13",""
"122236","HCE-20130611-4390","12-JUN-13","12-JUN-13",""
"121631","HCE-20130619-4444","27-AUG-13","27-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"121628","HCE-20130716-4945","23-AUG-13","23-AUG-13",""
"122208","HCE-20130719-5089","05-SEP-13","05-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122207","HCE-20130724-5044","06-SEP-13","06-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122205","HCE-20130220-2813","05-SEP-13","05-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122197","HCE-20130607-4278","06-SEP-13","06-SEP-13",""
"122193","HCE-20130829-5825","05-SEP-13","05-SEP-13",""
"123544","HCE-20140814-5050","10-OCT-14","10-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122800","HCE-20130529-4150","20-JUN-13","20-JUN-13",""
"122770","HCE-20130625-4538","22-JUL-13","22-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122172","HCE-20130823-5477","09-OCT-13","09-OCT-13",""
"122170","HCE-20130906-6295","15-OCT-13","15-OCT-13",""
"122159","HCE-20130828-5824","08-OCT-13","08-OCT-13",""
"123492","HCE-20140812-5071","10-SEP-14","10-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"123489","HCE-20140714-4620","15-SEP-14","15-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"122757","HCE-20130528-4157","09-JUL-13","09-JUL-13",""
"122753","HCE-20130226-2870","19-JUL-13","19-JUL-13",""
"122739","HCE-20130403-3189","19-JUL-13","19-JUL-13",""
"122148","HCE-20130913-6386","11-OCT-13","11-OCT-13",""
"122716","HCE-20130604-4228","12-JUL-13","12-JUL-13",""
"122709","HCE-20130530-4145","09-JUL-13","09-JUL-13",""
"122708","HCE-20130524-4116","09-JUL-13","09-JUL-13",""
"122690","HCE-20130411-3259","27-JUN-13","27-JUN-13",""
"122107","HCE-20130730-5319","25-SEP-13","25-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122097","HCE-20130613-4380","05-SEP-13","05-SEP-13",""
"122086","HCE-20130808-5273","30-AUG-13","30-AUG-13",""
"122076","HCE-20130820-5441","04-SEP-13","04-SEP-13",""
"122674","HCE-20121211-7811","27-JUN-13","27-JUN-13",""
"122665","HCE-20130507-3480","27-JUN-13","27-JUN-13",""
"122061","HCE-20130815-5358","04-SEP-13","04-SEP-13",""
"122052","HCE-20130711-4930","07-OCT-13","07-OCT-13",""
"122647","HCE-20130517-4059","18-JUN-13","18-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122635","HCE-20130522-4056","18-JUN-13","18-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122022","HCE-20130730-5137","24-SEP-13","24-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122012","HCE-20130827-5525","24-SEP-13","24-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122610","HCE-20130703-4742","18-JUL-13","18-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122585","HCE-20130530-4169","10-JUL-13","10-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"121974","HCE-20130610-4298","04-SEP-13","04-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121968","HCE-20130507-3508","28-AUG-13","28-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121967","HCE-20130723-5037","04-SEP-13","04-SEP-13",""
"121965","HCE-20130612-4381","04-SEP-13","04-SEP-13",""
"121964","HCE-20121015-7281","03-SEP-13","03-SEP-13",""
"121952","HCE-20130422-3362","29-AUG-13","29-AUG-13",""
"121943","HCE-20130827-5810","09-OCT-13","09-OCT-13",""
"121929","HCE-20130819-5433","09-OCT-13","09-OCT-13",""
"121922","HCE-20130911-6361","09-OCT-13","09-OCT-13",""
"121918","HCE-20131007-6635","09-OCT-13","09-OCT-13",""
"121917","HCE-20130701-4757","09-OCT-13","09-OCT-13",""
"122538","HCE-20130507-3481","26-JUN-13","26-JUN-13",""
"122529","HCE-20130403-3193","18-JUN-13","18-JUN-13",""
"122512","HCE-20130222-2838","17-JUN-13","17-JUN-13",""
"122506","HCE-20130417-3313","14-JUN-13","14-JUN-13",""
"121902","HCE-20130819-5432","20-SEP-13","20-SEP-13",""
"121895","HCE-20130718-4957","20-SEP-13","20-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121894","HCE-20130705-4856","20-SEP-13","20-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121874","HCE-20130701-4715","28-AUG-13","28-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122493","HCE-20130530-4168","09-JUL-13","09-JUL-13",""
"122466","HCE-20130708-4767","08-JUL-13","08-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"121866","HCE-20130712-4878","29-AUG-13","29-AUG-13",""
"121863","HCE-20111012-6778","20-AUG-13","20-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121859","HCE-20130709-4836","29-AUG-13","29-AUG-13",""
"121856","HCE-20130520-3615","30-AUG-13","30-AUG-13",""
"121849","HCE-20130718-4973","30-AUG-13","30-AUG-13",""
"122462","HCE-20130506-3477","09-JUL-13","09-JUL-13",""
"122450","HCE-20130612-4368","05-JUL-13","05-JUL-13",""
"121822","HCE-20130717-4955","04-OCT-13","04-OCT-13",""
"121811","HCE-20130806-5239","04-OCT-13","04-OCT-13",""
"121804","HCE-20130807-5260","04-OCT-13","04-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"121796","HCE-20130805-5228","19-SEP-13","19-SEP-13",""
"121795","HCE-20130703-4721","19-SEP-13","19-SEP-13",""
"121781","HCE-20130808-5329","18-SEP-13","18-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"121758","HCE-20130313-3008","29-AUG-13","29-AUG-13",""
"122972","HCE-20140409-3843","30-SEP-14","30-SEP-14",""
"122967","HCE-20140728-4608","07-OCT-14","07-OCT-14",""
"122966","HCE-20140321-4062","06-OCT-14","06-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122360","HCE-20130715-4915","15-JUL-13","15-JUL-13",""
"121739","HCE-20130722-5005","27-AUG-13","27-AUG-13",""
"121737","HCE-20130726-5071","28-AUG-13","28-AUG-13",""
"121736","HCE-20130828-5829","28-AUG-13","28-AUG-13","NO CAUSE FOR ACTION INSPECTION"
