HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+,"9,687",.,.,.,.,.,.,.,.,.,.,"92,916",.,"5,829",.,.,"108,432"
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6,892,"1,116",.,.,.,.,.,.,.,.,.,"62,361",.,.,.,.,"64,369"
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,"2,231","3,348",.,.,"1,804","4,091",.,.,.,.,.,"81,941",.,.,.,.,"93,414"
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2,.,"8,382",.,"1,342","5,387",.,.,.,740,.,.,"65,805",.,"12,823",.,"7,415","101,894"
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,"5,212","4,567","4,174","1,996","6,146","2,455",.,.,.,.,.,"41,338",.,"4,663",.,"7,615","78,164"
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,"2,981",.,.,.,"9,018","22,909",.,.,.,.,.,"112,992",.,"1,312",.,"3,993","153,204"
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,"19,959","26,653","1,530","8,129","31,836","18,013",.,.,.,.,.,"103,798",.,"15,230",.,"35,454","260,602"
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,"12,952","14,519",.,"6,154","11,336","12,059",.,.,.,.,.,"20,205",.,"21,561",.,"24,062","122,848"
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,"14,732","2,524","8,214",.,"2,631",.,.,.,"3,701",.,.,"99,320",.,.,.,"2,185","133,307"
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,"8,327","11,627",.,"7,196","18,348",.,.,.,"3,329",.,.,"60,436",.,.,.,"5,066","114,329"
PF28A,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 6+",.,.,.,.,.,"28,636",.,.,.,.,.,"50,137",.,.,.,"5,133","83,906"
PF28B,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 4-5",.,"1,203",.,.,"23,298","7,364",.,.,.,.,.,"20,862",.,.,.,"5,133","57,859"
PF28C,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 2-3","5,809","14,838",.,"6,429","32,918","7,364",.,.,.,.,.,"60,074",.,.,.,"24,725","152,157"
PF28D,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 1","4,172","2,790",.,"1,429","8,116","7,364",.,.,.,.,.,"10,252",.,"3,497",.,"3,786","41,406"
PF28E,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 0","5,662","5,309",.,"7,144","10,704","7,364",.,.,.,.,779,"17,302",.,"11,657",.,"12,414","78,335"
PG71A,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 2+","2,235","7,553",.,.,.,"2,455",.,.,.,.,.,"15,255",.,.,.,"3,100","30,597"
PG71B,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 1","1,785",.,.,.,.,.,.,.,.,.,.,"8,658",.,.,.,"2,686","13,129"
PG71C,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 0","12,365","15,056",.,.,"4,640","6,822",.,.,.,.,.,"29,673",.,"2,331",.,"4,308","75,194"
PH34A,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 5+","1,490","9,196",.,.,.,.,.,"2,239",.,.,.,"7,061",.,.,.,.,"19,987"
PH34B,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",.,"1,116",.,.,"3,607","8,182",.,"1,696",.,.,.,"7,280",.,.,.,"3,109","24,990"
PH34C,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2","7,599","2,232","1,657","2,857","9,996","2,414",.,"6,524","1,479",.,652,"39,629",.,"6,067",.,"5,016","86,123"
PH34D,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 0","8,819","4,464",.,"7,144","7,966","4,909",.,"3,894",.,.,.,"38,423",.,"5,975",.,"12,139","93,733"
PJ35A,Paediatric Skin Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,"4,634",.,.,.,.,"4,634"
PJ35B,Paediatric Skin Disorders with CC Score 2-3,"11,177","2,232",.,.,"3,607","7,364",.,.,.,.,.,"12,025",.,.,.,"1,821","38,226"
PJ35C,Paediatric Skin Disorders with CC Score 1,"1,490",.,.,.,"11,724","1,636",.,.,.,.,"1,928","11,083",.,"6,581",.,"1,711","36,153"
PJ35D,Paediatric Skin Disorders with CC Score 0,"16,705","8,370",.,"1,429","19,142","4,144",.,.,.,.,.,"28,599",.,.,.,"11,901","90,289"
PJ66A,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,"6,011",.,.,.,"1,711","7,722"
PJ66B,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",745,558,.,.,.,818,.,.,.,.,.,650,.,514,.,570,"3,856"
PJ66C,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 0","1,936",558,.,"2,143",902,.,.,.,.,.,.,"2,026",.,"1,166",.,"2,852","11,583"
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",.,.,.,.,"2,706",.,.,.,.,.,.,"5,911",.,.,.,.,"8,616"
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3","3,127","2,405",.,"1,429",.,.,.,.,.,.,.,"12,403",.,.,.,.,"19,365"
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",806,.,.,.,.,.,.,.,.,.,.,"1,878",.,.,.,.,"2,684"
PK67A,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+","2,981","7,530",.,.,"4,209","5,490",.,.,.,.,673,"6,975",.,"8,160",.,"4,103","40,121"
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0","6,706","18,587",.,"3,794","4,359","1,636",.,.,.,.,908,"6,097",.,"5,039",.,"22,925","70,052"
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",.,.,.,.,"1,804","2,455",.,.,.,.,.,"8,648",.,.,.,.,"12,906"
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2","7,452","4,794",.,"4,286","3,607","5,727","8,240",.,.,.,.,"24,886",.,"5,829",.,"11,407","76,228"
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0","39,934","25,110",.,"10,716","4,509","5,727",.,.,.,.,.,"40,137",.,"29,143",.,"81,467","236,742"
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,"8,117",.,.,.,.,.,.,"12,807",.,.,.,.,"20,924"
PK72C,Paediatric Metabolic Disorders with CC Score 0,"2,981",.,.,.,"1,804","7,364",.,.,.,.,.,"3,312",.,.,.,.,"15,460"
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,802,"5,902",.,.,.,.,.,.,.,.,"50,915",.,"13,988",.,.,"71,606"
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",.,"2,232",.,.,.,.,.,.,.,.,.,"30,202",.,.,.,"1,457","33,891"
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"6,210",.,.,.,.,"6,210"
PL69A,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 2+","4,166","5,592",.,.,"6,539","1,356","3,605",.,.,.,667,"13,723",.,.,.,"1,161","36,808"
PL69B,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,.,.,"1,404","12,634","7,745",.,.,.,.,"2,582","4,756",.,.,.,"4,872","33,994"
PL69C,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 0","11,177","10,147","3,176",.,"13,227","3,487",.,.,740,.,"3,876","20,363",.,"14,053",.,"18,266","98,511"
PL70A,Paediatric Other Renal Diseases with CC Score 4+,"1,490",.,.,.,"1,317","2,078",.,.,.,.,.,"18,359",.,"4,663",.,.,"27,907"
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,893,.,"2,561",.,"10,356","1,636",.,.,.,.,.,"5,862",.,.,.,"1,549","22,857"
PL70C,Paediatric Other Renal Diseases with CC Score 1,"6,109","2,790","2,678",.,"4,366",.,.,.,.,.,.,"6,350",.,"2,624",.,"2,595","27,512"
PL70D,Paediatric Other Renal Diseases with CC Score 0,"2,682","2,005",625,"1,530","3,388",818,.,.,.,.,.,"3,529",.,"7,952",.,"2,410","24,938"
PM40A,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,"99,685",.,.,.,.,"99,685"
PM40B,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2",.,.,"26,540",.,.,.,.,.,.,.,.,.,.,.,.,.,"26,540"
PM40C,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0",.,.,"3,617",.,.,.,.,.,.,.,.,"33,232",.,.,.,.,"36,850"
PM41Z,Paediatric Other Haematological Malignancies with length of stay 1 day or more,.,.,"19,424",.,.,.,.,.,.,.,.,"226,037",.,.,.,.,"245,461"
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,.,.,.,.,.,.,.,.,.,.,"11,494",.,.,.,.,"11,494"
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,.,.,.,.,.,.,.,.,.,.,"11,324",.,.,.,.,"11,324"
PM43A,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,"27,717",.,.,.,.,"27,717"
PM43B,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4","3,726",.,"11,874",.,.,.,.,.,.,.,.,"35,893",.,.,.,"5,912","57,404"
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,"1,116","2,002",.,"4,143",.,.,.,.,.,.,"41,267",.,.,.,.,"48,528"
PM45A,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,"59,333",.,.,.,.,"59,333"
PM45C,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 1-2",.,.,"15,569",.,.,.,.,.,.,.,.,.,.,.,.,.,"15,569"
PM45D,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0",.,.,"4,450",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,450"
PN47B,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,497",.,.,"3,497"
PN48A,Paediatric Blood Cell Disorders with CC Score 5+,.,.,"2,637",.,.,.,.,.,.,.,.,"16,145",.,.,.,"2,852","21,634"
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,"5,961","6,902","9,050","2,143",.,"5,727",.,.,.,.,.,"47,030",.,"5,829",.,"6,906","89,549"
PN48C,Paediatric Blood Cell Disorders with CC Score 0,"2,235",.,.,"2,857",.,.,.,.,.,.,.,"6,720",.,"2,624",.,"4,563","19,000"
PN49A,Paediatric Coagulation Disorders with CC Score 1+,"4,471","1,116",.,"1,404","1,804",.,.,.,.,.,.,"12,021",.,.,.,"7,415","28,231"
PN49B,Paediatric Coagulation Disorders with CC Score 0,"3,726",558,.,714,"1,804",.,.,.,.,.,.,"2,171",.,.,.,570,"9,544"
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,"9,481","2,790","4,378",.,"1,804","2,455",.,.,.,.,.,"19,792",.,.,.,.,"40,700"
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,"7,416","11,160",.,"2,857","6,313","5,727",.,.,.,.,.,"55,884",.,"10,491",.,"4,563","104,412"
PR01A,Paediatric Nervous System Disorders with CC Score 8+,"5,961",.,.,.,"1,804",.,.,.,.,.,.,"24,801",.,.,.,.,"32,566"
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,.,"1,116",.,.,.,.,.,.,.,.,.,"16,774",.,.,.,.,"17,890"
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,"5,961","3,348",.,"2,857","12,626","2,799",.,.,.,.,"1,673","37,309",.,"4,663",.,.,"71,236"
PR01D,Paediatric Nervous System Disorders with CC Score 1,"13,718","2,790",.,.,"10,822",.,.,.,.,.,.,"29,357",.,.,.,.,"56,687"
PR01E,Paediatric Nervous System Disorders with CC Score 0,"2,235","11,648",.,"5,666","9,094","2,217",.,.,.,.,.,"30,483",.,.,.,.,"61,344"
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+,"9,687",.,.,.,"5,411",.,.,.,.,.,.,"68,884",.,.,.,.,"83,982"
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,"21,007","3,906",.,"1,429","25,101","12,273",.,.,.,.,.,"132,985",.,"10,491",.,"30,498","237,689"
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,"17,884","16,112",.,"1,429","15,181","6,545",.,.,.,.,.,"35,873",.,"8,160",.,"6,274","107,458"
PR03A,Paediatric Febrile Convulsions with CC Score 4+,.,"3,348",.,.,"25,177","3,273",.,.,.,.,.,"13,890",.,.,.,"4,563","50,250"
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,"21,756","15,999",.,"2,857","21,870","21,616",.,.,.,.,.,"43,884",.,"8,022",.,"12,974","148,980"
PR03C,Paediatric Febrile Convulsions with CC Score 0,"7,134","4,865",.,"7,858","10,296","12,594",.,.,.,.,.,"14,238",.,"6,994",.,"6,776","70,755"
PR04A,"Paediatric, Headaches or Migraines, with CC Score 4+","11,923",.,.,.,.,.,.,.,.,.,.,"25,050",.,.,.,.,"36,973"
PR04B,"Paediatric, Headaches or Migraines, with CC Score 1-3","12,509","2,476",.,"2,377","24,351","4,833","1,712",.,.,.,"2,673","24,688",.,"3,497",.,"16,609","95,724"
PR04C,"Paediatric, Headaches or Migraines, with CC Score 0",745,"2,904",.,.,376,.,"2,393",.,.,.,.,"2,124",.,"1,680",.,"5,320","15,543"
PR05A,Paediatric Developmental Disorders with CC Score 2+,892,.,.,.,.,.,.,.,.,.,.,"10,050",.,.,.,"5,133","16,075"
PR05C,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,688,.,.,.,.,688
PR06A,Paediatric Intracranial Injury with CC Score 3+,"4,463",.,.,.,"9,920","1,167",.,.,.,.,.,"40,113",.,.,.,.,"55,662"
PR06B,Paediatric Intracranial Injury with CC Score 1-2,.,"1,116",.,.,"1,317","6,076",.,.,.,.,.,"15,522",.,.,.,"1,328","25,359"
PR06C,Paediatric Intracranial Injury with CC Score 0,.,"1,116",.,.,.,.,.,.,.,.,.,"10,496",.,.,.,.,"11,612"
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+,"1,191",444,.,"1,098",.,"1,596",.,.,.,.,.,"6,800",.,656,.,"1,584","13,370"
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,893,"1,674",.,"2,692","1,804",778,.,.,.,.,.,"3,003",.,656,.,"4,390","15,889"
PT52A,Paediatric Behavioural Disorders with CC Score 1+,"1,490","5,933",.,"3,794","4,002","2,455",.,.,.,.,658,"8,270",.,.,.,"1,141","27,742"
PT52B,Paediatric Behavioural Disorders with CC Score 0,"2,235","1,674",.,.,"1,902",818,.,.,.,.,.,691,.,.,.,935,"8,256"
PT53A,Paediatric Eating Disorders with CC Score 1+,.,"21,204","12,785",.,.,.,.,.,.,.,.,.,.,.,.,"1,093","35,081"
PT53B,Paediatric Eating Disorders with CC Score 0,"5,063","30,690","10,692",.,"9,018",.,.,.,.,.,"3,177",.,.,.,.,"98,351","156,992"
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+","6,300",.,.,.,.,.,.,"4,791",.,.,.,"7,715",.,"3,497",.,828,"23,130"
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0","17,126","1,842",.,.,"7,668",778,.,"5,403",.,.,.,"39,089",.,"1,312",.,"18,333","91,552"
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+","5,065",.,.,.,882,.,.,"3,334",.,.,.,"39,926",.,.,.,"2,281","51,489"
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0","36,703",.,.,"6,429","5,471",.,.,"13,726",.,.,.,"51,178",.,"9,841",.,"16,131","139,480"
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+","6,334",.,.,.,.,"7,364",.,.,.,.,.,"11,840",.,.,.,"5,112","30,650"
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2","1,943",558,676,.,"1,343",389,.,"1,256",.,.,.,"15,826",.,.,.,"8,064","30,056"
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0","2,820","8,359",.,714,"10,213","1,636",.,.,.,.,.,"20,587",.,"7,968",.,"15,404","67,701"
PW01A,Paediatric Minor Infections with CC Score 4+,"4,471",.,.,.,.,"13,909",.,.,.,.,.,"6,284",.,"2,331",.,"1,141","28,136"
PW01B,Paediatric Minor Infections with CC Score 1-3,"37,090","20,662",.,"8,167","18,938","53,999",.,.,.,.,361,"57,117",.,"15,810",.,"34,982","247,127"
PW01C,Paediatric Minor Infections with CC Score 0,"9,089","15,140",612,"8,572","18,647","7,225",.,.,.,.,699,"30,182",.,"19,165",.,"23,048","132,380"
PW16A,Paediatric Major Infections with CC Score 7+,"8,942",.,.,.,752,"4,091",.,.,.,.,.,"49,476",.,.,.,.,"63,260"
PW16B,Paediatric Major Infections with CC Score 5-6,.,"3,348","9,196",.,.,.,.,.,.,.,.,"54,040",.,"8,160",.,.,"74,744"
PW16C,Paediatric Major Infections with CC Score 2-4,"26,081","12,606",.,.,"6,313","11,454",.,"20,004",.,.,.,"123,178",.,"13,988",.,"12,267","225,892"
PW16D,Paediatric Major Infections with CC Score 1,"38,003","28,144",.,"6,626","15,181","32,727",.,"21,561",.,.,.,"113,400",.,"19,817",.,"34,636","310,095"
PW16E,Paediatric Major Infections with CC Score 0,"16,853","50,708",.,"11,281","21,194","41,727",.,"20,326",.,.,.,"133,189",.,"42,994",.,"18,966","357,236"
PW17D,Paediatric Intermediate Infections with CC Score 0,"88,700","66,755","1,021","33,902","67,326","31,789",.,"2,297",.,.,.,"124,243",.,"77,425",.,"71,817","565,276"
PW17E,Paediatric Intermediate Infections with CC Score 5+,"11,177",.,.,.,.,.,.,.,.,.,.,"60,647",.,"2,331",.,"1,141","75,297"
PW17F,Paediatric Intermediate Infections with CC Score 2-4,"47,242","18,187","4,874","15,002","54,071","81,897",.,.,"1,110",.,617,"181,012",.,"3,937",.,"32,972","440,919"
PW17G,Paediatric Intermediate Infections with CC Score 1,"87,016","71,193","2,721","16,685","59,377","76,255",.,.,"1,479",.,.,"171,530",.,"54,071",.,"75,068","615,395"
PW20A,Paediatric Fever of Unknown Origin with CC Score 3+,"6,706","1,674",.,.,"1,804","5,727",.,.,.,.,.,"26,398",.,.,.,"2,281","44,591"
PW20B,Paediatric Fever of Unknown Origin with CC Score 1-2,"19,374","2,790",.,"6,647","8,116","1,636",.,.,.,.,.,"46,333",.,.,.,"11,978","96,875"
PW20C,Paediatric Fever of Unknown Origin with CC Score 0,"11,923","7,742",.,.,"4,485",.,.,.,.,.,.,"28,237",.,"5,829",.,"10,471","68,685"
PX01A,Paediatric Congenital Nervous System Conditions with CC Score 4+,.,"8,370",.,.,"1,804",.,.,.,.,.,.,"4,651",.,.,.,.,"14,825"
PX01B,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,"1,961",.,.,.,.,"1,961"
PX01C,Paediatric Congenital Nervous System Conditions with CC Score 1,.,.,.,.,"1,804",.,.,.,.,.,.,"2,815",.,.,.,.,"4,618"
PX02A,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,"14,581",.,"116,571",.,.,"131,151"
PX02B,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 1-2",.,"1,531",.,.,"2,706",.,.,.,.,.,.,.,.,.,.,.,"4,237"
PX02C,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0","3,004",.,.,"5,715",.,.,.,.,.,.,.,.,.,.,.,.,"8,719"
PX03A,Paediatric Congenital Respiratory Tract Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,"16,881",.,.,.,"1,711","18,592"
PX03B,Paediatric Congenital Respiratory Tract Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,"2,984",.,.,.,"1,711","4,695"
PX04A,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,"5,952",.,.,.,.,"5,952"
PX04B,Paediatric Congenital Spinal Conditions with CC Score 0,"1,490",.,.,.,.,.,.,.,.,.,.,"1,221",.,.,.,.,"2,711"
PX05A,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,"4,469",.,.,.,"5,693",.,.,.,.,"10,162"
PX05B,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,"1,116",.,"1,429",.,.,.,.,.,.,.,.,.,.,.,.,"2,545"
PX05C,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,"2,232",.,.,.,.,.,620,.,.,.,835,.,.,.,.,"3,686"
PX07A,Paediatric Congenital Renal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,"74,924",.,.,.,.,"74,924"
PX07B,Paediatric Congenital Renal Conditions with CC Score 1,"1,490",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,490"
PX07C,Paediatric Congenital Renal Conditions with CC Score 0,.,.,.,.,.,"2,455",.,.,.,.,.,.,.,.,.,.,"2,455"
PX08A,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"13,326",.,.,.,.,"13,326"
PX08C,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",.,"2,628",.,"1,429","1,804",.,.,.,.,.,.,.,.,"2,687",.,.,"8,548"
PX09A,Paediatric Congenital Mental Health Conditions with CC Score 3+,.,.,.,.,"10,822",.,.,.,.,.,.,.,.,.,.,"35,363","46,185"
PX09B,Paediatric Congenital Mental Health Conditions with CC Score 1-2,.,"2,790",.,.,"8,117",.,.,.,.,.,.,.,.,"2,331",.,.,"13,238"
PX09C,Paediatric Congenital Mental Health Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,281","2,281"
PX10A,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,"13,666",.,.,.,.,"13,666"
PX22A,Paediatric Chest Pain with CC Score 1+,580,.,.,"1,699",376,"1,927",.,.,.,.,327,"1,463",.,.,.,364,"6,735"
PX22B,Paediatric Chest Pain with CC Score 0,.,558,.,714,.,.,.,.,.,.,.,.,.,.,.,364,"1,637"
PX29A,Paediatric Abdominal Pain with CC Score 3+,"6,566","2,666",.,.,"3,512","9,188",.,.,.,.,.,"16,542",.,.,.,"7,754","46,229"
PX29B,Paediatric Abdominal Pain with CC Score 1-2,"36,307","12,365","2,626","10,978","22,358","25,754",.,.,.,.,.,"51,325",.,"3,280",.,"20,740","185,733"
PX29C,Paediatric Abdominal Pain with CC Score 0,"30,051","41,759",.,"26,135","28,420","17,332",.,.,.,.,"1,298","29,128",.,"57,063",.,"28,808","259,994"
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,"2,981",.,.,.,"18,939","4,909",.,.,.,.,.,"10,745",.,"12,823",.,"13,118","63,514"
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,"8,637","3,348",.,.,"17,135","6,545",.,.,.,.,.,"2,000",.,"2,331",.,"8,556","48,552"
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,745,"1,116",.,"1,429","2,705",.,.,.,.,.,.,"2,072",.,"1,166",.,"3,422","12,655"
PX50A,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 4+","3,872","3,525",.,"4,237","3,877","1,162",.,.,"1,479",.,"3,254","3,225",.,.,.,"2,550","27,181"
PX50B,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3","2,975","6,628",.,"3,307","6,915","1,636",.,.,370,.,"1,370","9,203",.,"1,680",.,"3,642","37,725"
PX50C,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0","1,637","3,732",.,714,"2,705","1,927",.,.,.,.,.,"5,710",.,"1,166",.,"3,326","20,918"
PX51Z,Paediatric Child Safeguarding (Welfare and Protection),.,.,.,.,"21,644","2,455",.,.,.,.,.,.,.,.,.,"4,563","28,661"
PX55Z,Paediatric Respite Care,"25,336","1,674",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"27,010"
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+","14,903","1,116",.,.,"7,215","1,636",.,.,740,.,.,"30,885",.,"8,160",.,"5,704","70,359"
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0","5,961",558,.,714,.,291,.,633,.,.,.,"6,858",.,.,.,"1,849","16,864"
PX57A,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,"4,684",.,.,.,.,"4,684"
PX57B,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3","1,899","4,908",.,714,"1,804","2,532",.,.,.,.,.,"10,789",.,"2,392",.,921,"25,960"
PX57C,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0","8,070","15,717",.,"2,143","9,102","3,021",.,664,.,.,.,"14,064",.,"1,166",.,"4,480","58,427"
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+","21,781","4,217","1,166",.,"4,891",.,.,.,.,"3,777","10,494",.,.,.,.,"9,580","55,906"
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7","4,013",.,"24,377",.,"1,504",.,"2,575",.,.,.,.,"3,954",.,.,.,"9,106","45,528"
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",.,802,"12,009",.,.,.,.,.,.,.,.,.,.,.,.,"8,487","21,298"
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1","3,124",.,"3,151",.,"3,759",.,.,.,.,"2,266",.,.,.,.,.,"2,914","15,214"
SA02G,Coagulation Defect with CC Score 5+,"1,338",.,"49,734","2,196",.,.,.,.,"2,589",.,.,"1,583",.,"1,028",.,"4,963","63,431"
SA02H,Coagulation Defect with CC Score 2-4,.,"5,464","15,146",.,.,.,.,.,740,.,.,"2,315",.,.,.,.,"23,664"
SA02J,Coagulation Defect with CC Score 0-1,"1,338","1,333","40,594",.,.,.,.,.,.,.,.,.,.,.,.,"2,185","45,450"
SA03G,Haemolytic Anaemia with CC Score 3+,"6,240","7,482","14,106",.,"8,280","2,906",.,.,.,.,.,.,.,"9,790",.,.,"48,805"
SA03H,Haemolytic Anaemia with CC Score 0-2,"1,338","5,205","3,003",.,878,872,.,.,.,.,"1,016",.,.,.,.,"2,296","14,608"
SA04G,Iron Deficiency Anaemia with CC Score 14+,.,.,.,"10,999",.,.,.,.,"8,506",.,"2,887",.,.,.,.,"37,836","60,229"
