HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
GA10J,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
GA10K,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0",2,.,.,.,.,1,.,.,.,.,.,.,13,.,.,.,3,19
GA10M,"Open Cholecystectomy, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
GA10N,"Open Cholecystectomy, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
GA13A,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
GB05F,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
GB05G,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,2,.,1,2,.,.,.,.,.,.,5,.,.,.,.,.,1,11
GB05H,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,4,.,6,2,.,.,.,.,.,.,4,.,.,.,.,.,1,17
GB06E,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 6+,3,.,1,.,1,.,.,.,1,.,2,.,.,.,.,.,6,14
GB06F,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 4-5,4,5,2,.,2,.,.,.,.,.,.,.,1,.,.,.,8,22
GB06G,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-3,23,4,4,2,2,.,.,.,4,.,8,.,1,.,.,.,10,58
GB06H,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,47,8,20,6,4,1,.,.,7,.,11,.,4,.,.,.,15,123
GB09D,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
GB09E,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,1,.,1,.,.,.,.,.,.,.,2,.,.,.,.,.,.,4
GB09F,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,1,.,.,.,.,.,.,.,1,.,2,.,.,.,.,.,.,4
GB10Z,"Diagnostic Endoscopic Retrograde Cholangiopancreatography, with Biopsy or Cytology",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
GB11Z,Diagnostic Endoscopic Retrograde Cholangiopancreatography,12,5,8,3,10,.,.,.,2,.,5,.,1,.,.,.,.,46
GB12Z,"Endoscopic Ultrasound Examination, of Hepatobiliary or Pancreatic Duct, with Biopsy or Cytology",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
GB13Z,"Endoscopic Ultrasound Examination, of Hepatobiliary or Pancreatic Duct",.,.,6,.,1,.,.,.,.,.,.,.,.,.,.,.,.,7
GC01E,"Liver Failure Disorders without Interventions, with CC Score 5+",4,2,.,1,4,.,.,.,1,.,2,.,.,.,3,.,11,28
GC01F,"Liver Failure Disorders without Interventions, with CC Score 0-4",11,24,.,.,4,2,.,.,3,.,4,.,10,.,10,.,12,80
GC12G,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 6+",2,4,5,.,7,1,1,.,.,.,4,.,17,.,.,.,4,45
GC12H,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 3-5",6,9,8,1,8,3,1,.,.,1,6,.,38,.,1,.,8,90
GC12J,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 1-2",5,8,12,1,14,1,1,.,1,.,16,.,50,.,2,.,5,116
GC12K,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0",3,3,2,2,.,.,.,.,.,.,1,.,20,.,2,.,2,35
GC17A,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions, with CC Score 9+",.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,.,.,2
GC17F,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
GC17G,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 8+",2,9,2,3,7,7,.,.,2,.,4,.,41,.,4,.,12,93
GC17H,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 5-7",16,22,9,2,24,26,2,.,6,.,10,.,134,.,11,.,22,284
GC17J,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 2-4",81,77,20,7,101,25,2,.,5,.,55,.,467,.,28,.,75,943
GC17K,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0-1",145,144,39,61,230,105,.,.,7,.,34,.,666,.,40,.,149,"1,620"
GC18A,Non-Obstructive Jaundice with CC Score 5+,2,1,.,.,1,.,.,.,1,.,3,.,1,.,.,.,2,11
GC18B,Non-Obstructive Jaundice with CC Score 0-4,23,9,.,2,11,1,2,.,1,.,7,.,22,.,6,.,12,96
HC20H,Vertebral Column Injury with Interventions,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HC20J,"Vertebral Column Injury without Interventions, with CC Score 6+",3,2,1,.,3,.,.,.,3,.,.,.,23,.,1,.,8,44
HC20K,"Vertebral Column Injury without Interventions, with CC Score 3-5",4,24,1,1,18,2,.,.,3,.,.,.,29,.,1,.,7,90
HC20L,"Vertebral Column Injury without Interventions, with CC Score 1-2",6,12,4,3,6,2,.,.,3,.,6,.,49,.,.,.,13,104
HC20M,"Vertebral Column Injury without Interventions, with CC Score 0",5,12,.,4,24,.,.,.,.,.,1,.,33,.,2,.,3,84
HC21D,Spinal Cord Injury with CC Score 2+,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
HC21E,Spinal Cord Injury with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
HC26D,"Scoliosis or Other Spinal Deformity, with CC Score 3+",.,.,.,.,1,.,.,.,.,.,1,.,3,.,.,.,.,5
HC26E,"Scoliosis or Other Spinal Deformity, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,4
HC26F,"Scoliosis or Other Spinal Deformity, with CC Score 0",.,3,1,.,1,.,.,.,.,.,.,.,2,.,.,.,.,7
HC27J,"Degenerative Spinal Conditions with Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
HC27K,"Degenerative Spinal Conditions without Interventions, with CC Score 9+",4,.,.,.,.,5,.,.,.,.,.,.,4,.,.,.,2,15
HC27L,"Degenerative Spinal Conditions without Interventions, with CC Score 6-8",.,11,3,.,4,2,.,.,.,.,.,.,14,.,2,.,5,41
HC27M,"Degenerative Spinal Conditions without Interventions, with CC Score 3-5",10,22,5,1,4,2,2,.,1,.,10,.,35,.,5,.,20,117
HC27N,"Degenerative Spinal Conditions without Interventions, with CC Score 0-2",55,65,6,4,74,16,4,3,7,.,29,.,144,.,17,20,42,486
HC28J,"Spinal Cord Conditions without Interventions, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HC28K,"Spinal Cord Conditions without Interventions, with CC Score 5-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HC28L,"Spinal Cord Conditions without Interventions, with CC Score 3-4",.,2,.,.,1,2,.,.,.,.,.,.,.,.,.,.,1,6
HC28M,"Spinal Cord Conditions without Interventions, with CC Score 0-2",1,1,.,.,3,1,.,.,.,.,.,.,.,.,.,.,2,8
HC29A,Inflammatory Spinal Conditions with CC Score 2+,.,.,.,.,1,.,.,.,.,.,.,.,6,.,1,.,.,8
HC29B,Inflammatory Spinal Conditions with CC Score 0-1,.,2,.,.,4,.,.,.,.,.,.,.,36,.,.,.,.,42
HC31M,"Spinal Infection without Interventions, with CC Score 3-5",.,2,.,.,.,.,.,.,.,.,.,.,4,.,.,.,3,9
HC31N,"Spinal Infection without Interventions, with CC Score 0-2",.,1,.,.,2,.,.,.,.,.,.,.,4,.,.,.,.,7
HC32H,"Low Back Pain without Interventions, with CC Score 6+",3,1,2,.,1,.,.,.,.,.,.,.,6,.,1,.,.,14
HC32J,"Low Back Pain without Interventions, with CC Score 3-5",5,4,4,.,5,.,1,.,.,.,.,.,10,.,1,.,2,32
HC32K,"Low Back Pain without Interventions, with CC Score 0-2",22,10,2,1,26,1,.,.,1,.,9,.,20,.,8,.,11,111
HC51E,"Complex Instrumented Correction of Spinal Deformity, 18 years and under, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC53A,Very Major Spinal Reconstructive Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC54B,Major Spinal Reconstructive Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC54C,Major Spinal Reconstructive Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HC61A,Complex Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC62B,Very Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC62C,Very Major Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
HC63A,Major Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC63B,Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HC64B,Intermediate Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC64C,Intermediate Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
HC70B,Complex Intradural Spinal Procedures with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,9
HC72A,"Diagnostic Spinal Puncture, 19 years and over",89,72,.,25,40,12,4,.,3,.,34,.,203,.,26,.,108,616
HC72B,"Diagnostic Spinal Puncture, between 6 and 18 years",4,4,.,2,.,.,.,.,.,.,.,.,14,.,3,.,2,29
HC72C,"Diagnostic Spinal Puncture, 5 years and under",1,2,.,.,2,3,.,.,.,.,.,.,5,.,.,.,.,13
HD21D,Soft Tissue Disorders with CC Score 12+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HD21E,Soft Tissue Disorders with CC Score 9-11,1,3,3,.,2,.,.,.,1,.,.,.,1,.,1,.,3,15
HD21F,Soft Tissue Disorders with CC Score 6-8,4,15,2,2,4,2,1,.,4,.,3,.,10,1,3,2,12,65
HD21G,Soft Tissue Disorders with CC Score 3-5,17,42,.,9,19,8,.,.,3,.,13,.,20,.,9,34,18,192
HD21H,Soft Tissue Disorders with CC Score 0-2,49,45,5,21,28,12,1,.,1,.,14,.,22,.,23,223,42,486
HD23D,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 12+",.,.,.,.,.,.,.,.,1,.,1,.,3,.,.,.,1,6
HD23E,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 9-11",.,1,4,.,4,.,.,.,.,1,2,.,7,.,.,.,4,23
HD23F,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 7-8",2,11,4,.,5,.,1,.,1,1,4,.,23,.,1,.,4,57
HD23G,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 5-6",5,12,1,.,5,.,.,.,.,.,4,.,28,.,4,.,8,67
HD23H,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4",9,21,6,.,19,1,.,1,5,.,3,.,13,.,3,.,8,89
HD23J,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",34,46,5,7,28,10,.,.,1,.,5,.,23,.,14,3,24,200
HD24D,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 12+",5,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,7
HD24E,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 8-11",5,7,.,.,2,.,.,3,1,.,3,.,2,.,.,.,3,26
HD24F,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7",3,6,7,1,6,.,.,1,1,.,2,.,19,.,2,.,5,53
HD24G,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",7,12,1,3,12,5,2,1,1,.,6,.,8,.,.,.,4,62
HD24H,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",7,4,.,1,17,1,1,.,.,.,2,.,16,.,2,.,4,55
HD25D,"Infections of Bones or Joints, with CC Score 13+",.,.,.,.,3,4,.,.,.,.,.,.,1,.,.,.,2,10
HD25E,"Infections of Bones or Joints, with CC Score 9-12",.,5,.,.,2,.,.,.,1,.,.,.,6,.,1,.,9,24
HD25F,"Infections of Bones or Joints, with CC Score 5-8",3,10,3,.,4,1,.,.,2,.,1,.,4,.,1,.,12,41
HD25G,"Infections of Bones or Joints, with CC Score 2-4",3,4,.,1,9,1,.,.,.,.,3,.,8,.,1,.,5,35
HD25H,"Infections of Bones or Joints, with CC Score 0-1",.,5,.,.,1,.,.,.,.,.,.,.,5,.,.,.,2,13
HD26D,"Musculoskeletal Signs or Symptoms, with CC Score 12+",3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
HD26E,"Musculoskeletal Signs or Symptoms, with CC Score 8-11",6,3,1,.,3,2,.,.,.,.,.,.,23,.,1,.,4,43
HD26F,"Musculoskeletal Signs or Symptoms, with CC Score 4-7",7,11,7,1,15,1,3,.,4,.,4,.,40,.,2,6,10,111
HD26G,"Musculoskeletal Signs or Symptoms, with CC Score 0-3",16,34,4,2,15,2,.,.,.,.,18,.,65,.,4,5,15,180
HD39D,Pathological Fractures with CC Score 11+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,2
HD39E,Pathological Fractures with CC Score 8-10,1,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,6
HD39F,Pathological Fractures with CC Score 6-7,.,2,.,.,2,.,.,.,1,.,1,.,.,.,.,.,.,6
HD39G,Pathological Fractures with CC Score 3-5,2,4,.,.,7,.,.,.,1,.,.,.,5,.,.,.,4,23
HD39H,Pathological Fractures with CC Score 0-2,2,6,.,.,3,.,.,.,.,.,.,.,5,.,.,.,3,19
HD40D,"Malignancy, of Bone or Connective Tissue, with CC Score 12+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
HD40E,"Malignancy, of Bone or Connective Tissue, with CC Score 8-11",.,1,.,.,2,.,.,.,.,.,.,.,2,.,.,.,3,8
HD40F,"Malignancy, of Bone or Connective Tissue, with CC Score 5-7",1,7,24,.,1,.,.,.,1,.,.,.,11,.,1,.,4,50
HD40G,"Malignancy, of Bone or Connective Tissue, with CC Score 2-4",3,7,4,1,2,.,.,1,.,.,.,.,8,.,.,.,11,37
HD40H,"Malignancy, of Bone or Connective Tissue, with CC Score 0-1",.,.,3,.,.,.,.,1,.,.,.,.,9,.,.,.,5,18
HE11D,"Hip Fracture with Single Intervention, with CC Score 0-7",.,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
HE11E,"Hip Fracture without Interventions, with CC Score 12+",.,1,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,3
HE11F,"Hip Fracture without Interventions, with CC Score 8-11",4,12,.,1,7,4,.,1,.,.,1,.,15,.,3,.,11,59
HE11G,"Hip Fracture without Interventions, with CC Score 4-7",44,25,5,6,32,9,1,7,2,1,4,.,30,.,10,.,34,210
HE11H,"Hip Fracture without Interventions, with CC Score 0-3",78,61,3,19,104,29,1,12,4,.,2,.,145,2,12,.,45,517
HE12C,"Other Injury of Hip without Interventions, with CC Score 6+",2,7,.,1,9,1,.,.,.,.,.,.,26,.,.,.,13,59
HE12D,"Other Injury of Hip without Interventions, with CC Score 3-5",5,19,.,.,10,2,.,.,1,.,1,.,64,.,4,.,22,128
HE12E,"Other Injury of Hip without Interventions, with CC Score 0-2",13,33,2,3,39,5,.,.,.,.,3,.,134,.,1,.,21,254
HE21D,"Knee Fracture with Single Intervention, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HE21E,"Knee Fracture without Interventions, with CC Score 5+",1,4,.,1,1,1,.,.,.,.,1,.,5,.,.,.,.,14
HE21F,"Knee Fracture without Interventions, with CC Score 2-4",5,7,3,2,8,5,.,1,.,.,2,.,15,.,1,.,8,57
HE21G,"Knee Fracture without Interventions, with CC Score 0-1",42,1,.,4,36,7,.,5,.,.,1,.,19,.,.,.,20,135
HE22C,"Other Injury of Knee with Multiple Interventions, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HE22F,"Other Injury of Knee with Single Intervention, with CC Score 0-2",.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,1,4
HE22G,"Other Injury of Knee without Interventions, with CC Score 9+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,8,9
HE22H,"Other Injury of Knee without Interventions, with CC Score 6-8",1,4,.,1,2,.,.,.,3,.,.,.,5,.,.,.,4,20
HE22J,"Other Injury of Knee without Interventions, with CC Score 3-5",2,4,.,.,13,.,.,.,3,.,3,.,33,.,1,.,11,70
HE22K,"Other Injury of Knee without Interventions, with CC Score 0-2",10,29,1,1,35,1,.,1,.,.,7,.,51,.,4,.,16,156
HE31C,"Foot Fracture with Single Intervention, with CC Score 0-1",3,.,.,.,2,.,.,.,.,.,.,.,2,.,.,.,.,7
HE31D,"Foot Fracture without Interventions, with CC Score 8+",5,2,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,8
HE31E,"Foot Fracture without Interventions, with CC Score 4-7",1,7,.,.,.,1,.,.,2,.,.,.,12,.,1,.,1,25
HE31F,"Foot Fracture without Interventions, with CC Score 2-3",4,6,.,.,8,2,.,.,1,.,2,.,8,.,1,.,4,36
HE31G,"Foot Fracture without Interventions, with CC Score 0-1",28,11,.,1,33,.,.,1,.,.,4,.,28,1,1,.,12,120
HE32B,"Other Injury of Foot with Interventions, with CC Score 0-1",.,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
HE32C,"Other Injury of Foot without Intervention, with CC Score 4+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,5
HE32D,"Other Injury of Foot without Interventions, with CC Score 2-3",1,2,.,.,1,1,.,.,.,1,.,.,.,.,.,.,4,10
HE32E,"Other Injury of Foot without Interventions, with CC Score 0-1",2,9,.,3,9,1,.,.,.,.,3,.,11,.,.,.,5,43
HE41A,Hand Fracture with Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,3
HE41B,"Hand Fracture without Interventions, with CC Score 3+",1,5,.,.,.,.,.,.,.,.,1,.,8,.,.,.,1,16
HE41C,"Hand Fracture without Interventions, with CC Score 1-2",1,3,.,1,1,1,1,.,.,.,1,.,7,.,1,.,7,24
HE41D,"Hand Fracture without Interventions, with CC Score 0",3,4,.,.,20,.,.,1,.,.,1,.,14,.,1,.,8,52
HE42A,"Other Injury of Hand with Interventions, with CC Score 2+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,4
HE42B,"Other Injury of Hand with Interventions, with CC Score 0-1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,25,26
HE42C,"Other Injury of Hand without Interventions, with CC Score 4+",.,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,7,10
HE42D,"Other Injury of Hand without Interventions, with CC Score 2-3",1,6,.,.,.,.,.,.,.,.,.,.,6,.,1,.,4,18
HE42E,"Other Injury of Hand without Interventions, with CC Score 0-1",17,31,.,1,26,8,.,.,.,.,7,.,30,.,3,.,33,156
HE51C,"Arm Fracture with Interventions, with CC Score 0-2",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
HE51D,"Arm Fracture without Interventions, with CC Score 9+",2,1,2,.,1,.,.,.,.,.,.,.,4,.,.,.,3,13
HE51E,"Arm Fracture without Interventions, with CC Score 6-8",1,8,3,.,1,1,.,.,1,.,1,.,25,.,.,.,4,45
HE51F,"Arm Fracture without Interventions, with CC Score 4-5",4,7,5,.,4,.,.,.,2,.,4,.,15,.,.,.,11,52
HE51G,"Arm Fracture without Interventions, with CC Score 2-3",9,17,5,1,9,5,.,.,2,1,9,.,48,.,2,.,10,118
HE51H,"Arm Fracture without Interventions, with CC Score 0-1",63,31,1,4,73,9,.,.,.,.,17,.,89,.,4,.,27,318
HE52B,"Other Injury of Arm with Interventions, with CC Score 0-1",2,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,8,13
HE52C,"Other Injury of Arm without Interventions, with CC Score 7+",1,2,.,.,2,.,.,.,.,.,.,.,.,.,.,.,11,16
HE52D,"Other Injury of Arm without Interventions, with CC Score 4-6",.,4,.,.,1,.,.,.,.,.,1,.,25,.,2,.,6,39
HE52E,"Other Injury of Arm without Interventions, with CC Score 2-3",3,9,1,.,5,1,.,.,.,.,5,.,18,.,4,.,8,54
HE52F,"Other Injury of Arm without Interventions, with CC Score 0-1",30,70,.,2,28,8,.,.,.,.,14,.,117,.,6,.,11,286
HE71B,"Rib or Chest Fracture, without Interventions, with CC Score 6+",2,2,.,.,1,.,.,.,.,.,4,.,3,.,1,.,8,21
HE71C,"Rib or Chest Fracture, without Interventions, with CC Score 3-5",5,13,1,2,7,2,.,.,2,.,1,.,6,.,4,.,12,55
HE71D,"Rib or Chest Fracture, without Interventions, with CC Score 0-2",13,27,1,5,10,13,.,.,.,.,5,.,37,.,7,.,19,137
HE72A,"Other Injury, of Rib or Chest, with Interventions",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
HE72B,"Other Injury, of Rib or Chest, without Interventions, with CC Score 7+",1,1,.,.,4,.,.,.,.,.,.,.,5,.,.,.,8,19
HE72C,"Other Injury, of Rib or Chest, without Interventions, with CC Score 4-6",3,7,.,1,2,.,.,.,.,.,.,.,23,.,.,.,16,52
HE72D,"Other Injury, of Rib or Chest, without Interventions, with CC Score 2-3",4,8,.,.,10,2,.,.,7,.,1,.,30,.,1,.,14,77
HE72E,"Other Injury, of Rib or Chest, without Interventions, with CC Score 0-1",13,35,1,5,32,11,1,.,1,.,4,.,105,.,12,.,6,226
HE81B,"Infection or Inflammatory Reaction, due to, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 3-5",3,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,11
HE81C,"Infection or Inflammatory Reaction, due to, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
HE82B,"Other Complications of, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 4-6",1,3,.,.,.,.,.,.,.,.,.,.,2,.,.,.,3,9
HE82C,"Other Complications of, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 2-3",1,.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,3,6
HE82D,"Other Complications of, Internal Orthopaedic Prosthetic Devices, Implants or Grafts with CC Score 0-1",2,3,.,1,5,.,.,8,.,.,.,.,12,.,.,.,4,35
HE83A,"Early Complications of Trauma or Injury of Non-Specific Joint Site, with CC Score 5+",.,3,.,.,.,.,.,.,3,.,1,.,3,.,.,.,2,12
HE83B,"Early Complications of Trauma or Injury of Non-Specific Joint Site, with CC Score 2-4",.,1,.,.,.,.,.,.,.,.,.,.,4,.,.,.,2,7
HE83C,"Early Complications of Trauma or Injury of Non-Specific Joint Site, with CC Score 0-1",3,.,.,2,3,.,.,.,.,.,1,.,13,.,2,.,2,26
HN12D,Very Major Hip Procedures for Non-Trauma with CC Score 4-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HN12F,Very Major Hip Procedures for Non-Trauma with CC Score 0-1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
HN13E,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HN13F,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HN14B,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 4-5",1,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,3
HN14C,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
HN14D,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,3
HN14E,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 0",2,.,.,.,4,.,.,2,.,.,.,.,2,.,.,.,2,12
HN14G,"Intermediate Hip Procedures for Non-Trauma, between 6 and 18 years, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,3
HN15A,"Minor Hip Procedures for Non-Trauma, 19 years and over",.,.,.,.,2,.,.,1,.,.,.,.,.,.,.,.,.,3
HN16B,"Minimal Hip Procedures, between 6 and 18 years",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HN22E,Very Major Knee Procedures for Non-Trauma with CC Score 0-1,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1
HN23B,"Major Knee Procedures for Non-Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HN23C,"Major Knee Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",.,.,.,.,1,.,.,2,.,.,.,.,.,.,.,.,.,3
HN24C,"Intermediate Knee Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",4,.,.,.,6,.,.,1,.,.,.,.,1,.,.,.,.,12
HN25A,"Minor Knee Procedures for Non-Trauma, 19 years and over",2,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
HN25B,"Minor Knee Procedures for Non-Trauma, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HN26A,"Minimal Knee Procedures, 19 years and over",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HN33D,"Major Foot Procedures for Non-Trauma, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HN34B,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HN34C,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",2,.,.,.,11,.,.,.,.,.,.,.,.,.,1,.,1,15
HN34D,"Intermediate Foot Procedures for Non-Trauma, 18 years and under",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
HN35A,"Minor Foot Procedures for Non-Trauma, 19 years and over",1,.,1,.,1,.,.,.,.,.,.,.,1,.,1,.,1,6
HN35B,"Minor Foot Procedures for Non-Trauma, 18 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
