"ITEM_TYPE_NAME","CROSSING_TYPE_NAME","SECTION_NAME","EASTING","NORTHING","START_DATE"
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0221_02 - NEWTOWNARDS RD COM1: DARRAGH RD TO U9108 44 NEWTOWNARDS RD CDS -  ARDS",346789,369468,12/10/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_21 - SOUTH ST 41: CIRCULAR RD TO UPPER CRT ST -  ARDS",348857,373458,02/08/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_20 - COMBER RD N'ARDS: END DUAL C'WAY TO CIRCULAR RD -  ARDS",0,0,02/08/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_22 - NEW RD NEWTOWNARDS1: PORTAFERRY RD A20 TO GREENWELL ST -  ARDS",349399,373805,05/08/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0024_11 - HIGH ST1: A0024_24 BALLYNAHINCH RBT TO A0049_01 LISBURN STREET -  DOWN",336579,352495,06/11/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060C0154_06 - UNION ST1: A0099_01 MILLENNIUM WAY TO U1411 04 MOURNEVIEW AV -  CRAIGAVON",307885,357743,23/05/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060C0154_01 - UNION ST1: A0003 60 HIGH ST TO A0099_01 MILLENNIUM WAY -  CRAIGAVON",308218,358173,13/05/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1404_16 - WARING ST1: LURGAN THROUGH PASS TO END -  CRAIGAVON",307892,358411,13/05/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_49 - KILLINCHY ST  41: HIGH ST A21 TO BELFAST RD RBT -  ARDS",345922,369231,12/10/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_51 - PORTADOWN RD2: A0003 50 RBT NO 1 TO B0002 23 FRANCIS ST -  CRAIGAVON",306415,357750,26/06/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_63 - AVENUE RD1: A0026 01 FLUSH RD TO B0002 36 DROMORE RD -  CRAIGAVON",308820,357925,02/07/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0025_21 - RATHFRILAND RD3: U6292 31 CRIEVE RD TO B0008 11 HILLTOWN RD -  NEWRY and MOURNE",310129,327820,29/10/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1358_01 - BRIDGE S ST1: A0027 08 BRIDGE ST TO U1358 03 MEADOW LN -  CRAIGAVON",301246,353965,26/02/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1358_01 - BRIDGE S ST1: A0027 08 BRIDGE ST TO U1358 03 MEADOW LN -  CRAIGAVON",301249,353963,26/02/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1358_02 - MEADOW LN1: U1358 03 MEADOW LN TO END -  CRAIGAVON",301277,353798,02/12/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1358_02 - MEADOW LN1: U1358 03 MEADOW LN TO END -  CRAIGAVON",301326,353682,02/12/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9004_01 - HIGH ST 42: CASTLE PL A20 TO POUND ST -  ARDS",348914,374089,07/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U6283_12 - BUTTERCRANE CENTRE1: A0002_46 BRIDGE ST TO END -  NEWRY and MOURNE",308371,325832,11/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U6283_12 - BUTTERCRANE CENTRE1: A0002_46 BRIDGE ST TO END -  NEWRY and MOURNE",308370,325833,11/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U6283_01 - FRANCIS ST2: B0079 06 PATRICK ST TO A0002 01 BUTTER CRANE QUAY -  NEWRY and MOURNE",308350,326215,21/04/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U6105_13 - WINDMILL ST1: HARMONY RD TO HIGH ST A24 -  DOWN",336776,352467,08/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0078_16 - BROWNSTOWN RD1: A0027 01 ARMAGH RD TO B0077 13 EDGARSTOWN RBT -  CRAIGAVON",300294,352627,10/08/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9011_11 - UPPER NORTH ST:  MARK ST TO TALBOT ST -  ARDS",348989,374573,19/04/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U7008_20 - UPPER IRISH ST1: U7008 01 IRISH ST TO END -  ARMAGH",287386,344932,25/04/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_01 - BUTTER CRANE QUAY1: A0002_47 BUTTER CRANE QUAY R TO U6283 01 FRANCIS ST -  NEWRY and MOURNE",308411,326094,29/06/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_01 - BUTTER CRANE QUAY1: A0002_47 BUTTER CRANE QUAY R TO U6283 01 FRANCIS ST -  NEWRY and MOURNE",308368,326205,29/06/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0099_01 - MILLENNIUM WAY1: A0003 52 EDWARD ST TO U1405 01 MALCOLM RD -  CRAIGAVON",308166,358175,23/06/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0076_04 - WILLIAM ST2: U1408 01 BROWNLOW TR TO A0003 53 CHURCH PL -  CRAIGAVON",308014,358583,06/10/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0099_01 - MILLENNIUM WAY1: A0003 52 EDWARD ST TO U1405 01 MALCOLM RD -  CRAIGAVON",308426,357916,23/06/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0002_34 - SEAGOE RD1: B0002 33 CARN RBT TO A0003 31 NWAY -  CRAIGAVON",302323,355400,25/11/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0002_35 - SEAGOE RD1: B0002 34 SEAGOE RD TO A0027 14 LURGAN RD -  CRAIGAVON",302115,355194,25/11/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U6010_03 - POUND LN1: JOHN ST TO KILLOUGH RD B176 -  DOWN",348928,344197,30/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_31 - NEWRY ST3: U6538 09 HILLSIDE DR TO C0365 05 GREENCASTLE ST -  NEWRY and MOURNE",330543,314490,02/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U6002_07 - IRISH ST1: MARKET ST A25 TO FOLLY LN -  DOWN",348668,344611,20/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0180_14 - BRYANSFORD RD1: BRYANSFORD AV RABOUT TO CENTRAL PROM TS -  DOWN",337516,330669,04/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0180_14 - BRYANSFORD RD1: BRYANSFORD AV RABOUT TO CENTRAL PROM TS -  DOWN",337516,330669,04/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1402_01 - SLOAN ST1: A0003 52 EDWARD ST TO C0154 01 UNION ST -  CRAIGAVON",307889,357755,22/02/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1408_26 - ANNESBOROUGH RD1: A0076 02 LOUGH RD TO END -  CRAIGAVON",307393,360748,26/02/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0028_10 - GARVAGHY RD1: A0004 06 MOY RD RBT TO U1352 13 PK RD -  CRAIGAVON",300807,354519,16/02/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_04 - MAIN ST12: BRYANSFORD RD B180 TO RAILWAY ST -  DOWN",337728,331289,25/06/2007 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7065A0002_05 - RAILWAY ST5: RAILWAY ST RHS TO CASTLEWELLAN RD A50 -  DOWN",337728,331729,26/06/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0001_08 - ST PATRICK'S AV1: POUND LN TO MARKET ST A25 -  DOWN",348890,344184,19/11/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9209_02 - NEW ST  41: THE PDE TO HIGH ST A2 -  ARDS",359120,379849,06/06/2008 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7060C0314_03 - CARRIGENAGH RD1: U6250 01 COUNCIL RD TO A0002 35 NEWCASTLE RD -  NEWRY and MOURNE",331600,315212,01/02/2012 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0024_12 - MAIN ST1: A0049_01 LISBURN STREET TO CROSSGAR RD B7 -  DOWN",336687,352562,09/02/2012 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7060U6284_04 - JOHN MITCHEL PL1: U6284 05 MILL ST TO A0002_48 DUBLIN BRIDGE RD -  NEWRY and MOURNE",308628,326002,23/03/2012 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U6208_01 - SHIMNA RD1: BRYANSFORD RD TO BRYANSFORD AV -  DOWN",337578,331527,05/04/2012 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U4147_02 - HUNTLY RD2: U4470 03 REILLY ST TO U4470 12 PEGGY'S LOANING -  BANBRIDGE",312022,346681,07/06/2012 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0028_25 - WILLIAM ST4: C0333_08 BOAT STREET TO A0002_05 KILMOREY STREET -  NEWRY and MOURNE",308680,326007,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0028_25 - WILLIAM ST4: C0333_08 BOAT STREET TO A0002_05 KILMOREY STREET -  NEWRY and MOURNE",308677,326006,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_48 - DUBLIN BRIDGE1: A0002_47 BUTTER CRANE QUAY R TO U6284_04 JOHN MITCHEL PLACE -  NEWRY and MOURNE",308511,325960,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_49 - DUBLIN BRIDGE1: A0002_05 KILMOREY RD TO A0002_47 BUTTERCRANE QUAY -  NEWRY and MOURNE",308538,325959,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7060A0002_04 - SUGAR ISLAND1: A0027 46 CANAL ST TO A0028_30 TREVOR HILL -  NEWRY and MOURNE",308596,326774,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_03 - MERCHANTS QUAY1: A0025 18 MONAGHAN ST TO A0027 46 CANAL ST -  NEWRY and MOURNE",308471,326573,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_58 - MARKET ST7: C0154 01 UNION ST TO A0003 56 CHURCH PL S -  CRAIGAVON",308218,358340,21/01/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_58 - MARKET ST7: C0154 01 UNION ST TO A0003 56 CHURCH PL S -  CRAIGAVON",308115,358422,21/01/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_62 - QUEEN ST1: U1405 01 MALCOLM RD TO A0026 01 FLUSH PL -  CRAIGAVON",308758,357974,22/01/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_62 - QUEEN ST1: U1405 01 MALCOLM RD TO A0026 01 FLUSH PL -  CRAIGAVON",308580,358090,22/01/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0025_18 - MONAGHAN ST2: A0025 17 MONAGHAN ST RBT TO A0002 03 MERCHANTS QUAY -  NEWRY and MOURNE",308346,326589,09/02/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1410_07 - ROBERT ST1: A0003 62 QUEEN ST TO END -  CRAIGAVON",308588,358095,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U7008_06 - SCOTCH ST1: U7008 03 THOMAS ST TO A0003 67 FRIARY RD -  ARMAGH",287613,345129,23/04/1997 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U7008_31 - NAVAN ST1: U7008 20 UPPER IRISH ST TO END -  ARMAGH",287377,344918,29/09/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U7008_31 - NAVAN ST1: U7008 20 UPPER IRISH ST TO END -  ARMAGH",287375,344918,29/09/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0078_16 - BROWNSTOWN RD1: A0027 01 ARMAGH RD TO B0077 13 EDGARSTOWN RBT -  CRAIGAVON",300255,352956,09/11/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_52 - MAHON RD1: A0027 01 ARMAGH RD TO B0078 17 TANDRAGEE RD -  CRAIGAVON",300266,352548,08/06/1998 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_02 - CHURCH ST6: U1356 36 CONNAUGHT PK TO U1356 05 MANDEVILLE ST -  CRAIGAVON",300912,353550,11/12/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0078_18 - THOMAS ST4: RAILWAY BRIDGE S SIDE TO A0027 06 HIGH ST -  CRAIGAVON",301100,353393,18/04/2001 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_09 - HIGH ST6: A0027 08 BRIDGE ST TO B0078 18 THOMAS ST -  CRAIGAVON",301083,353804,11/12/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_50 - NEW ST2: A27 46 CANAL ST TO U6294 4 CANAL QUAY -  NEWRY and MOURNE",308543,326917,14/12/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0026_22 - BRIDGE ST1: NORTH END TO SOUTH END -  BANBRIDGE",312634,346077,02/03/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_10 - MARKET ST4: B0078 18 THOMAS ST TO U1357 01 WILLIAM ST -  CRAIGAVON",301009,353756,11/12/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0026_24 - NEWRY ST1: NORTH END TO NEWRY ST E -  BANBRIDGE",312496,345718,02/03/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_01 - ARMAGH RD4: A0003 25 NWAY RBT TO U1356 36 CONNAUGHT PK -  CRAIGAVON",300272,352577,11/12/1995 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0026_18 - BRIDGE ST1: BRIDGE ST DUAL CARRIAGEWAY TO B0010 11 RATHFRILAND ST -  BANBRIDGE",312633,346065,26/02/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_47 - KILDARE ST1: A0028_29 UPPER WATER ST TO U6295 02 BANK PDE -  NEWRY and MOURNE",308630,326655,05/10/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_15 - THE MALL W1: A0051 01 GAOL SQUARE TO A0003 16 THE MALL RBT -  ARMAGH",287952,345096,05/11/1996 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7060U1356_02 - MILL AV1: A0003 30 NWAY TO A0027 07 CASTLE ST -  CRAIGAVON",301162,354012,14/11/1996 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0026_12 - DROMORE ST1: A0026 11 CHURCH ST TO U4463 04 BRIDGEWAYS -  BANBRIDGE",312775,346218,24/02/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0020_10 - CHURCH ST  41: BLAIR MAYNE RD/HARDFORD LK TO WILLIAM ST -  ARDS",348518,374248,28/05/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_15 - LURGAN RD4: B0002 35 SEAGOE RD TO A0027 16 HOSPITAL RBT 8 -  CRAIGAVON",302627,355174,22/03/1999 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0048_01 - DONAGHADEE RD NEWT1: BANGOR RD A21 TO MOVILLA RD B172 -  ARDS",349764,374423,21/05/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0263_05 - BELFAST RD8: MILECROSS RD TO A20 BLAIR MAYNE RD N -  ARDS",348103,374376,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9004_02 - FRANCES ST  41: CASTLE PL TO ROUNDABOUT -  ARDS",349339,374132,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9007_06 - HARDFORD LK1: BELFAST RD A20 TO CRAWFORDSBURN RD C251 -  ARDS",348494,374624,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9007_06 - HARDFORD LK1: BELFAST RD A20 TO CRAWFORDSBURN RD C251 -  ARDS",348112,374376,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_01 - BUTTER CRANE QUAY1: A0002_47 BUTTER CRANE QUAY R TO U6283 01 FRANCIS ST -  NEWRY and MOURNE",308468,325943,29/06/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_52 - EDWARD ST1: B0002 23 FRANCIS ST TO A0003 53 CHURCH PL W -  CRAIGAVON",307462,358292,23/05/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0001_07 - KILLOUGH RD2: KILLOUGH RD B176 TO POUND LN -  DOWN",348929,344175,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U6207_03 - SHIMNA RD1: BRYANSFORD AV B180 TO DUNDRUM RD A2 -  DOWN",337597,331555,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0007_11 - CROSSGAR RD2: OLD GRAND JURY RD TO STATION RD B6 -  DOWN",340725,359051,04/02/2000 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0025_12 - MARKET ST3: IRISH ST TO LEISURE CENTRE EXIT ROAD -  DOWN",348555,344488,15/02/2000 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0028_10 - GARVAGHY RD1: A0004 06 MOY RD RBT TO U1352 13 PK RD -  CRAIGAVON",300140,354930,09/03/2000 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1358_17 - MEADOW LN CP ENTRANCE: U1358 02 MEADOW LN TO CP -  CRAIGAVON",301326,353690,03/12/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9005_07 - CIRCULAR RD2: SCRABO RD / MILL ST TO NURSERY RD -  ARDS",348271,373885,11/12/2001 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9001_32 - JUBILEE RD1: COMBER RD A21 TO END AT MOT CENTRE -  ARDS",348866,373237,29/11/2001 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0003_52 - EDWARD ST1: B0002 23 FRANCIS ST TO A0003 53 CHURCH PL W -  CRAIGAVON",307906,358433,23/05/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0020_12 - FRANCES ST  41: MARY ST TO FRANCES ST -  ARDS",348925,374179,30/05/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0048_02 - DONAGHADEE RD NEWT1: MOVILLA RD TO WYNNDEL PK -  ARDS",350224,375109,21/05/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0020_12 - FRANCES ST  41: MARY ST TO FRANCES ST -  ARDS",349022,374162,30/05/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_27 - BANGOR RD 41: ZION PL RBT TO NORTH RD -  ARDS",349566,374301,05/08/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0025_10 - CHURCH ST3: BRIDGE ST TO U6009 48 SCOTCH ST -  DOWN",348641,344659,25/11/2002 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060C0154_01 - UNION ST1: A0003 60 HIGH ST TO A0099_01 MILLENNIUM WAY -  CRAIGAVON",308216,358171,13/05/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1358_02 - MEADOW LN1: U1358 03 MEADOW LN TO END -  CRAIGAVON",301097,353373,02/12/2003 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9004_01 - HIGH ST 42: CASTLE PL A20 TO POUND ST -  ARDS",349007,374072,07/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9009_12 - TALBOT ST1: UPPER N ST TO CRAWFORDSBURN RD -  ARDS",348983,374594,03/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9009_12 - TALBOT ST1: UPPER N ST TO CRAWFORDSBURN RD -  ARDS",348666,374608,03/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0050_10 - MILL ST2: U4100 01 HUNTERS HILL RD TO A0051 19 BRIDGE ST -  BANBRIDGE",306668,348390,21/07/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9009_12 - TALBOT ST1: UPPER N ST TO CRAWFORDSBURN RD -  ARDS",348522,374624,03/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U9001_29 - SCRABO RD1: CIRCULAR RD TO SCRABO RD U243 -  ARDS",0,0,07/06/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0006_07 - TODDS HILL1: WINDMILL RD U192 TO CROSSGAR RD A7 -  DOWN",340734,359062,10/12/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1362_13 - UPPER CHURCH LN1: A0027 15 LURGAN RD TO C0151 03 KILLYCOMAIN RD -  CRAIGAVON",302639,355181,21/04/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_05 - KILMOREY ST1: A0002_49 DUBLIN BRIDGE RD TO U6289 04 HOME AV -  NEWRY and MOURNE",308636,325981,07/07/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U1358_16 - MEADOW LN1: U1358 02 MEADOW LN TO END -  CRAIGAVON",301284,353786,27/07/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0099_01 - MILLENNIUM WAY1: A0003 52 EDWARD ST TO U1405 01 MALCOLM RD -  CRAIGAVON",308080,358227,23/06/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_17 - CHURCH ST10: A0002 15 NEWRY ST TO C0332 04 GREAT GEORGES ST -  NEWRY and MOURNE",314304,318258,11/07/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060B0002_34 - SEAGOE RD1: B0002 33 CARN RBT TO A0003 31 NWAY -  CRAIGAVON",302305,355378,25/11/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060C0706_01 - KILN RD1: A0076 02 LOUGH RD TO B0002 24 SILVERWOOD RD -  CRAIGAVON",306893,359946,22/11/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_01 - ARMAGH RD4: A0003 25 NWAY RBT TO U1356 36 CONNAUGHT PK -  CRAIGAVON",300620,353013,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0026_15 - CHURCH SQUARE1: A0026 11 DROMORE ST TO THE BANN BRIDGE N SIDE -  BANBRIDGE",312740,346152,05/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_07 - CASTLE ST4: A0027 06 HIGH ST TO A0027 08 BRIDGE ST -  CRAIGAVON",301234,354059,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_07 - CASTLE ST4: A0027 06 HIGH ST TO A0027 08 BRIDGE ST -  CRAIGAVON",301178,353936,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_27 - BANGOR RD 41: ZION PL RBT TO NORTH RD -  ARDS",349669,375274,11/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_08 - BRIDGE ST8: A0027 07 CASTLE ST E TO A0027 07 CASTLE ST W -  CRAIGAVON",301245,353965,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0027_08 - BRIDGE ST8: A0027 07 CASTLE ST E TO A0027 07 CASTLE ST W -  CRAIGAVON",301204,353922,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0049_01 - LISBURN ST1: A0024_12 MAIN ST TO A0049_02 MAGHERAKNOCK RD -  DOWN",336569,352511,03/08/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_04 - MAIN ST12: BRYANSFORD RD B180 TO RAILWAY ST -  DOWN",337579,330789,25/06/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0028_30 - SLIP RD1: A0028_31 TREVOR HILL TO A0028_29 UPPER WATER ST -  NEWRY and MOURNE",308713,326695,23/07/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0001_19 - TREVOR HILL1: A0001 17 TREVOR HILL RBT TO A0001 58 SANDYS ST -  NEWRY and MOURNE",308799,326828,23/07/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060A0002_46 - BRIDGE ST7: B0079 03 DRUMALANE RD TO A0002_47 BUTTER CRANE QUAY -  NEWRY and MOURNE",308385,325842,24/07/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0001_08 - ST PATRICK'S AV1: POUND LN TO MARKET ST A25 -  DOWN",348548,344472,19/11/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U4470_03 - REILLY ST1: B0010 13 SCARVA ST TO U4147 01 DOWNSHIRE RD -  BANBRIDGE",312403,346181,10/03/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U4470_03 - REILLY ST1: B0010 13 SCARVA ST TO U4147 01 DOWNSHIRE RD -  BANBRIDGE",312403,346181,10/03/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7060U6561_01 - MOOR RD2: A0002 35 NEWCASTLE RD TO END -  NEWRY and MOURNE",331614,315185,20/03/2008 00:00:00
