HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PE24A,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 2+","1,325",.,.,.,"2,705",.,.,.,.,.,.,.,"4,264",.,"3,497",996,"1,914","14,702"
PE24B,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 1","4,734","2,144",.,.,"2,708","1,636",.,.,.,.,819,807,812,.,514,"2,490","3,586","20,250"
PE24C,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 0","7,287","3,966",.,"2,371",859,"3,273",.,.,.,.,.,.,"3,335",.,"4,663","4,482","3,016","33,252"
PE62A,"Paediatric, Syncope and Collapse, with CC Score 2+","13,523","3,608",.,"1,429","3,737","3,273",.,.,370,.,.,.,"7,782",.,"1,822",996,"4,673","41,212"
PE62B,"Paediatric, Syncope and Collapse, with CC Score 1","9,534","6,441",.,"1,897","6,442","2,745",.,.,.,.,"1,005",403,"4,144",.,"6,499",498,"3,786","43,395"
PE62C,"Paediatric, Syncope and Collapse, with CC Score 0","13,389","9,919",.,"3,079","4,509","4,091",515,.,.,.,471,807,"7,074",.,"10,354",498,"17,331","72,036"
PF21A,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 1+","40,380","6,539",.,"4,286","29,587","29,454",.,.,370,.,340,403,"55,095",.,"33,677",.,"24,674","224,805"
PF21B,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 0","126,963","49,104",.,"56,984","63,519","31,394",.,.,370,.,"2,068","1,210","61,344",.,"126,996",.,"76,205","596,158"
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+,.,.,.,.,902,.,.,.,.,.,.,.,778,.,.,.,.,"1,680"
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6,446,.,.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,849
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,.,.,.,.,.,389,.,.,.,.,657,.,"2,614",.,.,.,"1,141","4,801"
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2,"2,235",558,.,.,"4,948",818,.,.,.,.,.,.,"4,254",.,"2,331",.,570,"15,716"
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,"4,466","3,007",429,"1,263","5,339","1,207",.,.,.,.,.,.,"9,585",.,.,.,935,"26,232"
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,"2,235","1,403",.,.,"2,682",.,.,.,.,.,.,.,"5,207",.,.,.,570,"12,098"
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,"30,541","15,494",.,"5,715","15,533","9,736",.,.,.,.,"2,376","3,631","30,385",.,"9,675",.,"13,926","137,011"
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,"65,826","37,261",.,"22,609","16,457","16,842",.,.,740,.,661,"5,648","33,439",.,"68,506",.,"54,422","322,411"
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,745,"1,499",469,.,376,.,.,.,.,.,.,403,"1,960",.,.,.,728,"6,180"
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,"2,229",818,"1,286","4,314",878,.,.,.,370,.,.,403,"3,748",.,.,.,443,"14,490"
PF28A,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 6+",745,.,.,.,.,.,.,.,.,.,.,.,688,.,.,.,"2,281","3,715"
PF28B,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 4-5","1,490",401,.,.,"1,804",.,.,.,.,.,.,.,"2,753",.,"1,166",.,.,"7,613"
PF28C,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 2-3","8,790","4,708",.,"1,429","3,983",818,.,.,.,.,.,"2,017","14,631",.,"2,331",.,"7,985","46,693"
PF28D,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 1","16,241","8,056",.,"4,835","12,626","3,273",.,.,370,.,340,"5,648","13,305",.,"9,326",.,"12,991","87,011"
PF28E,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 0","50,959","43,577",.,"9,287","22,052","15,545",.,.,.,.,.,"12,911","48,230",.,"56,468",.,"53,979","313,008"
PG71A,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 2+",.,"1,272",.,.,.,.,.,.,.,.,.,.,"2,202",.,"1,166",.,.,"4,639"
PG71B,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 1",893,.,.,.,439,.,.,.,.,.,.,.,366,.,.,.,886,"2,583"
PG71C,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 0",.,.,.,"1,263","1,278",.,.,.,.,.,.,.,"2,314",.,"1,166",.,"1,013","7,034"
PH34A,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",.,.,.,714,.,.,.,.,.,.,.,.,"1,097",.,.,.,.,"1,811"
PH34B,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4","1,490",558,.,.,902,389,.,.,.,.,674,.,655,.,"1,166",.,.,"5,835"
PH34C,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2","4,697","3,693",.,"2,143","4,735","4,091",.,.,.,.,.,403,"3,753",.,"2,845",498,"5,498","32,356"
PH34D,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 0","17,823","14,508",.,"1,978","7,595","6,545",.,623,.,.,223,"1,614","5,478",.,"15,810",498,"22,503","95,199"
PJ35A,Paediatric Skin Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"1,813",.,.,.,570,"2,384"
PJ35B,Paediatric Skin Disorders with CC Score 2-3,"2,981","2,232",.,714,385,.,.,.,.,.,.,403,"2,092",.,"2,331",.,"2,281","13,421"
PJ35C,Paediatric Skin Disorders with CC Score 1,"6,407","3,348",.,.,"3,983","1,636",.,.,.,.,344,.,"2,064",.,.,.,"2,852","20,635"
PJ35D,Paediatric Skin Disorders with CC Score 0,"12,944","16,740",.,.,"6,195","3,036",.,.,.,.,.,"3,631","9,128",.,"12,685",.,"18,673","83,032"
PJ66A,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 3+",.,558,.,"1,429",.,.,.,.,.,.,.,403,688,.,"1,166",.,570,"4,814"
PJ66B,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 1-2","6,407","1,674",.,"2,143",.,818,.,.,.,.,.,.,"4,823",.,"1,680",.,"1,141","18,686"
PJ66C,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 0","16,840","5,423",.,"5,001","2,705","1,636",.,.,.,.,.,"2,824","1,376",.,"11,657",.,"9,126","56,588"
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",892,.,.,.,.,.,.,.,.,.,.,.,654,.,.,.,.,"1,546"
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",446,558,.,.,902,.,.,.,.,.,.,.,"1,572",.,.,.,.,"3,478"
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",.,.,.,.,376,.,.,.,.,.,.,.,598,.,"1,166",.,570,"2,710"
PK67A,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",745,"3,207",.,714,752,"1,927",.,.,.,.,327,.,"5,238",.,.,.,"2,756","15,666"
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",892,"5,352",.,.,"4,735",581,.,.,.,.,674,.,732,.,"3,497",.,"2,440","18,903"
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",.,401,.,.,"2,705",.,.,.,.,.,.,.,"1,376",.,.,.,.,"4,483"
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2","2,235","8,072",.,714,"1,804",.,515,.,.,.,.,.,"3,441",.,"3,497",.,"2,440","22,718"
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0","5,363","7,812",.,"4,286","8,492","2,455",.,.,.,.,689,.,"3,995",.,"2,194",.,"10,583","45,869"
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,902,.,.,.,.,.,.,.,688,.,.,.,.,"1,590"
PK72C,Paediatric Metabolic Disorders with CC Score 0,.,.,.,.,439,.,.,.,.,.,.,807,"1,376",.,.,.,.,"2,622"
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,802,.,.,.,.,.,.,.,.,.,.,655,.,.,.,.,"1,457"
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",745,.,.,.,902,818,.,.,.,.,.,.,778,.,514,.,570,"4,328"
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",745,.,630,.,.,.,.,.,.,.,.,.,.,.,.,.,570,"1,945"
PL69A,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,768,.,.,"1,278",452,.,.,.,.,344,.,"1,465",.,"1,028",.,570,"5,905"
PL69B,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,558,.,468,815,.,.,.,.,.,344,.,"1,464",.,"1,028",.,570,"5,247"
PL69C,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 0","1,191",401,.,.,.,.,.,.,370,.,"1,011",.,"7,152",.,"1,028",.,"11,407","22,560"
PL70A,Paediatric Other Renal Diseases with CC Score 4+,"2,681",.,.,.,.,.,.,.,.,.,688,.,688,.,.,.,.,"4,057"
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,"2,383","1,333",624,549,376,"1,207",.,.,.,.,.,403,"1,928",.,.,.,"2,098","10,900"
PL70C,Paediatric Other Renal Diseases with CC Score 1,"11,320","1,928",624,549,"3,073",.,.,.,.,.,.,403,"3,711",.,"4,153",.,751,"26,512"
PL70D,Paediatric Other Renal Diseases with CC Score 0,"19,504","8,499","3,741","7,632","8,653","1,985",.,.,.,.,.,807,"7,007",.,"9,402",.,"4,843","72,074"
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,.,.,.,.,"1,109",.,.,.,.,.,.,"1,134",.,.,.,.,"2,242"
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,.,.,.,.,.,.,.,.,.,.,.,366,.,.,.,.,366
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,"1,116",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,116"
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days,745,558,.,.,902,.,.,.,.,.,.,403,366,.,.,.,.,"2,974"
PN46A,Paediatric Thalassaemia with CC Score 1+,745,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,745
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,446,.,.,.,"2,705",291,.,.,.,.,.,.,"2,574",.,514,.,"1,711","8,241"
PN48C,Paediatric Blood Cell Disorders with CC Score 0,"5,662","3,191","1,352",.,.,.,.,.,.,.,.,.,.,.,"1,166",.,"3,216","14,587"
PN49A,Paediatric Coagulation Disorders with CC Score 1+,"5,216","1,674",676,.,"1,804",818,.,.,.,.,.,.,"1,822",.,"1,166",.,.,"13,176"
PN49B,Paediatric Coagulation Disorders with CC Score 0,"11,923","5,022",676,.,"1,804",818,.,.,.,.,.,"1,210","9,886",.,"2,331",.,"5,133","38,804"
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,"2,370",.,.,.,"1,804",291,.,.,.,.,.,403,"2,064",.,.,.,570,"7,503"
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,"2,676","1,674",.,.,"2,705",818,.,.,.,.,.,403,"7,937",.,.,.,"1,141","17,355"
PQ01B,Paediatric Disorders of Immunity with CC Score 0,.,.,.,"5,001",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,001"
PR01A,Paediatric Nervous System Disorders with CC Score 8+,.,.,.,.,902,.,.,.,.,.,.,.,.,.,.,.,.,902
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457,457
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,"6,853","4,116",.,"1,429","3,144","1,927",.,.,.,.,340,403,"9,058",.,"1,542",.,"1,869","30,683"
PR01D,Paediatric Nervous System Disorders with CC Score 1,"12,362","1,868",.,468,"2,705","1,636",.,.,.,.,.,403,"12,697",.,.,.,570,"32,711"
PR01E,Paediatric Nervous System Disorders with CC Score 0,"16,320","9,486",.,"1,429","7,215","2,455",.,.,.,.,.,807,"18,196",.,"12,171",.,"9,490","77,568"
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+,"1,490",.,.,.,.,.,.,.,.,.,.,403,"1,377",.,.,.,570,"3,841"
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,"15,197","5,176",.,"1,429","3,457","2,217",.,.,.,.,671,.,"26,901",.,"5,691",.,"6,068","66,807"
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,"12,814","5,633",.,"7,858","3,457","3,563",.,.,.,.,344,.,"13,667",.,"3,497",.,"9,490","60,325"
PR03A,Paediatric Febrile Convulsions with CC Score 4+,"4,172","1,674",.,.,"6,313",818,.,.,.,.,.,.,"6,260",.,"1,166",.,"1,141","21,543"
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,"27,712","28,986",.,"11,184","28,657","13,909",.,.,.,.,"2,051",403,"24,100",.,"7,508",.,"10,377","154,887"
PR03C,Paediatric Febrile Convulsions with CC Score 0,"16,687","32,645",.,"31,414","49,023","15,599",.,.,370,.,.,.,"30,474",.,"41,176",.,"21,104","238,491"
PR04A,"Paediatric, Headaches or Migraines, with CC Score 4+","3,127",.,.,.,.,818,.,.,.,.,340,.,"13,308",.,.,.,935,"18,528"
PR04B,"Paediatric, Headaches or Migraines, with CC Score 1-3","23,534","6,456",.,"5,456","2,405","3,036",515,.,370,.,"2,719",807,"19,204",.,"7,513",.,"6,178","78,193"
PR04C,"Paediatric, Headaches or Migraines, with CC Score 0","12,362","3,034",.,"5,001","5,261","3,036",.,.,.,.,"1,018","1,614","9,814",.,"22,901",.,"3,738","67,780"
PR05A,Paediatric Developmental Disorders with CC Score 2+,892,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,892
PR05C,Paediatric Developmental Disorders with CC Score 0,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558
PR06A,Paediatric Intracranial Injury with CC Score 3+,446,.,.,549,902,818,.,.,.,.,.,.,.,.,.,.,.,"2,715"
PR06B,Paediatric Intracranial Injury with CC Score 1-2,.,"3,234",.,.,439,389,.,.,.,.,.,.,"1,466",.,.,.,"1,141","6,669"
PR06C,Paediatric Intracranial Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,570
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+,"14,436","10,321",.,"7,693","10,410","3,621",.,.,.,.,995,.,"18,643",.,"1,166",.,"9,235","76,519"
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,"14,280","38,961",.,"27,199","8,606","15,264",.,.,.,.,446,.,"52,017",.,"2,331",.,"21,794","180,899"
PT52A,Paediatric Behavioural Disorders with CC Score 1+,.,"5,391",.,.,"12,936",872,.,.,.,.,"2,500",.,"3,273",.,"1,166",.,"1,299","27,436"
PT52B,Paediatric Behavioural Disorders with CC Score 0,"11,266","9,540",.,.,"13,289",.,.,.,.,.,"4,408",403,"17,707",.,"10,216",.,"2,075","68,904"
PT53A,Paediatric Eating Disorders with CC Score 1+,"1,338",.,429,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,766"
PT53B,Paediatric Eating Disorders with CC Score 0,745,.,.,.,.,.,.,.,.,.,.,403,.,.,.,.,364,"1,513"
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+","2,981","1,116",.,.,441,.,.,.,.,.,.,.,"5,399",.,.,.,"1,528","11,465"
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0","10,445","2,516",.,549,"2,322",.,.,.,.,.,.,.,"25,706",.,"1,166",.,"6,263","48,967"
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"1,288",.,.,.,.,"1,288"
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0","1,914",812,.,.,"2,409",.,.,.,.,.,.,.,"2,867",.,.,.,414,"8,416"
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+","1,637",558,.,.,"3,226",.,.,"1,910",.,.,.,.,"1,466",.,.,.,849,"9,647"
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2","10,909","9,588",.,"2,227","19,263","4,015",.,.,.,.,688,807,"17,899",.,"6,121",.,"6,310","77,826"
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0","41,171","34,173","1,247","6,510","52,517","15,397",.,.,.,.,446,807,"46,087",.,"24,345",.,"71,217","293,917"
PW01A,Paediatric Minor Infections with CC Score 4+,"8,197","2,232",.,"2,143",902,"2,455",.,.,.,.,.,.,"1,376",.,"1,166",.,"1,869","20,339"
PW01B,Paediatric Minor Infections with CC Score 1-3,"181,357","114,135",.,"62,619","86,276","57,035",.,"1,161",.,.,"1,385","6,455","164,218",.,"88,594",.,"93,335","856,568"
PW01C,Paediatric Minor Infections with CC Score 0,"73,742","84,562",.,"46,737","25,924","20,897",515,.,.,.,"1,033","4,035","40,996",.,"92,167",.,"50,396","441,003"
PW16A,Paediatric Major Infections with CC Score 7+,.,351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,351
PW16B,Paediatric Major Infections with CC Score 5-6,.,558,.,.,.,.,.,.,.,.,.,.,"8,044",.,"1,166",.,.,"9,768"
PW16C,Paediatric Major Infections with CC Score 2-4,"2,235","5,216",.,.,902,.,.,.,.,.,.,403,"4,448",.,"2,331",.,.,"15,537"
PW16D,Paediatric Major Infections with CC Score 1,745,"12,119",.,"1,429",902,818,.,616,.,.,.,"1,210",688,.,"3,359",.,.,"21,887"
PW16E,Paediatric Major Infections with CC Score 0,"2,016","55,630",.,"16,733","1,654",.,.,.,.,.,.,"3,228","1,965",.,"42,480",.,"3,945","127,649"
PW17D,Paediatric Intermediate Infections with CC Score 0,"30,184","38,280",.,"17,750","17,527","8,530",.,.,.,.,327,"1,614","21,343",.,"42,093",.,"38,276","215,924"
PW17E,Paediatric Intermediate Infections with CC Score 5+,745,.,.,.,.,.,.,.,.,.,.,.,"2,161",.,.,.,.,"2,906"
PW17F,Paediatric Intermediate Infections with CC Score 2-4,"8,621","3,906",.,.,"8,524","2,025",.,.,.,.,344,403,"8,457",.,"4,667",.,"2,724","39,673"
PW17G,Paediatric Intermediate Infections with CC Score 1,"13,669","17,699",.,"1,263","16,921","4,770",.,.,.,.,.,"2,017","15,410",.,"18,669",.,"10,631","101,050"
PW20A,Paediatric Fever of Unknown Origin with CC Score 3+,745,558,.,.,.,"1,636",.,.,.,.,.,807,"6,565",.,.,.,"1,141","11,452"
PW20B,Paediatric Fever of Unknown Origin with CC Score 1-2,"12,369","3,906",.,714,"9,018","1,927",.,.,.,.,.,807,"11,115",.,656,.,"7,415","47,927"
PW20C,Paediatric Fever of Unknown Origin with CC Score 0,"10,432","5,022",.,714,"12,626","2,455",.,.,.,.,.,"2,017","8,309",.,"2,331",.,"7,858","51,764"
PX01B,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,141","1,141"
PX01C,Paediatric Congenital Nervous System Conditions with CC Score 1,.,.,.,.,.,818,.,.,.,.,.,.,.,.,.,.,.,818
PX01D,Paediatric Congenital Nervous System Conditions with CC Score 0,.,558,.,.,902,.,.,.,.,.,.,.,.,.,"2,331",.,"1,141","4,932"
PX02A,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,"1,208",.,.,.,.,"1,208"
PX02B,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 1-2",877,558,.,714,.,818,.,.,.,.,.,.,.,.,"1,166",.,.,"4,133"
PX02C,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,"3,906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,906"
PX04A,Paediatric Congenital Spinal Conditions with CC Score 1+,745,.,.,.,.,291,.,.,.,.,.,.,.,.,.,.,.,"1,036"
PX04B,Paediatric Congenital Spinal Conditions with CC Score 0,745,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,"1,316"
PX05A,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,558,.,.,.,.,.,616,.,.,.,.,.,.,.,.,.,"1,174"
PX05B,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,"2,232",.,.,902,.,.,.,.,.,.,.,.,.,.,.,.,"3,134"
PX05C,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,"38,312",.,.,902,.,.,616,.,.,.,.,.,.,"2,331",.,570,"42,731"
PX06B,Paediatric Congenital Skin Conditions with CC Score 0,.,"2,232",.,.,.,.,.,.,.,.,.,.,.,.,"1,166",.,570,"3,968"
PX07A,Paediatric Congenital Renal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,688,.,.,.,.,688
PX07C,Paediatric Congenital Renal Conditions with CC Score 0,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558
PX08B,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 1",.,"1,674",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,674"
PX08C,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",446,"6,582",.,.,.,.,.,.,.,.,.,403,.,.,.,.,.,"7,432"
PX09B,Paediatric Congenital Mental Health Conditions with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,570
PX09C,Paediatric Congenital Mental Health Conditions with CC Score 0,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558
PX10A,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,748,.,.,.,.,748
PX10B,Paediatric Congenital Other Conditions with CC Score 0,745,"1,674",.,.,"1,183",.,.,.,.,.,.,.,"3,627",.,708,.,.,"7,937"
PX22A,Paediatric Chest Pain with CC Score 1+,"7,580","1,508",.,"1,182","1,128",678,.,.,.,.,984,.,"3,298",.,"4,011","4,981","1,962","27,312"
PX22B,Paediatric Chest Pain with CC Score 0,"16,027","6,460",.,"2,857",902,818,.,.,.,.,"2,788","1,210","1,792",.,"7,508","11,455","3,216","55,034"
PX29A,Paediatric Abdominal Pain with CC Score 3+,"2,976","1,674",.,.,"4,461","1,167",.,.,.,.,.,403,"4,815",.,.,.,"1,456","16,954"
PX29B,Paediatric Abdominal Pain with CC Score 1-2,"36,155","10,450","1,526","7,002","28,334","11,008",.,.,740,.,662,403,"35,551",.,"3,138",.,"9,095","144,065"
PX29C,Paediatric Abdominal Pain with CC Score 0,"48,977","44,650",624,"27,594","32,533","12,568",.,.,.,.,.,"1,210","72,835",.,"46,028",.,"12,048","299,066"
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,745,373,.,.,"3,607",.,.,.,.,.,.,.,688,.,.,.,570,"5,984"
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,"1,936","2,232",.,.,.,.,.,.,.,.,.,807,"1,376",.,"1,166",.,570,"8,087"
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,"5,961","2,232",.,"4,286","4,509",818,.,.,.,.,.,"2,824",695,.,"2,331",.,"7,985","31,642"
PX50A,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 4+","2,382","7,707",.,"1,404","6,633","1,162",.,.,370,.,"2,723",.,"7,134",.,"1,028",.,"6,968","37,511"
PX50B,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3","23,317","27,985",890,"4,508","34,792","9,795",.,.,"3,329",.,"13,448",.,"58,529",.,"18,578",.,"19,812","214,983"
PX50C,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0","36,794","50,803",.,"15,476","27,572","10,193",.,.,"1,110",.,"7,308",.,"93,469",.,"23,833",.,"42,585","309,142"
PX54Z,"Paediatric, Convalescent or Other Relief Care","1,490",558,.,714,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,763"
PX55Z,Paediatric Respite Care,"5,216",.,.,714,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,931"
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+","10,432","2,720",.,714,"1,278","2,455",.,.,370,.,.,403,"12,726",.,"3,359",.,935,"35,392"
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0","22,355","10,030",.,"2,857","1,804","2,455",.,.,.,.,.,"2,421","15,952",.,"5,319",.,"6,068","69,260"
PX57A,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+","1,490",444,.,.,.,291,.,.,.,.,.,"1,210","2,154",.,.,.,570,"6,160"
PX57B,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3","10,562","24,458",624,"1,263","5,263","1,636",515,.,.,.,.,"4,035","8,827",.,"2,529",.,"14,055","73,767"
PX57C,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0","38,974","149,527",.,"15,030","36,002","7,503",.,.,.,.,.,"12,104","23,322",.,"8,160",.,"105,532","396,153"
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",446,338,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,"1,148"
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,401,"1,421",.,"1,442",.,.,.,.,.,674,.,"1,464",.,.,.,728,"6,131"
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",446,.,.,.,376,.,.,.,.,.,.,.,.,.,514,.,728,"2,064"
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,.,.,"1,128",291,.,.,.,.,.,.,732,.,.,.,"1,093","3,243"
SA02G,Coagulation Defect with CC Score 5+,"1,010",.,.,.,.,.,.,.,.,.,.,.,732,.,.,.,.,"1,742"
SA02H,Coagulation Defect with CC Score 2-4,.,.,676,.,.,.,.,.,.,.,344,.,366,.,.,.,.,"1,386"
SA02J,Coagulation Defect with CC Score 0-1,"1,457",351,"7,439",.,690,.,.,.,.,.,.,.,.,.,.,.,364,"10,301"
SA03G,Haemolytic Anaemia with CC Score 3+,580,401,"1,924",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,906"
SA03H,Haemolytic Anaemia with CC Score 0-2,892,351,"1,853",.,.,.,.,.,.,.,779,.,.,.,.,.,364,"4,239"
SA04G,Iron Deficiency Anaemia with CC Score 14+,.,.,429,.,.,.,.,.,.,.,.,.,367,.,.,.,.,795
SA04H,Iron Deficiency Anaemia with CC Score 10-13,892,"1,146","1,581",.,815,.,.,.,.,.,683,.,.,.,514,.,"2,550","8,181"
SA04J,Iron Deficiency Anaemia with CC Score 6-9,"10,701","2,982",587,.,"1,128",291,.,.,370,.,"2,736",.,"6,237",.,"1,028",.,"4,129","30,188"
