a_year,a_ref,a_dcu,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2014,4656,LIMA,3,2,2,WED,15,10,11,11,261926,402390,13,60, , , , , , , , , , 
2014,4657,ARMA,3,2,1,WED,15,10,14,24,294351,350018,13,60, , , , , , , , , , 
2014,4658,MFEL,3,3,2,WED,15,10,15,5,285488,407219,13,30, , , , , , , , , , 
2014,4659,BANB,3,2,1,WED,15,10,17,21,316041,341600,13,60, , , , , , , , , , 
2014,4660,ARMA,3,2,1,WED,15,10,14,30,296251,340304,13,30, , , , , , , , , , 
2014,4661,NDOW,3,2,3,WED,15,10,18,23,343631,377068,13,60, , , , , , , , , , 
2014,4662,BELW,3,1,1,WED,15,10,19,5,330148,373601,13,30, , , , , , , , , , 
2014,4663,LARN,3,2,1,WED,15,10,19,46,338873,402421,13,30, , , , , , , , , , 
2014,4664,BELW,3,2,1,WED,15,10,20,23,331949,374166,13,30, , , , , , , , , , 
2014,4665,BELE,3,2,1,WED,15,10,14,20,338265,376665,11,30, , , , , , , , , , 
2014,4666,BMEN,3,4,2,THU,16,10,5,50,311770,402174,11,50, , , , , , , , , , 
2014,4667,NDOW,3,2,1,THU,16,10,7,46,348972,380670,11,40, , , , , , , , , , 
2014,4668,NABB,3,2,2,THU,16,10,8,39,331628,385543,13,40, , , , , , , , , , 
2014,4669,BELS,3,2,2,THU,16,10,8,42,332545,370261,13,30, , , , , , , , , , 
2014,4670,FOYL,3,2,1,THU,16,10,8,45,243314,417331,13,30, , , , , , , , , , 
2014,4671,NEWM,3,3,2,THU,16,10,9,0,308698,326314,11,30, , , , , , , , , , 
2014,4672,LIMA,3,2,1,THU,16,10,9,10,267996,413593,13,40, , , , , , , , , , 
2014,4673,COOK,3,2,1,THU,16,10,9,0,281131,377646,13,30, , , , , , , , , , 
2014,4674,DAST,3,2,4,THU,16,10,12,5,265464,356746,13,60, , , , , , , , , , 
2014,4675,LISB,3,2,3,THU,16,10,12,52,324673,360000,1,60, , , , , , , , , , 
2014,4676,FERM,3,1,1,THU,16,10,14,10,227540,355664,13,60, , , , , , , , , , 
2014,4677,ANTR,3,2,1,THU,16,10,14,40,307555,390338,13,30, , , , , , , , , , 
2014,4678,DOWN,3,1,1,THU,16,10,9,20,346063,352249,13,30, , , , , , , , , , 
2014,4679,OMAG,3,2,1,THU,16,10,15,32,241969,380582,13,60, , , , , , , , , , 
2014,4680,FERM,3,2,1,THU,16,10,15,30,225242,344665,13,30, , , , , , , , , , 
2014,4681,BELS,3,2,2,THU,16,10,16,1,333930,374462,13,30, , , , , , , , , , 
2014,4682,BELE,3,2,2,THU,16,10,18,0,335080,373937,13,30, , , , , , , , , , 
2014,4683,NABB,3,2,1,THU,16,10,18,38,334430,380118,13,30, , , , , , , , , , 
2014,4684,LISB,3,2,2,THU,16,10,18,46,320636,368072,13,60, , , , , , , , , , 
2014,4685,CRAI,3,2,1,THU,16,10,20,5,302614,356718,13,40, , , , , , , , , , 
2014,4686,CREA,1,2,4,THU,16,10,20,20,336541,366336,13,50,1,1,1,1,4,2,2,1,1,1
2014,4687,OMAG,3,2,1,THU,16,10,8,15,235183,362967,13,30, , , , , , , , , , 
2014,4688,CREA,3,2,1,THU,16,10,18,15,339470,373141,13,30, , , , , , , , , , 
2014,4689,NDOW,3,1,1,FRI,17,10,0,21,352343,378935,13,60, , , , , , , , , , 
2014,4690,NDOW,3,2,1,FRI,17,10,8,58,353933,383152,13,60, , , , , , , , , , 
2014,4691,CREA,3,2,1,FRI,17,10,8,30,337332,372218,13,30, , , , , , , , , , 
2014,4692,FOYL,3,1,1,FRI,17,10,10,11,247015,420096,13,60, , , , , , , , , , 
2014,4693,BELN,3,2,2,FRI,17,10,9,5,333408,375474,13,30, , , , , , , , , , 
2014,4694,ARDS,3,2,1,FRI,17,10,11,0,364301,364193,13,30, , , , , , , , , , 
2014,4695,FERM,3,1,1,FRI,17,10,12,0,206169,362637,13,60, , , , , , , , , , 
2014,4696,BELS,3,2,1,FRI,17,10,12,50,334842,370826,13,30, , , , , , , , , , 
2014,4697,BELS,3,3,1,FRI,17,10,12,55,334430,373905,13,30, , , , , , , , , , 
2014,4698,CREA,3,2,1,FRI,17,10,13,25,336115,371757,13,30, , , , , , , , , , 
2014,4699,LISB,3,2,1,THU,16,10,14,0,327626,364615,13,30, , , , , , , , , , 
2014,4700,BANB,2,2,1,FRI,17,10,17,25,312695,346284,13,30,10,7,1,12,1,1,2,1,1,1
2014,4701,BELS,3,1,1,FRI,17,10,17,35,334361,372660,13,30, , , , , , , , , , 
2014,4702,DAST,3,1,1,FRI,17,10,18,20,253209,351194,13,60, , , , , , , , , , 
2014,4703,BELS,3,2,1,FRI,17,10,18,40,332638,372103,13,30, , , , , , , , , , 
2014,4704,BELW,3,2,1,FRI,17,10,20,18,330412,374560,13,30, , , , , , , , , , 
2014,4705,ANTR,3,1,1,FRI,17,10,22,52,316215,377056,13,60, , , , , , , , , , 
2014,4706,BELW,3,1,2,FRI,17,10,22,45,330395,373965,13,30, , , , , , , , , , 
2014,4707,LIMA,3,1,1,FRI,17,10,22,0,262364,409559,13,60, , , , , , , , , , 
2014,4708,FERM,3,1,1,SAT,18,10,2,45,224369,356825,13,60, , , , , , , , , , 
2014,4709,BELS,3,2,1,SAT,18,10,10,29,331571,371528,13,30, , , , , , , , , , 
2014,4710,STRB,3,2,1,SAT,18,10,11,0,242314,404399,13,60, , , , , , , , , , 
2014,4711,DOWN,3,1,1,SAT,18,10,11,30,336455,333863,13,60, , , , , , , , , , 
2014,4712,COOK,3,2,1,SAT,18,10,14,2,281245,378533,13,30, , , , , , , , , , 
2014,4713,MOYL,2,2,2,SAT,18,10,14,5,324353,426176,13,60,1,1,1,1,2,4,2,1,1,1
2014,4714,NEWM,3,2,1,SAT,18,10,13,55,308186,326082,13,30, , , , , , , , , , 
2014,4715,BELE,3,2,2,SAT,18,10,14,45,336108,374160,13,30, , , , , , , , , , 
2014,4716,BELW,3,2,1,SAT,18,10,13,55,332136,373914,13,30, , , , , , , , , , 
2014,4717,LISB,3,2,2,SAT,18,10,14,30,325385,361772,11,40, , , , , , , , , , 
2014,4718,COLE,3,2,3,SAT,18,10,15,55,290520,441109,13,60, , , , , , , , , , 
2014,4719,NABB,3,2,2,SAT,18,10,15,30,334157,382365,13,30, , , , , , , , , , 
2014,4720,BMON,3,1,1,SAT,18,10,17,30,305050,428456,13,60, , , , , , , , , , 
2014,4721,NDOW,3,2,1,SAT,18,10,18,10,340480,378859,13,30, , , , , , , , , , 
2014,4722,CRAI,3,1,1,SAT,18,10,19,10,301125,354284,13,30, , , , , , , , , , 
2014,4723,BELE,2,1,1,SAT,18,10,20,34,338945,374352,11,40,12,7,1,11,4,1,2,1,1,1
2014,4724,BANB,3,2,1,SAT,18,10,21,0,311853,347929,13,40, , , , , , , , , , 
2014,4725,BELN,3,2,1,SUN,19,10,2,59,333296,374755,11,50, , , , , , , , , , 
2014,4726,DAST,3,2,1,SUN,19,10,14,56,280730,361326,13,30, , , , , , , , , , 
2014,4727,CRAI,3,1,2,SUN,19,10,14,30,307315,358210,13,30, , , , , , , , , , 
2014,4728,FOYL,3,1,1,SUN,19,10,17,1,242496,420120,13,30, , , , , , , , , , 
2014,4729,ANTR,3,2,2,SUN,19,10,17,10,320781,376432,13,60, , , , , , , , , , 
2014,4730,NEWM,3,2,1,SUN,19,10,20,0,306354,320487,13,60, , , , , , , , , , 
2014,4731,BELN,3,2,1,SUN,19,10,22,30,332630,375848,13,30, , , , , , , , , , 
2014,4732,ARMA,3,2,1,MON,20,10,6,5,291013,349442,13,30, , , , , , , , , , 
2014,4733,BMEN,3,2,2,MON,20,10,7,52,312101,404561,13,50, , , , , , , , , , 
2014,4734,BELN,3,4,3,MON,20,10,8,30,334344,378082,12,70, , , , , , , , , , 
2014,4735,BELW,3,1,1,MON,20,10,8,42,331950,374168,13,30, , , , , , , , , , 
2014,4736,LIMA,3,2,1,MON,20,10,8,20,262685,422340,13,30, , , , , , , , , , 
2014,4737,CRAI,3,2,1,MON,20,10,11,5,307660,353702,13,60, , , , , , , , , , 
2014,4738,ARMA,2,1,1,MON,20,10,12,5,287941,345089,13,30,8,3,1,11,3,1,1,1,1,1
2014,4739,BELS,3,2,2,MON,20,10,13,56,334398,374016,13,30, , , , , , , , , , 
2014,4740,BANB,3,2,1,MON,20,10,14,15,308929,341461,13,60, , , , , , , , , , 
2014,4741,STRB,1,1,1,MON,20,10,14,56,230380,378815,13,60,1,1,1,1,2,2,2,1,1,1
2014,4742,DOWN,3,1,1,MON,20,10,16,12,352429,337618,13,60, , , , , , , , , , 
2014,4743,BELN,3,2,1,MON,20,10,17,17,334479,376882,13,30, , , , , , , , , , 
2014,4744,COOK,3,1,1,MON,20,10,17,15,281049,378368,13,30, , , , , , , , , , 
2014,4745,BMON,2,3,1,MON,20,10,17,41,292053,422339,13,60,10,7,1,1,6,2,2,1,1,1
2014,4746,STRB,2,2,2,MON,20,10,20,14,234375,390931,13,60,1,1,1,1,6,1,1,1,1,1
2014,4747,NABB,3,1,1,MON,20,10,21,30,334394,383216,13,30, , , , , , , , , , 
2014,4748,NEWM,3,2,1,MON,20,10,21,40,308362,326757,2,30, , , , , , , , , , 
2014,4749,NEWM,3,1,1,TUE,21,10,5,20,338894,327371,13,60, , , , , , , , , , 
2014,4750,CRAI,3,2,1,TUE,21,10,7,0,306881,357008,13,30, , , , , , , , , , 
2014,4751,BANB,3,2,2,TUE,21,10,7,40,319877,334264,13,60, , , , , , , , , , 
2014,4752,ARDS,3,2,2,TUE,21,10,8,59,349108,374144,13,30, , , , , , , , , , 
2014,4753,CRAI,3,1,1,TUE,21,10,8,20,301351,353647,13,30, , , , , , , , , , 
2014,4754,BELN,3,2,2,TUE,21,10,10,0,332937,375353,13,30, , , , , , , , , , 
2014,4755,NABB,3,1,1,TUE,21,10,12,1,332319,381688,13,30, , , , , , , , , , 
2014,4756,CFER,3,3,1,TUE,21,10,14,13,340932,387373,13,30, , , , , , , , , , 
2014,4757,BMEN,3,2,3,TUE,21,10,14,43,310722,402217,13,30, , , , , , , , , , 
2014,4758,ANTR,3,2,1,TUE,21,10,15,56,322860,380143,13,60, , , , , , , , , , 
2014,4759,CRAI,3,3,2,TUE,21,10,16,45,304469,354595,13,60, , , , , , , , , , 
2014,4760,NDOW,3,2,1,TUE,21,10,16,30,343864,376894,13,30, , , , , , , , , , 
2014,4761,NABB,3,2,1,TUE,21,10,17,3,334783,380500,13,30, , , , , , , , , , 
2014,4762,COLE,1,1,2,TUE,21,10,21,57,284515,432079,13,30,1,1,1,1,7,1,2,1,1,1
2014,4763,CRAI,3,1,1,WED,22,10,2,26,304895,359690,12,70, , , , , , , , , , 
2014,4764,ANTR,3,1,1,WED,22,10,8,16,315152,387243,13,30, , , , , , , , , , 
2014,4765,NABB,3,3,2,WED,22,10,8,23,329800,383720,12,70, , , , , , , , , , 
2014,4766,CFER,3,4,3,WED,22,10,8,43,339314,388653,13,40, , , , , , , , , , 
2014,4767,CRAI,3,2,2,WED,22,10,11,50,304597,356615,1,60, , , , , , , , , , 
2014,4768,NEWM,3,3,1,WED,22,10,13,0,313165,319763,13,60, , , , , , , , , , 
2014,4769,BMON,3,2,2,WED,22,10,12,30,296225,433729,13,60, , , , , , , , , , 
2014,4770,FOYL,3,2,1,WED,22,10,13,30,246343,418184,11,50, , , , , , , , , , 
2014,4771,CFER,3,2,2,SUN,19,10,16,0,340951,387076,13,30, , , , , , , , , , 
2014,4772,CFER,3,1,1,WED,22,10,15,10,341442,387458,13,30, , , , , , , , , , 
2014,4773,DOWN,3,2,1,WED,22,10,16,17,336800,352826,13,30, , , , , , , , , , 
2014,4774,OMAG,3,2,2,WED,22,10,17,50,239629,367169,13,60, , , , , , , , , , 
2014,4775,LIMA,3,2,1,WED,22,10,18,15,257187,421103,13,50, , , , , , , , , , 
2014,4776,BELS,3,2,1,WED,22,10,14,25,333069,372633,13,30, , , , , , , , , , 
2014,4777,BELW,3,2,1,WED,22,10,19,26,329723,371253,13,30, , , , , , , , , , 
2014,4778,COOK,3,2,1,WED,22,10,21,30,281139,377543,13,30, , , , , , , , , , 
2014,4779,BELS,3,2,2,WED,22,10,21,30,331224,371075,13,30, , , , , , , , , , 
2014,4780,ARMA,3,2,1,THU,23,10,0,27,297174,338977,13,60, , , , , , , , , , 
2014,4781,CRAI,3,1,1,THU,23,10,1,40,299927,352263,1,50, , , , , , , , , , 
2014,4782,CREA,3,2,1,THU,23,10,7,40,338944,371069,13,60, , , , , , , , , , 
2014,4783,BELS,3,2,1,THU,23,10,9,0,334239,373080,13,30, , , , , , , , , , 
2014,4784,LISB,3,3,1,THU,23,10,9,59,329956,361751,13,60, , , , , , , , , , 
2014,4785,BELE,3,2,1,THU,23,10,8,50,339574,373950,13,30, , , , , , , , , , 
2014,4786,BMEN,2,3,1,THU,23,10,10,10,308821,399541,13,60,12,4,1,1,2,1,1,1,1,1
2014,4787,FOYL,3,2,2,THU,23,10,9,0,245698,417464,13,30, , , , , , , , , , 
2014,4788,COOK,3,1,1,THU,23,10,13,45,274377,369866,13,60, , , , , , , , , , 
2014,4789,BELW,3,2,1,THU,23,10,13,50,330787,371609,13,40, , , , , , , , , , 
2014,4790,STRB,3,1,1,THU,23,10,16,20,237823,401951,13,60, , , , , , , , , , 
2014,4791,BELW,3,2,1,THU,23,10,16,30,330547,372083,13,30, , , , , , , , , , 
2014,4792,BELE,3,2,1,THU,23,10,17,5,335984,373328,13,30, , , , , , , , , , 
2014,4793,FOYL,3,3,1,THU,23,10,19,2,242864,417732,13,30, , , , , , , , , , 
2014,4794,BELW,3,1,1,THU,23,10,19,15,332299,374036,13,30, , , , , , , , , , 
2014,4795,BELW,2,3,4,THU,23,10,21,46,331846,373490,13,30,12,7,1,1,4,1,1,1,1,1
2014,4796,NABB,3,2,1,FRI,24,10,0,34,335439,384272,13,30, , , , , , , , , , 
2014,4797,BELW,2,1,1,THU,23,10,19,15,330874,373268,13,30,12,7,1,1,4,10,1,1,1,2
2014,4798,COLE,3,1,2,FRI,24,10,4,20,284165,427174,13,60, , , , , , , , , , 
2014,4799,BELS,3,2,1,FRI,24,10,7,30,334119,375049,13,30, , , , , , , , , , 
2014,4800,MFEL,3,2,1,FRI,24,10,9,3,288839,391614,13,30, , , , , , , , , , 
2014,4801,BANB,3,2,1,FRI,24,10,10,6,319689,345673,13,60, , , , , , , , , , 
2014,4802,FOYL,2,2,1,FRI,24,10,12,39,244537,416531,13,30,10,7,1,1,1,1,1,1,1,1
2014,4803,BANB,3,2,1,FRI,24,10,12,57,310532,348444,13,60, , , , , , , , , , 
2014,4804,BELW,3,2,1,FRI,24,10,13,50,331598,373373,13,30, , , , , , , , , , 
2014,4805,BANB,3,2,1,FRI,24,10,14,20,316437,347130,13,60, , , , , , , , , , 
2014,4806,FERM,3,2,2,FRI,24,10,14,56,224139,344346,13,30, , , , , , , , , , 
2014,4807,CRAI,2,1,1,WED,8,10,15,1,308256,359351,13,30,3,7,1,1,1,1,1,1,1,2
2014,4808,BELS,2,2,1,TUE,21,10,9,0,332501,370274,13,30,6,3,1,11,3,10,1,1,1,2
2014,4809,LISB,3,2,1,FRI,24,10,15,51,325925,362390,12,70, , , , , , , , , , 
2014,4810,NABB,3,2,1,FRI,24,10,17,0,330492,383021,1,30, , , , , , , , , , 
2014,4811,ARDS,3,3,3,FRI,24,10,17,44,343485,364113,13,40, , , , , , , , , , 
2014,4812,FOYL,3,2,1,FRI,24,10,18,0,244280,419521,13,30, , , , , , , , , , 
2014,4813,BELN,3,3,2,FRI,24,10,18,7,333329,374908,11,50, , , , , , , , , , 
2014,4814,BMEN,3,2,1,FRI,24,10,18,58,310720,402363,13,30, , , , , , , , , , 
2014,4815,BELS,3,2,1,FRI,24,10,19,42,332523,370268,13,30, , , , , , , , , , 
2014,4816,FERM,3,2,1,FRI,24,10,20,20,221034,353555,13,60, , , , , , , , , , 
2014,4817,COLE,3,2,2,FRI,24,10,22,21,289903,422988,13,50, , , , , , , , , , 
2014,4818,BELS,2,2,5,SAT,25,10,1,45,334420,373899,13,30,12,3,1,11,4,1,2,1,1,1
2014,4819,BELE,3,2,1,SAT,25,10,7,14,335092,373968,13,30, , , , , , , , , , 
2014,4820,LIMA,3,2,1,SAT,25,10,9,36,266412,421184,13,60, , , , , , , , , , 
2014,4821,CRAI,3,2,1,SAT,25,10,11,0,306505,358920,13,60, , , , , , , , , , 
2014,4822,NABB,3,2,2,SAT,25,10,14,36,328427,391667,13,30, , , , , , , , , , 
2014,4823,FOYL,3,2,1,SAT,25,10,15,10,244052,416727,11,30, , , , , , , , , , 
2014,4824,BELW,3,1,1,SAT,25,10,13,30,330646,372160,13,30, , , , , , , , , , 
2014,4825,BELE,3,2,1,SAT,25,10,14,45,336540,373956,13,30, , , , , , , , , , 
2014,4826,LISB,3,1,1,SAT,25,10,16,17,327330,364076,13,30, , , , , , , , , , 
2014,4827,DAST,2,1,2,SAT,25,10,16,20,278790,362294,13,30,10,7,1,1,3,10,1,1,1,1
2014,4828,OMAG,3,3,3,SAT,25,10,16,35,241970,380581,13,60, , , , , , , , , , 
2014,4829,BMEN,3,2,5,SAT,25,10,18,15,310275,403130,13,30, , , , , , , , , , 
2014,4830,BELS,3,2,1,SAT,25,10,20,0,334295,372898,13,30, , , , , , , , , , 
2014,4831,FOYL,3,1,5,SAT,25,10,22,3,247297,419219,13,50, , , , , , , , , , 
2014,4832,BMEN,3,1,1,SUN,26,10,0,30,304963,394610,13,60, , , , , , , , , , 
2014,4833,NEWM,3,2,1,SUN,26,10,1,20,311967,326764,13,60, , , , , , , , , , 
2014,4834,DOWN,2,1,6,SUN,26,10,2,0,328419,333176,13,40,12,7,1,1,4,1,1,1,1,1
2014,4835,ARMA,3,1,1,SUN,26,10,2,0,282976,334622,13,60, , , , , , , , , , 
2014,4836,FOYL,3,1,1,SUN,26,10,3,6,244224,415897,13,30, , , , , , , , , , 
2014,4837,BANB,3,1,1,SUN,26,10,11,35,319738,336755,13,60, , , , , , , , , , 
2014,4838,ANTR,3,3,2,SUN,26,10,12,0,319401,377332,13,60, , , , , , , , , , 
2014,4839,NEWM,3,1,1,SUN,26,10,12,40,300494,322949,13,60, , , , , , , , , , 
2014,4840,BELN,3,2,2,SUN,26,10,12,20,330699,374964,13,30, , , , , , , , , , 
2014,4841,BMEN,3,2,3,SUN,26,10,13,40,318636,399341,13,60, , , , , , , , , , 
2014,4842,BELN,3,1,1,SUN,26,10,15,45,333793,374781,13,30, , , , , , , , , , 
2014,4843,BMON,3,1,1,SUN,26,10,18,50,291758,426623,13,60, , , , , , , , , , 
2014,4844,NEWM,3,1,1,SUN,26,10,22,10,315165,332562,13,60, , , , , , , , , , 
2014,4845,NABB,3,3,1,SUN,26,10,22,33,332334,381657,13,30, , , , , , , , , , 
2014,4846,BELE,3,2,2,MON,27,10,10,1,338747,373611,13,30, , , , , , , , , , 
2014,4847,CREA,3,1,1,MON,27,10,10,27,336049,372021,13,30, , , , , , , , , , 
2014,4848,LISB,3,3,5,MON,27,10,17,22,327807,369456,13,30, , , , , , , , , , 
2014,4849,ANTR,3,2,3,MON,27,10,17,26,322293,387410,13,60, , , , , , , , , , 
2014,4850,LIMA,3,2,2,MON,27,10,17,30,256996,421050,13,40, , , , , , , , , , 
2014,4851,BELS,3,2,1,MON,27,10,17,50,332268,369718,13,30, , , , , , , , , , 
2014,4852,NABB,3,1,1,MON,27,10,20,0,334955,384447,13,30, , , , , , , , , , 
2014,4853,NABB,2,1,1,MON,27,10,21,44,330774,381639,13,30,10,7,1,1,4,1,2,1,1,1
2014,4854,LISB,2,1,1,MON,27,10,21,46,324802,365738,13,40,12,4,1,1,5,1,1,1,1,1
2014,4855,DOWN,3,1,1,MON,27,10,18,30,348917,343923,13,30, , , , , , , , , , 
2014,4856,ANTR,3,3,1,TUE,28,10,7,45,322609,387060,12,70, , , , , , , , , , 
2014,4857,NEWM,2,2,4,TUE,28,10,8,20,325284,332172,13,60,10,7,1,1,2,2,5,1,1,1
2014,4858,FOYL,3,2,1,TUE,28,10,8,31,243117,415436,13,40, , , , , , , , , , 
2014,4859,FERM,3,2,1,TUE,28,10,10,14,211860,352187,13,30, , , , , , , , , , 
2014,4860,ARDS,3,2,1,TUE,28,10,12,30,359192,376121,13,30, , , , , , , , , , 
2014,4861,BELN,3,2,1,TUE,28,10,14,9,333320,374906,11,50, , , , , , , , , , 
2014,4862,LISB,1,1,2,TUE,28,10,14,18,332565,358157,13,60,1,1,1,1,1,1,1,1,1,1
2014,4863,NDOW,3,2,3,TUE,28,10,15,48,350182,377643,11,60, , , , , , , , , , 
2014,4864,ANTR,3,3,1,TUE,28,10,16,50,313748,389953,1,60, , , , , , , , , , 
2014,4865,CREA,2,2,1,TUE,28,10,18,0,338042,370902,13,60,8,7,1,1,4,1,1,1,1,1
2014,4866,NABB,3,1,1,TUE,28,10,21,0,335265,381697,13,40, , , , , , , , , , 
2014,4867,NDOW,3,2,2,WED,29,10,8,29,339621,379211,11,40, , , , , , , , , , 
2014,4868,ARMA,3,3,3,WED,29,10,8,45,294868,352704,13,60, , , , , , , , , , 
2014,4869,ANTR,3,4,5,WED,29,10,9,0,303296,389453,13,60, , , , , , , , , , 
2014,4870,BELN,3,4,5,WED,29,10,11,0,333523,375073,13,30, , , , , , , , , , 
2014,4871,LISB,3,3,2,WED,29,10,11,48,327533,366102,11,40, , , , , , , , , , 
2014,4872,OMAG,3,2,1,WED,29,10,14,22,245972,372435,1,30, , , , , , , , , , 
2014,4873,MFEL,3,2,1,WED,29,10,16,14,285699,407662,13,30, , , , , , , , , , 
2014,4874,BANB,3,1,1,WED,29,10,16,19,315029,347157,11,70, , , , , , , , , , 
2014,4875,NABB,3,2,2,WED,29,10,17,40,332303,383126,13,30, , , , , , , , , , 
2014,4876,LISB,3,2,1,WED,29,10,17,53,329015,349045,13,60, , , , , , , , , , 
2014,4877,LIMA,3,3,2,WED,29,10,17,55,269629,408466,13,30, , , , , , , , , , 
2014,4878,BELS,3,2,1,WED,29,10,18,14,329784,369754,14,70, , , , , , , , , , 
2014,4879,NABB,3,2,1,WED,29,10,18,50,335484,382275,1,40, , , , , , , , , , 
2014,4880,CRAI,3,1,2,WED,29,10,23,17,301397,359772,13,60, , , , , , , , , , 
2014,4881,LIMA,2,1,2,THU,30,10,2,26,269621,423235,13,60,1,1,1,1,6,2,2,1,1,1
2014,4882,BMEN,3,1,1,THU,30,10,4,14,298712,406448,13,60, , , , , , , , , , 
2014,4883,BELW,3,2,2,THU,30,10,8,14,330274,370981,12,70, , , , , , , , , , 
2014,4884,ARDS,3,2,1,THU,30,10,8,34,345228,369561,13,30, , , , , , , , , , 
2014,4885,BELS,3,3,1,THU,30,10,8,40,331443,370908,13,30, , , , , , , , , , 
2014,4886,CRAI,3,2,1,THU,30,10,10,10,303684,356948,13,60, , , , , , , , , , 
2014,4887,BELS,3,3,1,THU,30,10,11,47,331420,369273,13,30, , , , , , , , , , 
2014,4888,DAST,3,2,2,THU,30,10,12,34,286895,362242,13,60, , , , , , , , , , 
2014,4889,ANTR,3,2,1,THU,30,10,12,15,316981,377499,13,60, , , , , , , , , , 
2014,4890,FOYL,2,1,1,WED,29,10,13,0,246282,422676,13,30,10,7,1,1,1,1,1,1,1,2
2014,4891,COLE,3,2,1,THU,30,10,14,26,285741,431714,13,60, , , , , , , , , , 
2014,4892,BELE,2,1,1,THU,30,10,16,0,337786,373974,13,30,12,3,1,11,1,1,1,1,1,2
2014,4893,CRAI,3,1,1,THU,30,10,16,51,313821,351376,13,40, , , , , , , , , , 
2014,4894,LISB,3,2,2,THU,30,10,15,30,316022,361285,14,30, , , , , , , , , , 
2014,4895,ANTR,3,2,2,THU,30,10,17,15,302121,389588,13,60, , , , , , , , , , 
2014,4896,DAST,3,2,2,THU,30,10,18,10,281194,360790,13,50, , , , , , , , , , 
2014,4897,NEWM,3,3,2,THU,30,10,18,15,307827,326945,13,30, , , , , , , , , , 
2014,4898,NABB,3,1,1,THU,30,10,19,0,336115,383257,13,30, , , , , , , , , , 
2014,4899,MOYL,3,1,1,THU,30,10,19,50,306106,437738,13,60, , , , , , , , , , 
2014,4900,BELN,3,1,1,THU,30,10,20,20,330149,377306,13,30, , , , , , , , , , 
2014,4901,FOYL,3,2,1,FRI,31,10,6,50,241103,420870,13,60, , , , , , , , , , 
2014,4902,COLE,3,1,1,FRI,31,10,8,9,290791,437093,13,60, , , , , , , , , , 
2014,4903,BANB,3,2,1,FRI,31,10,8,7,320427,353310,13,40, , , , , , , , , , 
2014,4904,LARN,2,1,1,FRI,31,10,9,19,333826,397580,13,60,1,1,1,1,2,1,2,1,1,1
2014,4905,BELE,3,2,1,FRI,31,10,12,22,339061,375123,13,30, , , , , , , , , , 
2014,4906,FOYL,3,1,1,FRI,31,10,12,20,244011,416077,13,30, , , , , , , , , , 
2014,4907,NABB,3,3,1,FRI,31,10,12,40,331074,389022,13,50, , , , , , , , , , 
2014,4908,NEWM,3,3,1,FRI,31,10,13,12,331070,314876,13,30, , , , , , , , , , 
2014,4909,CREA,3,2,2,FRI,31,10,13,40,337475,372124,13,30, , , , , , , , , , 
2014,4910,DAST,2,2,2,FRI,31,10,14,15,282863,358376,13,60,12,7,1,1,2,2,2,1,1,1
2014,4911,BANB,2,2,1,FRI,31,10,14,30,315922,341310,13,60,10,7,1,1,2,1,1,1,1,1
2014,4912,OMAG,2,3,1,FRI,31,10,15,7,246552,370100,13,40,12,7,1,1,1,2,2,1,1,1
2014,4913,BANB,3,2,1,FRI,31,10,17,13,306889,343242,13,30, , , , , , , , , , 
2014,4914,BELN,3,2,1,FRI,31,10,17,21,334360,375970,12,70, , , , , , , , , , 
2014,4915,BELE,3,2,2,FRI,31,10,17,30,335818,372939,13,30, , , , , , , , , , 
2014,4916,BELE,2,2,2,FRI,31,10,18,0,336531,372778,13,30,6,3,1,11,4,2,2,1,1,2
2014,4917,OMAG,3,2,2,FRI,31,10,20,33,244358,373138,13,30, , , , , , , , , , 
2014,4918,ARMA,3,1,1,FRI,31,10,21,29,291749,353134,13,60, , , , , , , , , , 
2014,4919,NDOW,1,1,2,FRI,31,10,22,0,339049,378103,11,60,12,7,1,1,4,2,2,1,1,1
2014,4920,MOYL,2,1,5,FRI,31,10,23,55,318756,420209,13,60,1,1,1,1,6,1,2,1,1,1
2014,4921,FERM,3,1,4,SAT,1,11,1,19,221785,342511,13,30, , , , , , , , , , 
2014,4922,FOYL,3,1,1,SAT,1,11,1,48,243430,417174,13,30, , , , , , , , , , 
2014,4923,OMAG,3,2,1,SAT,1,11,13,1,250760,362382,13,60, , , , , , , , , , 
2014,4924,BMEN,3,1,1,SAT,1,11,13,3,315124,406557,13,30, , , , , , , , , , 
2014,4925,STRB,3,2,3,SAT,1,11,14,11,229866,394409,13,30, , , , , , , , , , 
2014,4926,FOYL,3,1,2,FRI,31,10,20,14,243592,418026,13,30, , , , , , , , , , 
2014,4927,MFEL,3,2,3,SAT,1,11,17,0,294779,393550,13,60, , , , , , , , , , 
2014,4928,BANB,3,3,1,SAT,1,11,17,45,310962,343287,11,60, , , , , , , , , , 
2014,4929,OMAG,3,1,1,SAT,1,11,18,6,241829,381210,13,60, , , , , , , , , , 
2014,4930,CRAI,3,1,1,SAT,1,11,18,41,301577,354241,13,30, , , , , , , , , , 
2014,4931,ARMA,2,1,1,SAT,1,11,19,7,287284,345562,13,30,1,1,1,12,6,2,2,1,1,1
