Year,WTW Code,WTW Name,Sample Id,Date,Parameter,PCV,Result,Units
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Fluroxypyr,0.1,<0.0052,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Fluroxypyr,0.1,<0.0052,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Fluroxypyr,0.1,<0.0052,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Fluroxypyr,0.1,<0.0052,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Fluroxypyr,0.1,<0.0052,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Fluroxypyr,0.1,<0.0052,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Fluroxypyr,0.1,<0.0052,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Glyphosate,0.1,<0.0034,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Heptachlor,0.03,<0.0048,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Heptachlor epoxide,0.03,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Hexachlorobenzene,0.05,<0.0056,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Isoproturon,0.1,<0.0017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Linuron,0.1,<0.0055,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,MCPA,0.1,0.0076,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,MCPA,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,MCPA,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,MCPA,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,MCPA,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,MCPA,0.1,0.0092,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,MCPA,0.1,0.011,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,MCPA,0.1,0.0092,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Mecoprop,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Mecoprop,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Mecoprop,0.1,0.0094,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Mecoprop,0.1,0.017,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Mecoprop,0.1,0.031,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Mecoprop,0.1,0.026,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Mecoprop,0.1,0.035,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Mecoprop,0.1,0.026,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Metoxuron,0.1,<0.0021,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Pesticides - Total Substances,0.5,<0.0500,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Phorate,0.1,<0.0042,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Pirimicarb,0.1,<0.0033,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Propachlor,0.1,<0.0041,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Propiconazole,0.1,<0.0019,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Propyzamide,0.1,<0.0097,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Prothioconazole,0.1,<0.0057,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Tebuconazole,0.1,<0.0018,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1960172,03-Feb-14,Total Indicative Dose,0.1,<0.1,mSv/year
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Total Indicative Dose,0.1,<0.1,mSv/year
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Triclopyr,0.1,<0.0038,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1952914,22-Jan-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1973721,05-Mar-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2001246,30-Apr-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2020963,09-Jun-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2038873,07-Jul-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2049399,05-Aug-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-2081822,14-Oct-14,Trifluralin,0.1,<0.0032,ug/l
2014,W4523,Lough Macrory,W4523OUT-14-1960172,03-Feb-14,Tritium,100,<5.0,Bq/l
2014,W4523,Lough Macrory,W4523OUT-14-2067988,15-Sep-14,Tritium,100,<5.0,Bq/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,"2,4-D",0.1,<0.0038,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,"2,4-D",0.1,<0.0038,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,"2,4-D",0.1,<0.0038,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,"2,4-D",0.1,<0.0038,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2041604,21-Jul-14,"2,4-D",0.1,0.007,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2060903,01-Sep-14,"2,4-D",0.1,0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2092074,28-Oct-14,"2,4-D",0.1,<0.0038,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2110385,08-Dec-14,"2,4-D",0.1,<0.0038,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2041604,21-Jul-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2060903,01-Sep-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2092074,28-Oct-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2110385,08-Dec-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2041604,21-Jul-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2060903,01-Sep-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2092074,28-Oct-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2110385,08-Dec-14,Aldrin,0.03,<0.0022,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2041604,21-Jul-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2060903,01-Sep-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2092074,28-Oct-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2110385,08-Dec-14,Bentazone,0.1,<0.0023,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2041604,21-Jul-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2060903,01-Sep-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2092074,28-Oct-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2110385,08-Dec-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2041604,21-Jul-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2060903,01-Sep-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2092074,28-Oct-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2110385,08-Dec-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2041604,21-Jul-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2060903,01-Sep-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2092074,28-Oct-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2110385,08-Dec-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1953041,22-Jan-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W4541,Glenhordial,W4541OUT-14-1979747,19-Mar-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2001254,30-Apr-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W4541,Glenhordial,W4541OUT-14-2024320,10-Jun-14,Chlorpyrifos,0.1,<0.0044,ug/l
