id,happy1,happy2,work1,work2,work3,work4,work6,work7,work5,work8_1,work8_2,work8_3,work8_4,work8_5,work8_6,work8_7,work8open,work8_8,work8_9,work8_10,work9,work10,work11,work12,work13,work14,work15,conf1,conf2,conf3,conf4,conf5,conf6,conf7open,conf8,conf9,conf10,conf11,inc1,inc2,inc3,inc4,inc5,inc6,inc7,inc8,inc9,inc10,inc11,inc12,inc13,inc14,inc15,inc16,inc17,inc18,inc19,inc20,liv1,liv1open,liv2,liv3,liv4_1,liv4_2,liv4_3,liv4_4,liv4_5,liv4_6,liv4_7,liv4_8,liv5,liv6,liv7,liv7open,liv8,liv8open,liv8a,liv9,liv9a,liv9b,liv10,liv11,liv12,liv13open,liv14,liv14open,liv14a,liv15,liv15open,liv15a,liv16_1,liv16_2,liv16_3,liv16_4,liv16_5,liv16_6,liv16_7,liv16_8,liv16open,liv16_9,liv16_10,liv17,liv18open,liv19,liv20,liv21,liv22,liv23,liv23open,liv24_1,liv24_2,liv24_3,liv24_4,liv24_5,liv24_6,liv24_7,liv24_8,liv24open,liv24_9,liv24_10,liv26,liv26a,liv27,neigh1,neigh2,neigh3,neigh4,neigh5,neigh6,neigh7,neigh8,neigh9,neigh10,neigh11,neigh12,neigh13,neigh14,trans1,trans1a,trans2_1,trans2_2,trans2_3,trans2_4,trans2_5,trans2_6,trans2_7,trans2_8,trans2open,trans2_9,trans210,trans3,trans4,trans5open,trans6,trans7,health1,health2,health3,health4,health5,health6,health7,health8,health9,health10,health11,health12,health13,health14,health15,health16,health17,health18open,health19,fs1,fs2_1,fs2_2,fs2_3,fs2_4,fs2_5,fs2_6,fs2_7,fs3,fs4,fs5_1,fs5_2,fs5_3,fs5_4,fs5_5,fs5_6,fs5_7,fs6,fs7,fs8,fs9,fs10,fs11,beh1,beh2,beh3,beh4,beh4open,beh5,beh6,beh7,beh7open,beh8,beh9,beh10,beh11,beh11open,beh12,beh13,beh14,beh15,beh16,beh17,beh18,beh19a,beh19b,beh20,bmi,beh21,beh22,beh23,cog1,cog2,cog3,anxdep1,anxdep2,anxdep3,anxdep4,anxdep5,anxdep6,anxdep7,anxdep8,anxdep9,anxdep10,socsup1,socsup2,socsup3,socsup4,socsup5,socsup6,socsup7,socsup8,socsup9,socsup10,socsup11,socsup12,cg1,cg2,cg2open,cg3,cg4,cg5,cg6,cg7,cg7open,cg8,cg9,cg10,cg11_1,cg11_2,cg11_3,cg11_4,cg11_5,cg11_6,cg11_7,cg11_8,cg11_9,cg11_10,cg11_11,cg11_12,cg11_13,cg11_14,cg11_15,cg11_16,cg11_17,cg11open,cg11_19,cg11_20,cg11_21,cg12Open,cg13,vol1,vol2_1,vol2_2,vol2_3,vol2_4,vol2_5,vol2_6,vol2_7,vol2_8,vol2open,vol2_9,vol2_10,vol3,vol4,vol5,vol6a,vol6b,vol6c,vol6d,vol6e,vol6f,vol6g,vol6h,vol6i,vol6j,vol6k,vol6l,vol7open,vol8a,vol8b,vol8c,vol8d,vol8e,vol8f,vol8g,vol8h,vol8i,vol8j,vol8k,vol8l,vol9,vol10open,vol11,serv1,serv2,serv3,serv4,serv5,serv6,serv7,serv8,serv9,serv10,serv11,serv11a,serv12,serv13,serv14open,serv15,relig1,relig1open,relig2,relig3,net1,net2,net3,net4,sex,age,age65,marstat,boomer,hisp,race_1,race_2,race_3,race_4,race_5,race_6,race_7,educ,income,vet,PCS8,MCS8,PHQ8,PHQ2,confidence,tractce10,geoid10,namelsad10,zipcodeOpen,phoneType,stratum,finalweight
101698,8,7,3, , , , , , , , , , , , , , , , , , , , , , ,1,47,1,1,1,1,1,1,All through the V.A.,3,3,2,3,1,3,1,3,3,3,3,3,2, ,62, , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,3,1, ,1, , ,3,2,1,3,1, , , , , , , , ,1,1,1,1,1,1,1,0, ,0,0,2, ,1,2,1,1,4,"4 The weather. The weather makes me sick and hurt, not good for my healt", , , , , , , , , , , ,2,1,2,1,1,1,2,1,1,1,2,1,1,1,3,3,1,1,4,1,0,0,0,0,0,0,0, ,0,0,1, , ,4,1,4,3,3,4,3,3,3,3,3,2,2,2,2,1,1,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,2,2,1,1,2,1,1,1,1, , , , , ,1,1,3,5,"5 I broke my elbow and had surgery, put hardware in and it got infected.",2,1,3,2, , ,1,5,0,130,25.3861111111111,1,1,2,3,2,5,2,2,4,4,2,2,1,1,1,1,5,3,1,2,1,1,2,2,1,3,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,1,0,0,0,0,0, ,0,0,3,1,6,2,1,2,1,2,2,2,2,2,2,2,2,"They're in the newspaper, or they send flyers around the neighborhood, stuff like that. Or they call on the phone.",1,1,1,2,2,1,1,1,2,1,1,1,1, ,1,1,1,1,1,2,2,2,2,2,2,2, ,1,1,Transportation.,2,6,6 Christian,2,1,2, , , ,2,60, ,3,1,2,1,0,0,0,0,0,0,4,2,1,37.6420849,40.505154,10,2,2,404000,42003404000,Census Tract 4040,15084,1,1,1.70756328105927
101817,5,3,3, , , , , , , , , , , , , , , , , , , , , , ,1,37,3,3,4,3,3,3,Private insurance. DPA insurance.,5,3,1,1,1,3,3,3,3,1,3,2,2, ,777, , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,2,2, ,3, ,1,4,2,2,2,1, , , , , , , , ,1,1,1,1,1,1,1,1,"8 I'm close to the supermarket and my Rite Aid where I get my medicine at, no more than 2 minutes from my door. And I'm pretty safe here.",0,0,2, ,2, , , , , , , , , , , , , , , , , , ,3,4,1,4,2,1,1,4,1,1,2,2,2,4,4,2, ,0,1,0,0,0,0,0,0, ,0,0,4,1, , , ,4,2,2,4,3,3,2,2,1,1,1,1,2,1,1,2,1,"Eyesight's going bad, my retina's tearing because of my diabetes. Muscle spasms, that's about all.",3,2, , , , , , , , ,2, , , , , , , , ,1,1,2,2,2,1,1,1,1, , , , , ,1,1,1,1, ,1,3,1,1,1,2,1,5,9.5,243,35.3664924175767,2,1,2,4,3,3,3,3,4,4,3,3,3,3,1,1,6,1,2,1,1,1,4,4,1,5,5,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,1,3,2,1,2,2,2,2,2,2,2,2,1,2,From the streets. I hear people talking.,1,1,1,1,1,1,1,1,1,1,1,1,2,"I'd like to see more of these young people up in here trying to get some help. Two, transportation-wise. If people want to volunteer pick them up and then take them back home.",1,1,2, , , , , , , , , ,2, ,1,"Yeah, the meals on wheels, because my food gets short sometimes. They want us to eat certain foods and then when we buy those foods we come up short.",1,6,6 Christian,3,2,2, , , ,1,60, ,4,1,2,0,0,0,1,0,0,0,2,1,2,42.130084,46.1865685,18,4,2,481000,42003481000,Census Tract 4810,15210,1,1,1.91185808181763
101841,2,8,2, , , , , , ,0,0,0,1,0,0,0, ,0,0,0, , , , , ,1,50,4,4,4,1,1,3,I wouldn't. I wouldn't be able to get the care.,2,3,3,3,1,3,3,3,3,1,3,3,2, ,888, , , ,2,2,2,2,2,2,2, ,2,0,0,0,0,0,1,0,0,0, ,1,2, ,3, ,3,3,2,2,2,1, , , , , , , , ,0,0,1,0,0,0,0,1,8 Grew up in this neighborhood,0,0,2, ,1,3,2, , , ,0,0,1,0,0,0,0,0, ,0,0,2,4,9,4,2,5,2,1,4,5,4,5,8,3,8,8,3,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,4,1,1,3,3,1,1,1,3,1,2,1,2,2,1,2,1,"High cholesterol, stents, tendonitis. Stuff like that.",1,2, , , , , , , , ,2, , , , , , , , ,4,4,2,2,2,1,1,2, , ,1, , , ,2,1,1,1, ,2,2,2,1,4,4,2,5,8,195,29.6464100346021,2,1,2,4,2,5,1,1,1,1,1,1,1,1,2,2,0,2,2,1,1,9,1,1,1,1,1,3,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , , , , , ,1,1,2,2,2,2,2,2,2,2,2,2,2,2,That doesn't apply to me.,4,4,4,4,4,4,4,4,4,4,4,4,1, ,2,2,2, , , , , , , , , ,2, ,2, , ,6,6 Nondenominational Christian,1,1,2, , , ,1,60, ,3,1,2,1,0,0,0,0,0,0,5,1,2,48.2642314,54.5979217,0,0,2,281400,42003281400,Census Tract 2814,15205,1,1,3.64128971099854
101978,8,5,2, , , , , , ,0,0,0,1,0,0,0, ,0,0,0, , , , , ,1,47,4,3,3,1,4,4,I haven't the slightest idea!,3,8,1,3,1,3,1,1,3,1,3,3,1,47, , , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,2,2, ,3, ,4,3,1,2,3,1, , , , , , , , ,0,1,0,0,0,0,0,1,8 Because of the living quarters.  Didn't have the comfort that I have now.  Before much smaller than what I have now!,0,0,2, ,2, , , , , , , , , , , , , , , , , , ,3,2,2,3,2,1,4,5,4,5,2,4,3,8,3,2, ,0,1,0,0,0,1,0,0, ,0,0,5,4,"Because we have no transport on Sundays and people like to go to church.  And, if they have to go to doctor or hospital have to call an ambulance.  Not fair to elderly and even those who have kids up there.", , ,3,4,4,4,4,4,4,4,2,1,1,2,1,1,2,2,2, ,3,2, , , , , , , , ,1,0,0,0,1,0,0,0,1, ,1,2,2,2,1,2,1,1, , , , , ,1,2, , , ,2,1,1,1,28,2,1,5,10,168,24.1028571428571,1,2,2,4,1,3,3,8,3,2,3,2,1,2,2,2,3,1,4,4,1,3,4,1,4,4,4,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,"Caring.  More people caring about each other.  Now, don't care if you are bleeding to death.  Will stand there and look at you!",1,2,1,1,2,2,2,2,2,2,2,2, ,2,8, , ,2, ,1,1,2, , , ,1,58, ,3,1,2,0,0,1,1,0,0,0,2,8,1,32.61999,29.2407029,10.2857142857143, ,2,462100,42003462100,Census Tract 4621,15136,1,1,2.14602828025818
101983,8,8,2, , , , , , ,0,0,0,0,1,0,0, ,0,0,0, , , , , ,1,44,1,1,1,2,2,2,Just retirement savings. I'm hoping that'll do it. If the choice is not relying on the government to do it I'm hoping I can do it.,1,3,3,3,2,1,1,1,2,3,3,3,2, ,66,1,70, ,2,2,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,2,1,2,1,1,1,1,2,2,2,2,3,3,2,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,2,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,1,"High cholesterol, that's about it.",2,2, , , , , , , , ,2, , , , , , , , ,2,2,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,1,3,1,2,1,1,5,6,160,25.821854912764,1,2,2,2,2,5,1,1,2,1,1,1,1,1,2,2,4,1,1,1,1,1,2,1,1,1,1,4,1,1, ,3,5,3,1,1, ,2,5,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0, ,0,0,0,"Mostly concerned that it's going to get worse, as opposed to just end. It's been progressively getting worse and I'm afraid it's going to keep doing that, and just not knowing when it will end and how much worse it will get. Fear of the unknown, not knowing how much worse it will get.", ,2, , , , , , , , , , , , ,1,2,2,2,2,1,2,2,2,2,1,2,2,2,Hm. Mostly through the church and the organizations we belong to.,2,2,2,3,3,3,2,2,2,2,2,2,1, ,2,2,2, , , , , , , , , ,2, ,2, , ,3, ,2,1,1,5,1,1,2,62, ,1,1,2,1,0,0,0,0,0,0,4,5,2,50.5963704,57.6368489,1,0,2,140300,42003140300,Census Tract 1403,15217,1,1,1.72252976894379
101993,8,8,1,70, , ,68,2, , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,2,With disability in other words if I'm at that point disability will pay it or I will be in a nursing home. My kids will chip in.,1,3,2,2,2,2,3,1,1,3,2,3,2, ,67,2, ,67,2,1,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,1,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,1,1,2,1,1,1,1,2,2,2,2,3,3,3,1,5,1,0,1,0,0,0,0,0, ,0,0,1, , ,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2, ,3,2, , , , , , , , ,2, , , , , , , , ,3,4,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,1,3,1,3,1,1,5,0,160,31.2444444444444,1,1,1,1,2,5,1,1,2,1,1,1,1,1,2,2,4,2,2,1,2,2,2,2,1,2,1,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,0,1,1,0,0,0,0,0, ,0,0,1,2, ,2,1,2,2,2,1,1,2,2,1,1,2,"Having lived in community, you know what needs done.",1,2,2,4,1,1,2,2,2,2,1,2,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,2, ,3,3,1,6,1,1,2,63, ,1,1,2,1,0,0,0,0,0,0,9,5,2,53.7334274,59.0036071,1,0,2,141300,42003141300,Census Tract 1413,15217,1,1,2.90830326080322
102384,9,10,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,55,3,2, , , , ,1,1,1,4,2,2,Through insurance mainly and savings.,1,2,3,3,1,3,1,1,2,1,3,1,1,60, ,2, ,62,2,1,2,1,1,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,1,1,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,4,3,2,3,2,1,3,3,3,4,2,8,3,8,3,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,2,3,3,3,3,3,2,1,1,3,2,1,1,1,2,2,1,2, ,3,2, , , , , , , , ,2, , , , , , , , ,3,2,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,4,3,2, , ,1,5,6,160,25.821854912764,2,1,2,1,2,4,1,1,1,2,1,1,1,1,2,2,5,2,2,2,3,1,2,2,2,1,1,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,0,0,0,0,1,0,0,0, ,0,0,100,1,40,1,2,2,1,1,1,2,1,2,1,2,2,Usually through our Fire Department.  Pretty big organization in Western PA,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,2, ,2,2,1,6,1,1,1,67, ,1,0,2,1,0,0,0,0,0,0,2,4,1,37.9837017,58.9390775,1,0,2,499400,42003499400,Census Tract 4994,15045,1,1,5.00002670288086
102390,5,5,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,45,1,4, , ,1,49,2,1,1,1,1,1,"I have a pension plus disability, plus my wife is retired too.",1,3,2,3,1,1,1,3,2,3,3,3,1,59, ,1,65, ,2,1,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,3,1, ,1, , ,2,2,2,1,1, , , , , , , , ,1,1,1,1,1,1,1,0, ,0,0,2, ,2, , , , , , , , , , , , , , , , , , ,3,1,1,1,1,1,1,4,3,2,2,2,3,3,2,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,2,2,1,3,4,4,3,2,2,1,3,1,1,1,2,1,1,1,1,bad back,2,2, , , , , , , , ,1,1,0,0,0,0,0,0,1, ,2,2,2,2,1,2,1,1, , , , , ,1,2, , , ,2,1,9,2, , ,2,5,11,298,41.5580242015473,1,2,2,2,2,1,1,1,1,2,4,1,1,1,2,2,2,3,2,1,1,1,2,1,1,3,3,3,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,Animal rescue league.,1,1,2, , , , , , , , , ,2, ,2, , ,3, ,3,2,1,3,1,1,1,63, ,1,1,1,1,0,0,0,0,0,0,3,3,1,34.9781926,56.1986655,4,0,0, , , ,15326,1,1,4.83229207992554
102571,8,8,2, , , , , , ,0,0,0,1,0,0,0, ,0,0,0, , , , , ,1,50,4,3,4,3,3,3,I wouldn't be able to,3,2,2,3,1,3,3,3,3,3,3,3,1,55, , , , ,2,2,1,1,1,1,1, , , , , , , , , , , , ,4,2, ,3, ,3,2,1,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,3,1,3,2,1,1,3,3,2,2,2,3,3,2,1,2,0,1,0,0,1,0,0,0, ,0,0,4,4,"Because they cut many of our bus services, which makes it very difficult to get to the other bus stops. Transportation could be made better but they claim they don't have money.", , ,4,4,4,4,3,3,4,3,2,1,1,1,1,1,1,2,1,"Post traumatic stress, depression and a hyernia (sp)",3,2, , , , , , , , ,2, , , , , , , , ,2,1,1,1,1,1,1,1,1, , , , , ,1,2, , , ,2,2,2,2, , ,1,5,6,151,24.369375573921,1,1,2,3,2,3,3,3,3,2,1,2,2,1,1,1,10,1,2,4,1,1,3,1,1,1,3,4,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2,1,2, , , , , , , , , ,2, ,2, , ,6,6 Christian,5,1,2, , , ,2,65, ,3,0,2,0,0,0,1,0,0,0,3,1,2,32.4231646,37.027686,9,4,2,561400,42003561400,Census Tract 5614,15221,1,1,1.86666882038116
102820,8,7,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,0,59,2,1, , , , ,2,2,2,2,2,2,I don't really think I should answer that question.,1,3,3,3,9,9,9,9,9,9,9,9,9, ,999,9, ,999,9,9,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,3,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,3,1,3,1,1,1,2,2,2,1,1,4,3,2,1,4,1,1,0,0,0,0,0,0, ,0,0,2,2, , , ,2,1,1,2,3,1,1,1,3,1,2,1,2,2,2,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,3,2,1,2,1,1,1,1,1, , , , , ,1,2, , , ,2,1,3,2, , ,1,5,1,161,30.4173609244827,2,2,2,3,2,3,2,1,2,2,1,1,1,1,2,1,10,5,1,1,1,1,1,2,1,2,2,3,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,0,0,1,0,0,0,0,0, ,0,0,15,1,2,2,1,2,2,1,2,2,2,1,2,1,1,Through church. We're very involved in our church.,1,2,1,3,2,2,3,1,1,1,1,1,1, ,1,1,1,2,2,2,2,1,2,2,2,2, ,1,2, , ,3, ,1,2,1,2,2,2,2,73, ,1,0,2,1,0,0,0,0,0,0,3,1,2,53.0782824,54.9782491,3,1,2,191800,42003191800,Census Tract 1918,15226,1,1,5.00002670288086
102877,8,9,2, , , , , , ,1,0,0,0,0,0,0, ,0,0,1,62,3,2, , , , ,2,1,2,2,2,3,Savings would be it I think. Wouldn't want my kids to help.,1,2,3,3,1,1,1,1,2,3,3,3,1,62, ,1,62, ,2,2,2,2,2,2,2, ,2,0,1,0,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,2,3, , , , , , , , , , , , , , , , , , , , ,2, ,1,1,2, , , ,1,1,1,0,0,0,0,0, ,0,0,2,3,2,3,1,3,2,1,1,1,2,3,1,1,4,4,3,1,4,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,1,4,2,2,4,3,2,1,2,3,1,2,2,2,1,2,1,2, ,2,2, , , , , , , , ,2, , , , , , , , ,2,2,2,2,1,1,2,1,1, , , , , ,1,2, , , ,2,1,3,1,2,1,2,5,5,140,23.294674556213,1,1,1,4,3,3,1,1,3,2,1,2,1,1,2,2,12,2,2,2,1,1,2,2,1,2,1,3,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2,1,2, , , , , , , , , ,1,3,2, , ,3, ,4,3,1,4,2,1,2,67, ,1,0,2,1,0,0,0,0,0,0,3,3,2,40.1407738,53.2897717,4,0,2,427200,42003427200,Census Tract 4272,15209,1,1,5.00002670288086
102893,10,10,1,32,2,1,65,1,1, , , , , , , , , , , , , , , , , , ,1,1,2,2,2,2,"I'd be able to pay for it, probably family help.",4,4,1,1,1,2,1,2,2,2,2,2,1,62, , , , ,2,1,2,2,2,2,1, , , , , , , , , , , , ,5,1, ,1, , ,3,2,2,2, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,3,2,4,1,4,1,3,1,2,2,2,3,3,2,1,5,1,0,0,0,0,0,0,0, ,0,0,2,2, , , ,3,2,2,2,4,2,1,4,4,1,1,2,2,2,2,2,2, ,1,2, , , , , , , , ,2, , , , , , , , ,4,4,2,2,1,1,8,1,1, , , , , ,1,1,1,2, ,2,1,3,2, , ,1,88, ,170, ,1,1,1,2,2,5,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,2,1,2,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , ,1,1,1,2,2,2,2,2,2,1,2,2,2,2,"People just ask me, no other way.",4,2,1,4,1,1,1,1,4,1,1,3,1, ,1,2,2, , , , , , , , , ,2, ,2, , ,2,6 Baptist,2,1,2, , , ,1,65, ,4,0,2,0,0,0,1,0,0,0,3,2,1,44.7203404,44.6146541,0,0,2,492800,42003492800,Census Tract 4928,15025,1,1,2.57328343391418
102943,9,7,1,40, , ,67,1, , , , , , , , , , , , , , , , , , , ,2,2,1,2,3,3,I intend to determine what my assets are and if they are adequate I will purchase long term health care insurance/old age insurance.,1,4,3,3,2,2,2,2,1,3,1,1,2, ,70,2, ,67,2,1,2,2,2,2,2, ,4,0,1,1,0,0,0,0,0,0, ,5,1, ,1, , ,2,2,1,3, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,3,4,1,5,1,1,1,5,1,4,2,3,3,2,3,1,5,1,0,0,0,0,0,0,0, ,0,0,6, , ,4,2,2,1,1,2,3,1,4,1,3,2,2,2,2,1,2,2,2, ,2,2, , , , , , , , ,2, , , , , , , , ,2,3,1,1,1,1,2,1,1, , , , , ,1,2, , , ,2,3,3,2, , ,1,5,5,124,20.632426035503,1,1,2,4,2,5,1,2,2,2,1,2,1,1,1,2,2,0,2,1,1,2,1,3,1,4,3,4,1,6, ,1,2,1,1,6, ,1,2,2,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,18 help choosing an alternative living situation other than nursing home,0,0,0,"The prognosis of the individual, how the difficulties are going to play out, how he will adjust to our death, who will ultimately be responsible for his well being.", ,1,0,0,1,0,0,0,0,0, ,0,0,3,2, ,2,2,2,1,2,2,2,2,2,1,1,2,"The church lets us know what they need, I don't seek opportunities out.",1,2,1,1,1,1,2,1,2,1,2,1,1, ,2,1,2, , , , , , , , , ,2, ,2, , ,2, ,2,1,1,3,2,2,2,62, ,1,1,2,1,0,0,0,0,0,0,7,2,2,60.4294326,36.8966245,4,1,2,456003,42003456003,Census Tract 4560.03,15071,1,1,2.90830326080322
102949,9,8,1,40, , ,62,2, , , , , , , , , , , , , , , , , , , ,2,1,1,2,2,2,Through my pension.,1,2,3,2,2,1,1,2,2,3,2,3,2, ,66, , , ,2,2,1,2,2,2,1, , , , , , , , , , , , ,5,1, ,1, , ,2,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,3,1,2,1,1,1,2,1,1,1,1,4,4,1,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,3,2,1,2,1,2,1,1,2,1,3,2,2,2,2,2,2,2,2, ,4,2, , , , , , , , ,2, , , , , , , , ,4,2,2,2,2,1,2,1,1, , , , , ,1,2, , , ,2,1,3,1,4,1,1,5,8,185,28.1260813148789,2,2,2,1,2,5,1,2,3,1,3,2,1,1,2,2,6,6,1,1,1,1,2,4,2,1,3,5,2, , , , , ,1,2, ,3,2,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0, ,0,0,0,I'm afraid it's going to be more than twenty hours a week., ,1,0,0,1,0,0,0,1,0, ,0,0,3,1,3,2,2,1,1,2,2,1,1,2,1,1,2,Through personal contact and internet.,2,3,2,1,2,2,1,1,1,3,2,1,1, ,1,1,2, , , , , , , , , ,1,1,2, , ,6,6 Christian,2,1,1,6,1,1,2,61, ,3,1,2,1,0,0,0,0,0,0,9,5,2,56.4761378,55.427179,6,1,2,520002,42003520002,Census Tract 5200.02,15221,1,1,4.19898414611816
102993,8,9,1,30,2,2,69,1,1, , , , , , , , , , , , , , , , , , ,8,2,2,2,3,3,Probably savings and probably private insurance.,2,3,2,3,1,3,3,3,3,3,1,3,1,62, ,2, ,777,2,2,2,2,2,2,2, ,3,0,1,1,0,0,0,0,0,0, ,5,1, ,1, , ,1,1,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,2,3,1,3,1,2,1,2,1,3,2,2,4,2,3,1,5,1,0,0,0,0,0,0,0, ,0,0,1, , ,1, ,3,8,1,2,3,3,3,2,3,1,2,2,2,1,2,2,2, ,3,2, , , , , , , , ,2, , , , , , , , ,4,2,2,2,2,1,2,2, , ,1, , , ,1,2, , , ,2,2,3,2, , ,2,5,4,162,27.80419921875,2,8,2,3,2,8,1,2,2,2,2,1,1,1,2,1,20,15,1,1,1,1,2,2,2,1,1,5,8, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , , , , , , ,1,10,2,2,2,1,2,2,2,2,2,1,2,2,Church and my friends.,1,1,1,2,2,1,1,2,1,1,1,1,1, ,1,2,2, , , , , , , , , ,2, ,2, , ,3, ,2,1,2, , , ,2,65, ,1,0,2,1,0,0,0,0,0,0,3,2,2,999,999,4,1,1,525300,42003525300,Census Tract 5253,15139,1,1,4.99835538864136
103021,10,10,1,24,2,2,85,1,1, , , , , , , , , , , , , , , , , , ,1,1,1,1,4,4,I wouldn't pay for it. I just wouldn't have it. I wouldn't be able to pay for it so I just wouldn't have it.,1,3,3,3,1,3,3,3,2,3,1,3,1,63, , , , ,2,2,2,2,2,2,1, , , , , , , , , , , , ,4,1, ,1, , ,1,2,2,1, , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , , , , , , , , , , ,1,3,1,4,1,1,4,1,1,2,1,1,3,3,2,2, ,0,1,0,0,0,0,0,0, ,0,0,5,2, , , ,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2, ,1,2, , , , , , , , ,2, , , , , , , , ,4,4,2,2,2,2,2,1,1, , , , , ,1,2, , , ,2,3,3,2, , ,1,5,0,105,20.5041666666667,1,2,2,1,1,5,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,5,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2, , , , , , , , , , , , ,1,4,2,2,2,1,2,2,2,2,2,1,2,2,Through the church. Primarily the church.,1,2,1,3,1,1,1,1,2,1,2,1,1, ,1,1,2, , , , , , , , , ,2, ,2, , ,2, ,2,1,2, , , ,2,64, ,3,1,2,1,0,0,0,0,0,0,7,1,2,58.640403,59.316228,0,0,2,462600,42003462600,Census Tract 4626,15136,1,1,4.19898414611816
