HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,.,.,.,.,10,.,.,.,.,.,.,.,.,.,.,.,1,11
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1",8,2,1,.,2,.,.,.,.,.,.,.,.,.,1,.,1,15
NZ27Z,Post-Natal Therapeutic Procedures,.,.,.,.,.,1,.,.,.,.,.,.,.,.,3,.,1,5
PB04C,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 1-3",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PB04D,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 0",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PB06E,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 1",1,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
PB06F,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 0",1,1,.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,4
PB06H,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 4-5",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
PB06J,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 3",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
PB06K,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 2",2,3,.,.,.,.,.,.,.,.,.,13,1,.,.,.,.,19
PB06L,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 1",1,4,.,.,.,.,.,.,.,.,.,33,1,.,.,.,1,40
PB06M,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 0",.,8,.,1,.,.,.,.,.,.,.,41,2,.,5,.,7,64
PC63A,"Paediatric, Head, Neck or Ear Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PC63B,"Paediatric, Head, Neck or Ear Disorders, with CC Score 3-5",3,1,1,.,.,1,.,.,.,.,.,4,7,.,.,.,1,18
PC63C,"Paediatric, Head, Neck or Ear Disorders, with CC Score 1-2",3,.,.,.,1,1,.,.,.,.,.,6,13,.,1,.,1,26
PC63D,"Paediatric, Head, Neck or Ear Disorders, with CC Score 0",4,8,.,1,4,.,.,.,.,.,.,6,3,.,.,.,2,28
PD11A,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,3
PD11B,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 1-3",6,6,.,.,.,.,.,.,.,.,.,7,6,.,2,.,.,27
PD11C,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 0",.,6,.,.,.,.,.,.,.,.,.,7,1,.,.,.,.,14
PD12B,"Paediatric, Asthma or Wheezing, with CC Score 1-3",2,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,4
PD12C,"Paediatric, Asthma or Wheezing, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,16,2,.,.,.,.,18
PD14A,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PD14B,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 8-10",1,.,.,.,.,1,.,.,.,.,.,.,7,.,.,.,.,9
PD14C,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 4-7",16,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,1,26
PD14D,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 2-3",3,.,3,.,.,2,.,.,.,.,.,3,10,.,.,.,.,21
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1",.,3,.,.,.,.,.,.,.,.,.,2,2,.,1,.,.,8
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0",2,2,.,1,.,1,.,.,1,.,.,11,7,.,1,.,.,26
PD15A,Paediatric Acute Bronchiolitis with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PD15C,Paediatric Acute Bronchiolitis with CC Score 1,1,2,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,4
PD15D,Paediatric Acute Bronchiolitis with CC Score 0,2,3,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,7
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+,7,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,12
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4,1,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,1,7
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,2
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0,1,3,.,1,.,.,.,.,.,.,.,4,1,.,.,.,7,17
PE23B,Paediatric Cardiac Conditions with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
PE23C,Paediatric Cardiac Conditions with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,23,.,.,.,.,23
PE23D,Paediatric Cardiac Conditions with CC Score 3-5,2,.,1,.,.,.,.,.,.,.,.,.,32,.,1,.,1,37
PE23E,Paediatric Cardiac Conditions with CC Score 1-2,.,4,.,.,.,.,.,2,.,.,.,2,19,.,.,.,.,27
PE23F,Paediatric Cardiac Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,6,12,.,1,.,5,24
PE24A,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 2+",2,1,.,.,.,.,.,.,.,.,.,1,6,.,.,.,.,10
PE24B,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 1",2,.,.,.,.,.,.,.,.,.,.,1,1,.,1,.,.,5
PE24C,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,2
PE62A,"Paediatric, Syncope and Collapse, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PE62B,"Paediatric, Syncope and Collapse, with CC Score 1",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PE62C,"Paediatric, Syncope and Collapse, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,2,1,.,.,.,.,3
PF21A,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 1+",5,.,.,.,.,3,.,.,.,.,.,.,18,.,.,.,2,28
PF21B,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 0",2,2,.,.,.,.,.,.,.,.,.,1,1,.,2,.,3,11
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+,2,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,5
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6,.,.,.,.,.,.,.,.,.,.,.,2,3,.,.,.,.,5
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,1,.,.,.,.,.,.,.,.,.,.,1,9,.,1,.,.,12
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,1,10,.,.,.,.,11
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,14
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,2,2,.,.,.,2,.,.,.,.,.,.,14,.,.,.,.,20
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,10,5,.,2,2,1,.,.,.,.,.,27,19,.,2,.,.,68
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,7,10,.,12,.,.,.,1,.,.,.,55,13,.,2,.,3,103
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,15,.,1,.,.,16
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,3,.,3,13,1,.,.,.,.,.,.,.,17,.,1,.,.,38
PF28A,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 6+",7,.,.,.,.,3,.,.,.,.,.,1,4,.,.,.,.,15
PF28B,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 4-5",2,.,.,.,1,.,.,.,.,.,.,.,6,.,.,.,.,9
PF28C,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 2-3",4,1,.,.,.,.,.,.,.,.,.,27,11,.,1,.,.,44
PF28D,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 1",2,3,.,1,.,.,.,.,.,.,.,133,5,.,3,.,2,149
PF28E,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 0",2,7,.,2,.,3,.,.,.,.,.,112,5,.,1,.,2,134
PG71A,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5
PG71B,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 1",.,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
PG71C,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 0",.,.,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,3
PH34A,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",1,.,.,.,.,.,.,1,.,.,.,.,10,.,.,.,.,12
PH34B,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",1,.,.,.,.,1,.,7,.,.,.,.,12,.,.,.,.,21
PH34C,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2",2,1,.,.,.,.,.,16,.,.,.,6,16,.,.,.,.,41
PH34D,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 0",1,3,.,1,.,.,.,27,.,.,.,8,5,.,.,.,1,46
PJ35A,Paediatric Skin Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PJ35B,Paediatric Skin Disorders with CC Score 2-3,1,.,2,.,.,.,.,1,.,.,.,5,1,.,.,.,.,10
PJ35C,Paediatric Skin Disorders with CC Score 1,1,.,.,.,2,.,.,.,.,.,.,1,3,.,.,.,2,9
PJ35D,Paediatric Skin Disorders with CC Score 0,26,7,2,4,4,.,.,.,.,.,.,8,9,.,.,.,6,66
PJ66A,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 3+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PJ66B,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",.,1,.,1,1,.,.,.,.,.,.,1,.,.,.,.,.,4
PJ66C,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 0",.,2,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,5
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,1,3,.,.,.,.,4
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",.,.,.,2,.,.,.,.,.,.,.,8,4,.,2,.,.,16
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",1,.,.,1,.,.,.,.,1,.,.,.,6,.,.,.,1,10
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",7,4,.,2,.,2,.,.,.,.,.,.,5,.,.,.,1,21
PK72A,Paediatric Metabolic Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,.,1,.,.,.,.,.,1,6,.,.,.,.,8
PK72C,Paediatric Metabolic Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,7,.,1,.,.,8
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",2,1,.,.,.,.,.,.,.,.,.,3,1,.,.,.,.,7
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,3,.,1,.,.,4
PL69B,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PL69C,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,8
PL70A,Paediatric Other Renal Diseases with CC Score 4+,3,.,.,.,.,1,.,.,.,.,.,.,5,.,.,.,.,9
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,1,5,.,.,.,.,6
PL70C,Paediatric Other Renal Diseases with CC Score 1,4,.,.,.,.,.,.,.,.,.,.,1,3,.,1,.,.,9
PL70D,Paediatric Other Renal Diseases with CC Score 0,5,1,.,.,1,.,.,.,.,.,.,5,1,.,1,.,1,15
PM40A,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PM40B,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10
PM40C,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,19,.,.,.,.,19
PM41Z,Paediatric Other Haematological Malignancies with length of stay 1 day or more,.,.,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,12
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,1,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,13
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,.,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,14
PM43A,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
PM43B,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4",.,.,9,.,.,.,.,.,.,.,.,.,61,.,.,.,.,70
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,.,14,.,1,.,.,1,.,.,.,.,51,.,.,.,1,68
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days,1,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5
PM45A,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PM45B,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PM45C,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
PM45D,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0",.,.,.,.,1,.,.,.,.,.,.,.,10,.,.,.,.,11
PN48A,Paediatric Blood Cell Disorders with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,1,.,.,.,.,1,.,.,.,.,.,1,39,.,1,.,.,43
PN48C,Paediatric Blood Cell Disorders with CC Score 0,4,.,1,.,.,.,.,.,.,.,.,7,.,.,.,.,1,13
PN49A,Paediatric Coagulation Disorders with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,1,4,.,1,.,.,6
PN49B,Paediatric Coagulation Disorders with CC Score 0,.,.,2,.,.,.,.,.,.,.,.,9,2,.,.,.,.,13
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,2,.,.,.,.,2,.,.,.,.,.,.,1,.,.,.,1,6
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,1,.,.,.,.,.,.,.,.,.,.,1,4,.,1,.,.,7
PQ01A,Paediatric Disorders of Immunity with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PQ01B,Paediatric Disorders of Immunity with CC Score 0,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,6
PR01A,Paediatric Nervous System Disorders with CC Score 8+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,6,.,1,.,.,7
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,2,2,.,.,2,2,.,6,.,.,.,2,21,.,1,.,1,39
PR01D,Paediatric Nervous System Disorders with CC Score 1,3,2,.,.,.,.,.,2,.,.,.,.,14,.,2,.,.,23
PR01E,Paediatric Nervous System Disorders with CC Score 0,2,6,.,.,.,.,.,7,.,.,.,6,12,.,4,.,.,37
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+,2,.,.,.,.,1,.,.,.,.,.,.,5,.,.,.,.,8
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,11,1,.,1,.,1,.,.,.,.,.,.,29,.,.,.,.,43
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,2,2,.,1,.,.,.,.,.,.,.,.,6,.,1,.,2,14
PR03A,Paediatric Febrile Convulsions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,1,1,.,.,.,1,.,.,.,.,.,.,8,.,1,.,.,12
PR03C,Paediatric Febrile Convulsions with CC Score 0,1,.,.,.,1,1,.,.,.,.,.,.,3,.,.,.,.,6
PR04A,"Paediatric, Headaches or Migraines, with CC Score 4+",4,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,1,10
PR04B,"Paediatric, Headaches or Migraines, with CC Score 1-3",2,1,.,.,.,1,.,.,.,.,.,3,5,.,1,.,1,14
PR04C,"Paediatric, Headaches or Migraines, with CC Score 0",.,1,.,2,.,.,.,.,.,.,.,7,.,.,3,.,1,14
PR05A,Paediatric Developmental Disorders with CC Score 2+,.,1,.,.,.,.,.,1,.,.,.,.,1,.,.,.,.,3
PR05C,Paediatric Developmental Disorders with CC Score 0,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
PT52A,Paediatric Behavioural Disorders with CC Score 1+,1,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,4
PT52B,Paediatric Behavioural Disorders with CC Score 0,.,5,.,.,.,.,.,.,.,.,.,1,3,.,.,.,.,9
PT53A,Paediatric Eating Disorders with CC Score 1+,1,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
PT53B,Paediatric Eating Disorders with CC Score 0,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,4
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,4,6
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",3,.,.,.,1,.,.,.,.,.,.,1,1,.,.,.,1,7
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",10,.,.,.,2,.,.,.,.,.,.,2,3,.,.,.,9,26
PW01A,Paediatric Minor Infections with CC Score 4+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PW01B,Paediatric Minor Infections with CC Score 1-3,4,4,.,1,.,2,.,.,.,.,.,15,5,.,.,.,.,31
PW01C,Paediatric Minor Infections with CC Score 0,.,2,.,.,1,.,.,.,.,.,.,3,1,.,.,.,.,7
PW16A,Paediatric Major Infections with CC Score 7+,1,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,2
PW16B,Paediatric Major Infections with CC Score 5-6,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PW16C,Paediatric Major Infections with CC Score 2-4,.,4,.,.,.,.,.,.,.,.,.,1,3,.,.,.,.,8
PW16D,Paediatric Major Infections with CC Score 1,2,1,.,.,.,.,.,.,.,.,.,2,4,.,.,.,.,9
PW16E,Paediatric Major Infections with CC Score 0,.,7,.,.,.,.,.,6,.,.,.,3,4,.,.,.,.,20
PW17D,Paediatric Intermediate Infections with CC Score 0,2,.,.,.,1,.,.,.,.,.,.,11,2,.,3,.,1,20
PW17E,Paediatric Intermediate Infections with CC Score 5+,2,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,4
PW17F,Paediatric Intermediate Infections with CC Score 2-4,3,1,.,.,.,1,.,.,.,.,.,1,11,.,1,.,.,18
PW17G,Paediatric Intermediate Infections with CC Score 1,4,4,.,.,.,.,.,.,.,.,.,3,7,.,1,.,2,21
PW20A,Paediatric Fever of Unknown Origin with CC Score 3+,1,.,.,.,.,.,.,.,.,.,.,2,3,.,.,.,.,6
PW20B,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,2,21,.,.,.,.,23
PW20C,Paediatric Fever of Unknown Origin with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX01A,Paediatric Congenital Nervous System Conditions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX01B,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX01C,Paediatric Congenital Nervous System Conditions with CC Score 1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX01D,Paediatric Congenital Nervous System Conditions with CC Score 0,.,4,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,7
PX02A,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX02C,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX03A,Paediatric Congenital Respiratory Tract Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX03B,Paediatric Congenital Respiratory Tract Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PX04A,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
PX04B,Paediatric Congenital Spinal Conditions with CC Score 0,.,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
PX05A,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,2,.,.,.,1,2,.,.,.,.,5
PX05B,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,.,.,.,.,.,.,3,.,.,.,.,1,.,.,.,.,4
PX05C,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,.,.,1,.,.,.,19,.,.,.,5,8,.,2,.,.,35
PX06B,Paediatric Congenital Skin Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX07B,Paediatric Congenital Renal Conditions with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PX08A,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
PX08C,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PX10A,Paediatric Congenital Other Conditions with CC Score 1+,.,2,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,5
PX22A,Paediatric Chest Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,2
PX22B,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
PX29A,Paediatric Abdominal Pain with CC Score 3+,1,.,.,.,.,1,.,.,.,.,.,.,5,.,.,.,.,7
PX29B,Paediatric Abdominal Pain with CC Score 1-2,6,.,.,.,.,.,.,.,.,.,.,5,2,.,.,.,1,14
PX29C,Paediatric Abdominal Pain with CC Score 0,7,1,.,.,.,.,.,.,.,.,.,9,1,.,1,.,.,19
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,3,.,.,.,.,.,.,.,.,.,.,5,.,2,.,.,10
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,.,4,.,.,.,1,.,.,.,.,.,19,3,.,1,.,.,28
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,1,10,.,1,.,.,.,.,.,.,.,35,.,.,.,.,4,51
PX50B,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,.,.,.,1,1,.,.,.,.,.,.,1,.,.,.,1,4
PX50C,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
PX55Z,Paediatric Respite Care,94,4,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,99
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",3,2,.,.,.,.,.,1,.,.,.,7,9,.,.,.,.,22
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",2,2,.,1,.,1,.,6,.,.,.,2,2,.,1,.,1,18
PX57A,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",3,.,1,.,.,.,.,.,.,.,.,5,8,.,.,.,1,18
PX57B,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",4,3,1,2,.,3,.,4,.,.,.,169,21,.,.,.,4,211
PX57C,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",6,5,1,4,3,.,.,1,.,.,.,171,9,.,2,.,13,215
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,3,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
SA02G,Coagulation Defect with CC Score 5+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
SA02H,Coagulation Defect with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
