HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
PR05C,Paediatric Developmental Disorders with CC Score 0,.,"1,116",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,116"
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"3,402",.,.,.,.,"3,402"
PT52A,Paediatric Behavioural Disorders with CC Score 1+,"2,235","1,116",.,.,.,.,.,.,.,.,.,.,"3,733",.,.,.,.,"7,085"
PT52B,Paediatric Behavioural Disorders with CC Score 0,.,"2,790",.,.,.,.,.,.,.,.,.,403,"4,516",.,.,.,.,"7,710"
PT53A,Paediatric Eating Disorders with CC Score 1+,446,"12,834","12,609",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"25,889"
PT53B,Paediatric Eating Disorders with CC Score 0,.,"11,718","9,162",.,.,.,.,.,.,.,.,.,.,.,.,.,"11,291","32,170"
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"1,463",.,.,.,"1,194","2,656"
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"2,980",.,.,.,"8,959","11,940"
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+","3,896",.,.,.,.,.,.,.,.,.,.,.,"7,626",.,.,.,.,"11,522"
PV32A,"Paediatric Minor Injury without Intracranial Injury, with CC Score 3+","1,490",.,.,.,.,.,.,.,.,.,.,.,"4,003",.,.,.,.,"5,493"
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2","3,616",.,.,.,441,.,.,.,.,.,.,403,"1,683",.,.,.,"2,138","8,282"
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0","9,389",.,.,.,"1,062",.,.,.,.,.,.,807,"4,377",.,.,.,"3,725","19,359"
PW01A,Paediatric Minor Infections with CC Score 4+,745,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,745
PW01B,Paediatric Minor Infections with CC Score 1-3,"2,981","2,232",.,714,.,"1,636",.,.,.,.,.,"6,052","4,784",.,.,.,.,"18,400"
PW01C,Paediatric Minor Infections with CC Score 0,.,"1,116",.,.,902,.,.,.,.,.,.,"1,210","1,087",.,.,.,.,"4,316"
PW16A,Paediatric Major Infections with CC Score 7+,"12,668",.,.,.,.,.,.,"20,697",.,.,.,.,.,.,.,.,.,"33,364"
PW16B,Paediatric Major Infections with CC Score 5-6,.,.,.,.,.,.,.,.,.,.,.,.,"31,954",.,.,.,.,"31,954"
PW16C,Paediatric Major Infections with CC Score 2-4,.,"11,718",.,.,.,.,.,.,.,.,.,403,"17,142",.,.,.,.,"29,264"
PW16D,Paediatric Major Infections with CC Score 1,"6,570",558,.,.,.,.,.,.,.,.,.,807,"12,738",.,.,.,.,"20,673"
PW16E,Paediatric Major Infections with CC Score 0,.,"8,370",.,.,.,.,.,"13,131",.,.,.,"1,210","7,042",.,.,.,.,"29,753"
PW17D,Paediatric Intermediate Infections with CC Score 0,"2,981",.,.,.,408,.,.,.,.,.,.,"4,438","5,315",.,"11,535",.,570,"25,247"
PW17E,Paediatric Intermediate Infections with CC Score 5+,"5,216",.,.,.,.,"3,273",.,.,.,.,.,.,"1,348",.,.,.,.,"9,836"
PW17F,Paediatric Intermediate Infections with CC Score 2-4,"8,197","2,790",.,.,.,"3,273",.,.,.,.,.,403,"40,498",.,"3,497",.,.,"58,658"
PW17G,Paediatric Intermediate Infections with CC Score 1,"8,197","3,906",.,.,.,.,.,.,.,.,.,"1,210","19,116",.,"5,829",.,"1,141","39,398"
PW20A,Paediatric Fever of Unknown Origin with CC Score 3+,745,.,.,.,.,.,.,.,.,.,.,807,"13,273",.,.,.,.,"14,825"
PW20B,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,807,"48,317",.,.,.,.,"49,124"
PW20C,Paediatric Fever of Unknown Origin with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"2,692",.,.,.,.,"2,692"
PX01A,Paediatric Congenital Nervous System Conditions with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"3,924",.,.,.,.,"3,924"
PX01B,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"3,251",.,.,.,.,"3,251"
PX01C,Paediatric Congenital Nervous System Conditions with CC Score 1,.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,558
PX01D,Paediatric Congenital Nervous System Conditions with CC Score 0,.,"2,232",.,714,.,.,.,.,.,.,.,.,"3,040",.,.,.,.,"5,987"
PX02A,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,"7,056",.,.,.,.,"7,056"
PX02C,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,"1,187",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,187"
PX03A,Paediatric Congenital Respiratory Tract Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"3,719",.,.,.,.,"3,719"
PX03B,Paediatric Congenital Respiratory Tract Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"13,836",.,.,.,.,"13,836"
PX04A,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"16,168",.,.,.,.,"16,168"
PX04B,Paediatric Congenital Spinal Conditions with CC Score 0,.,558,.,.,.,.,.,.,.,.,.,.,"7,916",.,.,.,.,"8,474"
PX05A,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,"3,864",.,.,.,403,"5,119",.,.,.,.,"9,387"
PX05B,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,.,.,.,.,.,.,"3,374",.,.,.,.,648,.,.,.,.,"4,021"
PX05C,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,.,.,.,714,.,.,.,"12,528",.,.,.,"2,017","6,986",.,"2,331",.,.,"24,577"
PX06B,Paediatric Congenital Skin Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"3,319",.,.,.,.,"3,319"
PX07B,Paediatric Congenital Renal Conditions with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"5,610",.,.,.,.,"5,610"
PX08A,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"23,287",.,.,.,.,"23,287"
PX08C,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0","1,459",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,459"
PX10A,Paediatric Congenital Other Conditions with CC Score 1+,.,"1,116",.,.,.,.,.,.,.,.,.,.,"6,920",.,.,.,.,"8,036"
PX22A,Paediatric Chest Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,403,"1,825",.,.,.,.,"2,228"
PX22B,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,570
PX29A,Paediatric Abdominal Pain with CC Score 3+,745,.,.,.,.,"1,636",.,.,.,.,.,.,"19,796",.,.,.,.,"22,178"
PX29B,Paediatric Abdominal Pain with CC Score 1-2,"3,423",.,.,.,.,.,.,.,.,.,.,"2,017","2,982",.,.,.,"2,733","11,155"
PX29C,Paediatric Abdominal Pain with CC Score 0,"3,124","9,280",.,.,.,.,.,.,.,.,.,"3,631",689,.,"1,166",.,.,"17,890"
PX30A,Paediatric Faltering Growth (Failure to Thrive) with CC Score 2+,.,"5,580",.,.,.,.,.,.,.,.,.,.,"44,919",.,"26,811",.,.,"77,311"
PX30B,Paediatric Faltering Growth (Failure to Thrive) with CC Score 1,.,"4,464",.,.,.,818,.,.,.,.,.,"7,666","6,166",.,"6,994",.,.,"26,108"
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,745,"5,580",.,714,.,.,.,.,.,.,.,"14,121",.,.,.,.,"2,281","23,442"
PX50B,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,.,.,.,902,818,.,.,.,.,.,.,695,.,.,.,570,"2,986"
PX50C,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",.,558,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,"1,128"
PX55Z,Paediatric Respite Care,"95,381","6,696",.,.,.,.,.,592,.,.,.,.,.,.,.,.,.,"102,669"
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+","2,981","1,116",.,.,.,.,.,"1,961",.,.,.,"2,824","27,736",.,.,.,.,"36,617"
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0","1,191","1,116",.,714,.,818,.,"3,422",.,.,.,807,"1,394",.,"1,166",.,735,"11,363"
PX57A,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+","1,637",.,"1,359",.,.,.,.,.,.,.,.,"2,017","11,862",.,.,.,570,"17,446"
PX57B,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3","2,382","1,580",546,"1,429",.,"1,927",.,"10,189",.,.,.,"68,185","33,040",.,.,.,"2,446","121,724"
PX57C,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0","3,615","2,790",621,"2,857","3,327",.,.,594,.,.,.,"68,992","12,841",.,"2,331",.,"8,567","106,534"
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,"3,713","11,009",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,722"
SA01H,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 5-7",.,"3,038",.,.,.,.,.,.,.,.,.,.,.,.,.,.,839,"3,877"
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",446,.,"7,080",.,.,.,.,.,.,.,.,.,.,.,.,.,364,"7,890"
SA02G,Coagulation Defect with CC Score 5+,.,.,.,.,"1,381",.,.,.,.,.,.,.,.,.,.,.,.,"1,381"
SA02H,Coagulation Defect with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,976","2,976"
SA03G,Haemolytic Anaemia with CC Score 3+,.,"1,997",.,.,"7,595",.,.,.,"4,438",.,.,.,.,.,.,.,"3,642","17,672"
SA03H,Haemolytic Anaemia with CC Score 0-2,.,799,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799
SA04H,Iron Deficiency Anaemia with CC Score 10-13,.,.,"1,115",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,115"
SA04J,Iron Deficiency Anaemia with CC Score 6-9,"1,338","1,262","3,568",.,"7,489",.,515,"1,532",.,.,.,.,.,.,656,.,.,"16,360"
SA04K,Iron Deficiency Anaemia with CC Score 2-5,"3,640","1,493","3,124","2,196",439,291,.,.,.,.,.,.,.,.,"2,073",.,.,"13,255"
SA04L,Iron Deficiency Anaemia with CC Score 0-1,"8,991",373,.,"1,988",415,291,.,.,.,.,321,.,.,.,"1,028",.,595,"14,002"
SA05J,Megaloblastic Anaemia with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
SA06G,Myelodysplastic Syndrome with CC Score 8+,.,.,.,.,"7,595",.,.,.,"10,355",.,.,.,.,.,.,.,.,"17,951"
SA06H,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,938","5,938"
SA06J,Myelodysplastic Syndrome with CC Score 2-4,.,"1,198","5,606",.,.,.,.,.,.,.,.,.,.,.,.,.,"5,463","12,267"
SA06K,Myelodysplastic Syndrome with CC Score 0-1,.,.,.,.,"16,571",.,.,.,.,.,.,.,.,.,.,.,.,"16,571"
SA07J,Myeloproliferative Disorder with CC Score 0-3,.,.,"2,257",.,690,.,.,.,.,.,.,.,.,.,.,.,.,"2,947"
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",564,.,"6,432",.,.,.,.,.,.,.,.,.,.,.,"2,570",.,.,"9,567"
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,752,713,.,.,.,.,.,.,.,.,.,"1,320",.,.,.,"2,205","4,990"
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2","3,343",799,"2,771","1,679","3,414",.,.,.,.,.,894,.,"3,994",.,"1,684",.,.,"18,578"
SA09G,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,.,"2,634",.,.,.,.,.,.,.,.,.,.,.,.,"2,634"
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,.,.,"1,966",.,.,.,.,.,.,.,.,.,.,.,"10,624",.,.,"12,589"
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,892,"4,431","7,452",.,.,291,.,"1,974","2,330",.,.,.,"1,579",.,"5,764",.,"1,203","25,915"
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,"1,338","4,794",441,.,"4,294","1,663",.,"1,959","3,627",.,.,.,"1,918",.,"7,393",.,"1,440","28,867"
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,"1,857","2,091",694,.,"3,825","1,453",.,.,.,.,.,.,"2,281",.,"5,741",.,.,"17,942"
SA12G,Thrombocytopenia with CC Score 8+,564,.,"2,635",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,200"
SA12H,Thrombocytopenia with CC Score 5-7,"5,080",889,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,203","7,172"
SA12J,Thrombocytopenia with CC Score 2-4,"6,209",.,"9,080",.,.,.,.,.,.,.,.,.,.,.,.,.,728,"16,017"
SA12K,Thrombocytopenia with CC Score 0-1,564,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,564
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over","12,713",799,"28,892",.,"11,136","4,312",.,"2,651","3,624",.,.,.,"4,554",.,"13,345",.,"4,994","87,021"
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",.,.,.,714,.,.,.,.,.,.,.,.,"15,349",.,"1,166",.,570,"17,800"
SA14Z,"Plasma Exchanges, 2 to 9","1,639",.,"36,192",.,.,.,.,.,.,.,.,.,"14,465",.,.,.,.,"52,296"
SA15Z,"Plasma Exchanges, 10 to 19",.,.,"8,153",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,153"
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+","5,644",.,"8,920",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,564"
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2","1,129","2,369","12,190",.,439,.,.,.,.,.,.,.,.,.,.,.,"2,425","18,551"
SA18Z,Bone Marrow Harvest,.,.,"4,207",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,207"
SA24G,Acute Lymphoblastic Leukaemia with CC Score 5+,.,.,"58,569",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"58,569"
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,.,.,"28,674",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"28,674"
SA25G,Acute Myeloid Leukaemia with CC Score 12+,.,.,"116,548",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"116,548"
SA25H,Acute Myeloid Leukaemia with CC Score 9-11,.,"12,379","119,141",.,"26,238",.,.,.,.,.,.,.,.,.,.,.,"2,185","159,943"
SA25J,Acute Myeloid Leukaemia with CC Score 6-8,"26,263",.,"339,744",.,.,.,.,.,.,.,.,.,.,.,"9,253",.,.,"375,260"
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,"6,773","9,184","321,059",.,690,.,.,.,.,.,.,.,.,.,.,.,.,"337,707"
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,.,"291,751",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,457","293,208"
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,.,.,"236,067",.,"7,595","2,615",.,.,.,.,.,.,.,.,.,.,.,"246,277"
SA26A,"Peripheral Blood Stem Cell Transplant, Autologous, 19 years and over",.,.,"555,894",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"555,894"
SA26B,"Peripheral Blood Stem Cell Transplant, Autologous, 18 years and under",.,.,"14,939",.,.,.,.,.,.,.,.,.,"37,958",.,.,.,.,"52,897"
SA30A,Plasma Cell Disorders with CC Score 11+,892,"7,188",.,.,"6,905",.,.,.,.,.,.,.,.,.,.,.,.,"14,984"
SA30B,Plasma Cell Disorders with CC Score 8-10,"3,951","4,388",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,198","18,537"
SA30C,Plasma Cell Disorders with CC Score 5-7,"5,644",.,"23,779",.,"7,595",.,.,.,.,.,"1,117",.,.,.,.,.,"5,463","43,599"
SA30D,Plasma Cell Disorders with CC Score 2-4,"7,338","3,199","7,378",.,"13,809",.,.,.,.,.,"4,966",.,.,.,.,.,"3,178","39,867"
SA30E,Plasma Cell Disorders with CC Score 0-1,"7,902","1,597","25,231",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,611","42,342"
SA31A,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 15+",.,"19,305",.,.,"3,452",.,.,.,.,.,.,.,.,.,.,.,.,"22,757"
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14","15,804",.,.,.,"30,482",.,.,.,.,.,.,.,.,.,.,.,.,"46,286"
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9","15,158","17,570","78,538",.,"18,643",.,.,.,.,.,.,.,"4,348",.,"2,056",.,"19,778","156,091"
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5","34,431","12,284","67,755","2,223","5,524",.,.,.,.,.,"19,236",.,.,.,.,.,"21,179","162,632"
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3","22,459","8,943","113,344",.,"36,595",.,.,"4,344",.,.,.,.,.,.,.,.,"26,807","212,492"
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1","26,793","21,799","141,098",.,"58,694","2,723",.,.,.,.,.,.,"6,708",.,.,.,"39,239","297,054"
SA32A,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 7+",.,.,"7,080",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,080"
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6","1,129",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,129"
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",.,.,"7,571",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,571"
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2","8,467","1,597","16,039",.,"2,071",.,.,.,.,.,.,.,.,.,.,.,.,"28,175"
SA33Z,Diagnostic Bone Marrow Extraction,564,799,621,.,690,.,.,.,.,.,.,.,"2,350",.,.,.,.,"5,024"
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,"4,208",.,.,.,.,.,.,.,.,.,"15,806",.,.,.,.,"20,013"
SA35C,Agranulocytosis with CC Score 5-8,"1,338",.,"10,202",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,539"
SA35D,Agranulocytosis with CC Score 2-4,"9,449","1,955","1,756",.,.,.,.,.,.,.,.,.,.,.,.,.,"4,634","17,794"
SA35E,Agranulocytosis with CC Score 0-1,"5,526","4,404","16,190",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"26,120"
SA40Z,"Peripheral Blood Stem Cell Transplant, Allogeneic (Donor Type Not Specified)",.,.,"155,629",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"155,629"
SB97Z,Same Day Chemotherapy Admission or Attendance,"2,822",399,"86,253",.,.,.,.,.,.,.,.,.,"1,147",.,.,.,.,"90,621"
UZ01Z,Data Invalid for Grouping,"183,603","9,515","1,000,814","2,903","75,514","53,074",.,"325,168",.,.,"70,591",807,"941,812",.,"18,245",.,"19,373","2,701,419"
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions",.,.,.,.,441,.,.,.,370,.,.,.,.,.,.,.,"1,655","2,466"
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions",.,.,.,.,.,.,.,.,.,.,.,.,"15,790",.,.,.,.,"15,790"
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,"3,042",.,.,.,.,"3,042"
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8",.,.,.,.,.,.,.,.,.,.,.,.,"2,651",.,.,.,.,"2,651"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18","3,774",.,.,.,"12,978",.,.,.,.,.,.,.,"7,924",.,.,.,"8,522","33,199"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,"20,955",.,.,.,.,"20,955"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,"5,306",.,.,.,.,"5,306"
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18",.,.,.,.,.,.,.,.,.,.,.,.,"8,654",.,.,.,.,"8,654"
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,377","2,377"
WH01A,"Transplant Failure and Rejection, with Multiple Interventions",.,.,"12,799",.,.,.,.,.,.,.,.,.,.,.,.,.,"19,786","32,585"
WH01B,"Transplant Failure and Rejection, with Single Intervention",.,.,"9,687",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,687"
WH01C,"Transplant Failure and Rejection, without Interventions, with CC Score 2+",.,.,"6,755",.,.,452,.,.,.,.,.,.,.,.,.,.,.,"7,207"
WH01D,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1","4,515",.,"25,761",.,.,.,.,.,.,.,.,.,"1,374",.,.,.,.,"31,650"
WH04B,"Poisoning Diagnosis with Single Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"2,255",.,.,.,.,"2,255"
WH04C,"Poisoning Diagnosis with Single Intervention, with CC Score 0-1",.,.,.,.,.,"2,034",.,.,.,.,.,.,.,.,.,.,.,"2,034"
WH04E,"Poisoning Diagnosis without Interventions, with CC Score 0-1",.,.,.,.,.,291,.,.,.,.,868,.,369,.,.,.,.,"1,528"
WH05Z,Allergy or Adverse Allergic Reaction,446,.,452,"2,144",408,.,.,.,.,.,"1,058",.,.,.,808,.,364,"5,680"
WH06Z,Environmental Effects,"4,503",.,.,.,.,.,.,.,.,.,.,.,"3,299",.,.,.,.,"7,802"
WH07A,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 2+",.,.,"2,589",.,.,.,.,"6,495",.,.,.,.,"5,336",.,.,.,"12,473","26,893"
WH07B,"Infections or Other Complications of Procedures, with Multiple Interventions, with CC Score 0-1","2,303",.,"14,899",.,"4,626","4,613",.,"16,031",.,.,.,.,"26,187",.,"4,650",.,.,"73,310"
WH07C,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 2+",.,444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,444
WH07D,"Infections or Other Complications of Procedures, with Single Intervention, with CC Score 0-1","17,621","5,658","4,592",960,"20,628",.,.,.,.,.,"2,470",.,"18,278",.,"4,687",.,"9,345","84,240"
WH07F,"Infections or Other Complications of Procedures, without Interventions, with CC Score 2-3","5,577","3,110","1,495",.,"3,951",.,.,.,.,.,.,.,.,.,.,.,.,"14,133"
WH07G,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1","17,708","3,088","27,362",854,"8,760","1,556",.,"6,796","1,110",.,.,.,"36,716",.,656,.,"12,053","116,659"
WH08A,Unspecified Pain with CC Score 1+,.,.,.,.,.,"2,863",.,"16,999",.,.,.,.,"7,738",.,.,.,.,"27,600"
WH08B,Unspecified Pain with CC Score 0,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
WH09A,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Multiple Interventions",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,302","6,302"
WH09B,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 3+",.,.,.,"6,795",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,795"
WH09C,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, with Single Intervention, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"5,560",.,.,.,.,"5,560"
WH09F,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,"1,250",.,.,.,.,.,.,.,.,.,.,.,.,.,364,"1,614"
WH09G,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,"3,207",.,.,.,.,.,.,.,"1,133",.,.,"2,002",.,"3,598",.,.,"9,941"
WH10B,Unspecified Oedema with CC Score 0-1,.,"1,447",.,.,"1,718",.,.,.,740,.,321,.,.,.,.,.,.,"4,226"
WH13A,"Abnormal Findings without Diagnosis, with Interventions","8,138",.,.,"7,947",.,.,.,.,.,.,.,.,"1,583",.,.,.,.,"17,667"
WH13B,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",.,.,"1,921",.,.,.,.,.,.,.,.,.,"1,202",.,.,.,.,"3,123"
WH13C,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0","4,184","2,669","2,396",.,.,.,.,.,370,.,.,.,"2,117",.,.,.,.,"11,735"
WH14A,"Other or Unspecified Neoplasm, with Interventions, with CC Score 2+","2,976",.,"1,012",.,"7,793",.,.,.,.,.,.,.,.,.,.,.,.,"11,781"
WH14B,"Other or Unspecified Neoplasm, with Interventions, with CC Score 0-1",.,.,.,.,"5,469",.,.,"1,755",.,.,"6,126",.,"6,664",.,.,.,.,"20,014"
WH14C,"Other or Unspecified Neoplasm, without Interventions, with CC Score 2+","17,881",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,881"
WH14D,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",577,.,"32,585",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"33,162"
WH15Z,"Special Screening, Examinations or Other Genetic Disorders","3,928",.,"3,899","27,350","1,043",.,.,.,.,.,474,.,"29,741",.,"1,269",.,"6,543","74,248"
WH16A,"Observation or Counselling, with CC Score 1+",893,.,"8,219","4,675","3,183",.,.,"1,051",.,.,.,.,"3,717",.,"2,056",.,.,"23,793"
WH16B,"Observation or Counselling, with CC Score 0",446,"2,770","16,829","1,890","10,186",.,515,.,.,.,474,.,"5,674",.,"3,598",.,"1,613","43,997"
WH17A,Admission Related to Social Factors with Interventions,.,"1,604",.,.,.,.,.,"1,538",.,.,.,.,"4,031",.,.,.,.,"7,173"
WH17B,"Admission Related to Social Factors without Interventions, with CC Score 1+","2,185",.,.,.,.,.,.,.,.,.,.,.,"1,352",.,.,.,.,"3,538"
WH17C,"Admission Related to Social Factors without Interventions, with CC Score 0",892,"1,203",.,.,.,.,.,.,.,.,.,.,"2,381",.,.,.,.,"4,475"
